toast |1. To dry and brown by the heat of a fire; as, to toast bread. 2. To warm thoroughly; as, to toast the feet. 3. To name when a health is proposed to be drunk; to drink to the health, or in honor, of; as, to toast a lady.\n\n1. Bread dried and browned before a fire, usually in slices; also, a kind of food prepared by putting slices of toasted bread into milk, gravy, etc. toaster. My sober evening let the tankard bless, With toast embrowned, and fragrant nutmeg fraught. T. Warton. 2. A lady in honor of whom persons or a company are invited to drink; -- so called because toasts were formerly put into the liquor, as a great delicacy. It now came to the time of Mr. Jones to give a toast . . . who could not refrain from mentioning his dear Sophia. Fielding. 3. Hence, any person, especially a person of distinction, in honor of whom a health is drunk; hence, also, anything so commemorated; a sentiment, as \"The land we live in,\" \"The day we celebrate,\" etc. Toast rack, a small rack or stand for a table, having partitions for holding slices of dry toast.
toaster |1. One who toasts. 2. A kitchen utensil for toasting bread, cheese, etc. Toaster oven. an electrical toaster.
toasting |a. & n. from Toast, v. Toasting fork, a long-handled fork for toasting bread, cheese, or the like, by the fire.
toastmaster |A person who presides at a public dinner or banquet, and announces the toasts.
toat |The handle of a joiner's plane. Knight.
tobacco |1. (Bot.)  An American plant (Nicotiana Tabacum) of the Nightshade family, much used for smoking and chewing, and as snuff. As a medicine, it is narcotic, emetic, and cathartic. Tobacco has a strong, peculiar smell, and an acrid taste. Note: The name is extended to other species of the genus, and to some unrelated plants, as Indian tobacco (Nicotiana rustica, and also Lobelia inflata), mountain tobacco (Arnica montana), and Shiraz tobacco (Nicotiana Persica). 2. The leaves of the plant prepared for smoking, chewing, etc., by being dried, cured, and manufactured in various ways. Tobacco box (Zoöl.), the common American skate. -- Tobacco camphor. (Chem.) See Nicotianine. -- Tobacco man, a tobacconist. [R.] -- Tobacco pipe. (a) A pipe used for smoking, made of baked clay, wood, or other material. (b) (Bot.) Same as Indian pipe, under Indian. -- Tobacco-pipe clay (Min.), a species of clay used in making tobacco pipes; -- called also cimolite. -- Tobacco-pipe fish. (Zoöl.) See Pipemouth. -- Tobacco stopper, a small plug for pressing down the tobacco in a pipe as it is smoked. -- Tobacco worm (Zoöl.), the larva of a large hawk moth (Sphinx, or Phlegethontius, Carolina). It is dark green, with seven oblique white stripes bordered above with dark brown on each side of the body. It feeds upon the leaves of tobacco and tomato plants, and is often very injurious to the tobacco crop. See Illust. of Hawk moth.
tobacconing |Smoking tobacco. [Obs.] \"Tobacconing is but a smoky play.\" [Obs.] Sylvester.
tobacconist |1. A dealer in tobacco; also, a manufacturer of tobacco. 2. A smoker of tobacco. [Obs.] Sylvester.
tobias fish |The lant, or sand eel.
tobie |A kind of inferior cigar of a long slender shape, tapered at one end. [Local, U. S.]
