radiophone |An apparatus for the production of sound by the action of luminous or thermal rays. It is essentially the same as the photophone.
radiophony |The art or practice of using the radiophone.
radiopticon |See Projector, above.
radioscopy |Direct observation of objects opaque to light by means of some other form of radiant energy, as the Röntgen rays. -- Ra`di*o*scop\"ic (#), *scop\"ic*al (#), a.
radiotelegram |A message transmitted by radiotelegraph.
radiotelegraph |A wireless telegraph.
radiotelegraphic |Of or pertaining to radiotelegraphy; employing, or used or employed in, radiotelegraphy.
radiotelegraphy |Telegraphy using the radiant energy of electrical (Hertzian) waves; wireless telegraphy; -- the term adopted for use by the Radiotelegraphic Convention of 1912.
radiotelephone |A wireless telephone. -- Ra`di*o*te*leph\"o*ny (#), n.
radiotherapy |Treatment of disease by means of Röntgen rays or other forms of radioactivity.
radiothorium |A radioactive substance apparently formed as a product from thorium.
radious |1. Consisting of rays, and light. [R.] Berkeley. 2. Radiating; radiant. [Obs.] G. Fletcher.
radish |The pungent fleshy root of a well-known cruciferous plant (Paphanus sativus); also, the whole plant. Radish fly (Zoöl.), a small two-winged fly (Anthomyia raphani) whose larvæ burrow in radishes. It resembles the onion fly. -- Rat-tailed radish (Bot.), an herb (Raphanus caudatus) having a long, slender pod, which is sometimes eaten. -- Wild radish (Bot.), the jointed charlock.
radium |An intensely radioactive metallic element found (combined) in minute quantities in pitchblende, and various other uranium minerals. Symbol, Ra; atomic weight, 226.4. Radium was discovered by M. and Mme. Curie, of Paris, who in 1902 separated compounds of it by a tedious process from pitchblende. Its compounds color flames carmine and give a characteristic spectrum. It resembles barium chemically. Radium preparations are remarkable for maintaining themselves at a higher temperature than their surroundings, and for their radiations, which are of three kinds: alpha rays, beta rays, and gamma rays (see these terms). By reason of these rays they ionize gases, affect photographic plates, cause sores on the skin, and produce many other striking effects. Their degree of activity depends on the proportion of radium present, but not on its state of chemical combination or on external conditions.The radioactivity of radium is therefore an atomic property, and is explained as result from a disintegration of the atom. This breaking up occurs in at least seven stages; the successive main products have been studied and are called radium emanation or exradio, radium A, radium B, radium C, etc. (The emanation is a heavy gas, the later products are solids.) These products are regarded as unstable elements, each with an atomic weight a little lower than its predecessor. It is possible that lead is the stable end product. At the same time the light gas helium is formed; it probably consists of the expelled alpha particles. The heat effect mentioned above is ascribed to the impacts of these particles. Radium, in turn, is believed to be formed indirectly by an immeasurably slow disintegration of uranium.
radius |1. (Geom.)  A right line drawn or extending from the center of a circle to the periphery; the semidiameter of a circle or sphere. 2. (Anat.)  The preaxial bone of the forearm, or brachium, corresponding to the tibia of the hind limb. See Illust. of Artiodactyla. Note: The radius is on the same side of the limb as the thumb, or pollex, and in man it so articulated that its lower end is capable of partial rotation about the ulna. 3. (Bot.)  A ray, or outer floret, of the capitulum of such plants as the sunflower and the daisy. See Ray, 2. 4. pl. (Zoöl.) (a) The barbs of a perfect. (b) Radiating organs, or color-markings, of the radiates. 5. The movable limb of a sextant or other angular instrument. Knight. Radius bar (Math.), a bar pivoted at one end, about which it swings, and having its other end attached to a piece which it causes to move in a circular arc. -- Radius of curvature. See under Curvature.
radius vector |1. (Math.)  A straight line (or the length of such line) connecting any point, as of a curve, with a fixed point, or pole, round which the straight line turns, and to which it serves to refer the successive points of a curve, in a system of polar coördinates. See Coördinate, n. 2. (Astron.)  An ideal straight line joining the center of an attracting body with that of a body describing an orbit around it, as a line joining the sun and a planet or comet, or a planet and its satellite.
radix |1. (Philol.)  A primitive, from which spring other words; a radical; a root; an etymon. 2. (Math.) (a) A number or quantity which is arbitrarily made the fundamental number of any system; a base. Thus, 10 is the radix, or base, of the common system of logarithms, and also of the decimal system of numeration. (b) (Alg.) A finite expression, from which a series is derived. [R.] Hutton. 3. (Bot.)  The root of a plant.
radula |The chitinous ribbon bearing the teeth of mollusks; -- called also lingual ribbon, and tongue. See Odontophore.
raduliform |Rasplike; as, raduliform teeth.
raff |To sweep, snatch, draw, or huddle together; to take by a promiscuous sweep. [Obs.] Causes and effects which I thus raff up together. Carew.\n\n1. A promiscuous heap; a jumble; a large quantity; lumber; refuse. \"A raff of errors.\" Barrow. 2. The sweepings of society; the rabble; the mob; -- chiefly used in the compound or duplicate, riffraff. 3. A low fellow; a churl. Raff merchant, a dealer in lumber and odd refuse. [Prov. Eng.]
raffaelesque |Raphaelesque.
raffia |A fibrous material used for tying plants, said to come from the leaves of a palm tree of the genus Raphia. J. Smith (Dict. Econ. Plants).
raffia palm |(a) A pinnate-leaved palm (Raphia ruffia) native of Madagascar, and of considerable economic importance on account of the strong fiber (raffia) obtained from its leafstalks. (b) The jupati palm.
raffinose |A colorless crystalline slightly sweet substance obtained from the molasses of the sugar beet.
raffish |Resembling, or having the character of, raff, or a raff; worthless; low. A sad, raffish, disreputable character. Thackeray.
raffle |1. A kind of lottery, in which several persons pay, in shares, the value of something put up as a stake, and then determine by chance (as by casting dice) which one of them shall become the sole possessor. 2. A game of dice in which he who threw three alike won all the stakes. [Obs.] Cotgrave.\n\nTo engage in a raffle; as, to raffle for a watch.\n\nTo dispose of by means of a raffle; -- often followed by off; as, to raffle off a horse.
raffler |One who raffles.
rafflesia |A genus of stemless, leafless plants, living parasitically upon the roots and stems of grapevines in Malaysia. The flowers have a carrionlike odor, and are very large, in one species (Rafflesia Arnoldi) having a diameter of two or three feet.
raft |imp. & p. p. of Reave. Spenser.\n\n1. A collection of logs, boards, pieces of timber, or the like, fastened, together, either for their own collective conveyance on the water, or to serve as a support in conveying other things; a float. 2. A collection of logs, fallen trees, etc. (such as is formed in some Western rivers of the United States), which obstructs navigation. [U.S.] 3. Etym: [Perhaps akin to raff a heap.]  A large collection of people or things taken indiscriminately. [Slang, U. S.] \"A whole raft of folks.\" W. D. Howells. Raft bridge. (a) A bridge whose points of support are rafts. (b) A bridge that consists of floating timbers fastened together. -- Raft duck. Etym: [The name alludes to its swimming in dense flocks.] (Zoöl.) (a) The bluebill, or greater scaup duck; -- called also flock duck. See Scaup. (b) The redhead. -- Raft port (Naut.), a large, square port in a vessel's side for loading or unloading timber or other bulky articles; a timber or lumber port.\n\nTo transport on a raft, or in the form of a raft; to make into a raft; as, to raft timber.
rafte |imp. of Reave. Chaucer.
rafter |A raftsman.\n\nOriginally, any rough and somewhat heavy piece of timber. Now, commonly, one of the timbers of a roof which are put on sloping, according to the inclination of the roof. See Illust. of Queen-post. [Courtesy] oft is sooner found in lowly sheds, With smoky rafters, than in tapestry halls. Milton.\n\n1. To make into rafters, as timber. 2. To furnish with rafters, as a house. 3. (Agric.)  To plow so as to turn the grass side of each furrow upon an unplowed ridge; to ridge. [Eng.]
rafting |The business of making or managing rafts.
raftsman |A man engaged in rafting.
rafty |Damp; musty. [Prov. Eng.]
rag |To scold or rail at; to rate; to tease; to torment; to banter. [Prov. Eng.] Pegge.\n\n1. A piece of cloth torn off; a tattered piece of cloth; a shred; a tatter; a fragment. Cowls, hoods, and habits, with their wearers, tossed, And fluttered into rags. Milton. Not having otherwise any rag of legality to cover the shame of their cruelty. Fuller. 2. pl.  Hence, mean or tattered attire; worn-out dress. And virtue, though in rags, will keep me warm. Dryden. 3. A shabby, beggarly fellow; a ragamuffin. The other zealous rag is the compositor. B. Jonson. Upon the proclamation, they all came in, both tag and rag. Spenser. 4. (Geol.)  A coarse kind of rock, somewhat cellular in texture. 5. (Metal Working)  A ragged edge. 6. A sail, or any piece of canvas. [Nautical Slang] Our ship was a clipper with every rag set. Lowell. Rag bolt, an iron pin with barbs on its shank to retain it in place. -- Rag carpet, a carpet of which the weft consists of narrow of cloth sewed together, end to end. -- Rag dust, fine particles of ground-up rags, used in making papier-maché and wall papers. -- Rag wheel. (a) A chain wheel; a sprocket wheel. (b) A polishing wheel made of disks of cloth clamped together on a mandrel. -- Rag wool, wool obtained by tearing woolen rags into fine bits, shoddy.\n\nTo become tattered. [Obs.]\n\n1. To break (ore) into lumps for sorting. 2. To cut or dress roughly, as a grindstone.
ragabash |An idle, ragged person. Nares. Grose.
ragabrash |An idle, ragged person. Nares. Grose.
ragamuffin |1. A paltry or disreputable fellow; a mean which. Dryden. 2. A person who wears ragged clothing. [Colloq.] 3. (Zoöl.)  The long-tailed titmouse. [Prov. Eng.]
rage |1. Violent excitement; eager passion; extreme vehemence of desire, emotion, or suffering, mastering the will. \"In great rage of pain.\" Bacon. He appeased the rage of hunger with some scraps of broken meat. Macaulay. Convulsed with a rage of grief. Hawthorne. 2. Especially, anger accompanied with raving; overmastering wrath; violent anger; fury. torment, and loud lament, and furious rage. Milton. 3. A violent or raging wind. [Obs.] Chaucer. 4. The subject of eager desire; that which is sought after, or prosecuted, with unreasonable or excessive passion; as, to be all the rage. Syn. -- Anger; vehemence; excitement; passion; fury. See Anger.\n\n1. To be furious with anger; to be exasperated to fury; to be violently agitated with passion. \"Whereat he inly raged.\" Milton. When one so great begins to rage, he a hunted Even to falling. Shak. 2. To be violent and tumultuous; to be violently driven or agitated; to act or move furiously; as, the raging sea or winds. Why do the heathen rage Ps. ii. 1. The madding wheels Of brazen chariots raged; dire was the noise. Milton. 3. To ravage; to prevail without restraint, or with destruction or fatal effect; as, the plague raged in Cairo. 4. To toy or act wantonly; to sport. [Obs.] Chaucer. Syn. -- To storm; fret; chafe; fume.\n\nTo enrage. [Obs.] Shak.
rageful |Full of rage; expressing rage. [Obs.] \"Rageful eyes.\" Sir P. Sidney.
ragery |Wantonness. [Obs.] Chaucer.
ragged |1. Rent or worn into tatters, or till the texture is broken; as, a ragged coat; a ragged sail. 2. Broken with rough edges; having jags; uneven; rough; jagged; as, ragged rocks. 3. Hence, harsh and disagreeable to the ear; dissonant. [R.] \"A ragged noise of mirth.\" Herbert. 4. Wearing tattered clothes; as, a ragged fellow. 5. Rough; shaggy; rugged. What shepherd owns those ragged sheep Dryden. Ragged lady (Bot.), the fennel flower (Nigella Damascena). -- Ragged robin (Bot.), a plant of the genus Lychnis (L. Flos- cuculi), cultivated for its handsome flowers, which have the petals cut into narrow lobes. -- Ragged sailor (Bot.), prince's feather (Polygonum orientale). -- Ragged school, a free school for poor children, where they are taught and in part fed; -- a name given at first because they came in their common clothing. [Eng.] -- Rag\"ged*ly, adv. -- Rag\"ged*ness, n.
raggie |Ragged; rough. [Obs.] \"A stony and raggie hill.\" Holland.
ragguled |Notched in regular diagonal breaks; -- said of a line, or a bearing having such an edge.
raggy |Ragged; rough. [Obs.] \"A stony and raggie hill.\" Holland.
raghuvansa |A celebrated Sanskrit poem having for its subject the Raghu dynasty.
raging |a. & n. from Rage, v. i. -- Ra\"*ging*ly, adv.
ragious |Raging; furious; rageful. [Obs.] -- Ra\"gious*ness, n. [Obs.]
raglan |A loose overcoat with large sleeves; -- named from Lord Raglan, an English general.
ragman |A man who collects, or deals in, rags.\n\nA document having many names or numerous seals, as a papal bull. [Obs.] Piers Plowman. RAGMAN'S ROLL Rag\"man's roll`. Etym: [For ragman roll a long list of names, the devil's roll or list; where ragman is of Scand. origin; cf. Icel. ragmenni a craven person, Sw. raggen the devil. Icel. ragmenni is fr. ragr cowardly (another form of argr, akin to AS. earg cowardly, vile, G. arg bad) + menni (in comp.) man, akin to E. man. See Roll, and cf. Rigmarole.]  The rolls of deeds on parchment in which the Scottish nobility and gentry subscribed allegiance to Edward I. of England, A. D. 1296. [Also written ragman-roll.]
ragnarok |The so-called \"Twilight of the Gods\" (called in German Götterdämmerung), the final destruction of the world in the great conflict between the Æsir (gods) on the one hand, and on the other, the gaints and the powers of Hel under the leadership of Loki (who is escaped from bondage).\n\nThe so-called \"Twilight of the Gods\" (called in German Götterdämmerung), the final destruction of the world in the great conflict between the Æsir (gods) on the one hand, and on the other, the gaints and the powers of Hel under the leadership of Loki (who is escaped from bondage).
ragout |A dish made of pieces of meat, stewed, and highly seasoned; as, a ragout of mutton.
ragpicker |One who gets a living by picking up rags and refuse things in the streets.
ragtime |Time characterized by syncopation, as in many negro melodies. [Colloq.]
raguled |Notched in regular diagonal breaks; -- said of a line, or a bearing having such an edge.
ragweed |A common American composite weed (Ambrosia artemisiæfolia) with finely divided leaves; hogweed. Great ragweed, a coarse American herb (Ambrosia trifida), with rough three-lobed opposite leaves.
ragwork |A kind of rubblework. In the United States, any rubblework of thin and small stones.
ragwort |A name given to several species of the composite genus Senecio. Note: Senecio aureus is the golden ragwort of the United States: S. elegans is the purple ragwort of South Africa.
