fluorescin |A colorless, amorphous substance which is produced by the reduction of fluoresceïn, and from which the latter may be formed by oxidation.
fluoric |Pertaining to, obtained from, or containing, fluorine.
fluoride |A binary compound of fluorine with another element or radical. Calcium fluoride (Min.), fluorite, CaF2. See Fluorite.
fluorine |A non-metallic, gaseous element, strongly acid or negative, or associated with chlorine, bromine, and iodine, in the halogen group of which it is the first member. It always occurs combined, is very active chemically, and possesses such an avidity for most elements, and silicon especially, that it can neither be prepared nor kept in glass vessels. If set free it immediately attacks the containing material, so that it was not isolated until 1886. It is a pungent, corrosive, colorless gas. Symbol F. Atomic weight 19. Note: Fluorine unites with hydrogen to form hydrofluoric acid, which is the agent employed in etching glass. It occurs naturally, principally combined as calcium fluoride in fluorite, and as a double fluoride of aluminium and sodium in cryolite.
fluorite |Calcium fluoride, a mineral of many different colors, white, yellow, purple, green, red, etc., often very beautiful, crystallizing commonly in cubes with perfect octahedral cleavage; also massive. It is used as a flux. Some varieties are used for ornamental vessels. Also called fluor spar, or simply fluor.
fluoroid |A tetrahexahedron; -- so called because it is a common form of fluorite.
fluoroscope |An instrument for observing or exhibiting fluorescence.
fluoroscopy |Examination of an object, as the human body, by exposing it to the X rays and observing the shadow cast upon a fluorescent screen; cryptoscopy.
fluorous |Pertaining to fluor.
fluosilicate |A double fluoride of silicon and some other (usually basic) element or radical, regarded as a salt of fluosilicic acid; -- called also silicofluoride.
fluosilicic |Composed of, or derived from, silicon and fluorine. Fluosilicic acid, a double fluoride of hydrogen and silicon, H2F6Si, obtained in solution in water as a sour fuming liquid, and regarded as the type of the fluosilicates; -- called also silicofluoric acid, and hydrofluosilicic acid.
flurried |Agitated; excited. -- Flur\"ried*ly adv.
flurry |1. A sudden and brief blast or gust; a light, temporary breeze; as, a flurry of wind. 2. A light shower or snowfall accompanied with wind. Like a flurry of snow on the whistling wind. Longfellow. 3. Violent agitation; commotion; bustle; hurry. The racket and flurry of London. Blakw. Mag. 4. The violent spasms of a dying whale.\n\nTo put in a state of agitation; to excite or alarm. H. Swinburne.
flurt |A flirt. [Obs.] Quarles.
