bois durci |A hard, highly polishable composition, made of fine sawdust from hard wood (as rosewood) mixed with blood, and pressed.
boist |A box. [Obs.]
boisterous |1. Rough or rude; unbending; unyielding; strong; powerful. [Obs.] \"Boisterous sword.\" \"Boisterous hand.\" Shak. 2. Exhibiting tumultuous violence and fury; acting with noisy turbulence; violent; rough; stormy. The waters swell before a boisterous storm. Shak. The brute and boisterous force of violent men. Milton. 3. Noisy; rough; turbulent; as, boisterous mirth; boisterous behavior. I like not that loud, boisterous man. Addison. 4. Vehement; excessive. [R.] The heat becomes too powerful and boisterous for them. Woodward. Syn. -- Loud; roaring; violent; stormy; turbulent; furious; tumultuous; noisy; impetuous; vehement.
boisterously |In a boisterous manner.
boisterousness |The state or quality of being boisterous; turbulence; disorder; tumultuousness.
boistous |Rough or rude; coarse; strong; violent; boisterous; noisy. [Obs.] Chaucer. -- Bois\"tous*ly, adv. -- Bois\"tous*ness, n. [Obs.] Chaucer.
bojanus organ |A glandular organ of bivalve mollusca, serving in part as a kidney.
bokadam |See Cerberus.
boke |To poke; to thrust. [Obs. or Dial.]
bolar |Of or pertaining to bole or clay; partaking of the nature and qualities of bole; clayey.
bolas |A kind of missile weapon consisting of one, two, or more balls of stone, iron, or other material, attached to the ends of a leather cord; -- used by the Gauchos of South America, and others, for hurling at and entangling an animal.
bold |1. Forward to meet danger; venturesome; daring; not timorous or shrinking from risk; brave; courageous. Throngs of knights and barons bold. Milton. 2. Exhibiting or requiring spirit and contempt of danger; planned with courage; daring; vigorous. \"The bold design leased highly.\" Milton. 3. In a bad sense, too forward; taking undue liberties; over assuming or confident; lacking proper modesty or restraint; rude; impudent. Thou art too wild, too rude and bold of voice. Shak. 4. Somewhat overstepping usual bounds, or conventional rules, as in art, literature, etc.; taking liberties in o composition or expression; as, the figures of an author are bold. \"Bold tales.\" Waller. The cathedral church is a very bold work. Addison. 5. Standing prominently out to view; markedly conspicuous; striking the eye; in high relief. Shadows in painting . . . make the figure bolder. Dryden. 6. Steep; abrupt; prominent. Where the bold cape its warning forehead rears. Trumbull.\n\nTo make bold or daring. [Obs.] Shak.\n\nTo be or become bold. [Obs.]
bold eagle |an Australian eagle (Aquila audax), which destroys lambs and even the kangaroo. -- To make bold, to take liberties or the liberty; to venture. Syn. -- Courageous; daring; brave; intrepid; fearless; dauntless; valiant; manful; audacious; stouthearted; high-spirited; adventurous; confident; strenuous; forward; impudent.
bold-faced |1. Somewhat impudent; lacking modesty; as, a bold-faced woman. I have seen enough to confute all the bold-faced atheists of this age. Bramhall. 2. (Print.)  Having a conspicuous or heavy face. Note: This line is bold-faced nonpareil.
bolden |To make bold; to encourage; to embolden. Ready speakers, being boldened with their present abilities to say more, . . . use less help of diligence and study. Ascham.
boldly |In a bold manner.
boldness |The state or quality of being bold. Syn. -- Courage; bravery; intrepidity; dauntlessness; hardihood; assurance.
boldo |A fragrant evergreen shrub of Chili (Peumus Boldus). The bark is used in tanning, the wood for making charcoal, the leaves in medicine, and the drupes are eaten.
boldu |A fragrant evergreen shrub of Chili (Peumus Boldus). The bark is used in tanning, the wood for making charcoal, the leaves in medicine, and the drupes are eaten.
bole |The trunk or stem of a tree, or that which is like it. Enormous elm-tree boles did stoop and lean. Tennyson.\n\nAn aperture, with a wooden shutter, in the wall of a house, for giving, occasionally, air or light; also, a small closet. [Scot.] Open the bole wi'speed, that I may see if this be the right Lord Geraldin. Sir W. Scott.\n\nA measure. See Boll, n., 2. Mortimer.\n\n1. Any one of several varieties of friable earthy clay, usually colored more or less strongly red by oxide of iron, and used to color and adulterate various substances. It was formerly used in medicine. It is composed essentially of hydrous silicates of alumina, or more rarely of magnesia. See Clay, and Terra alba. 2. A bolus; a dose. Coleridge. Armenian bole. See under Armenian. -- Bole Armoniac, or Armoniak, Armenian bole. [Obs.] Chaucer.
bolection |A projecting molding round a panel. Same as Bilection. Gwilt.
bolero |A Spanish dance, or the lively music which accompanies it.
bolete |any fungus of the family Boletaceae. [WordNet 1.5]
boletic |Pertaining to, or obtained from, the Boletus. Boletic acid, an acid obtained from the Boletus fomentarius, variety pseudo-igniarius. Same as Fumaric acid.
boletus |A genus of fungi having the under side of the pileus or cap composed of a multitude of fine separate tubes. A few are edible, and others very poisonous.
boley |Same as Booly.
bolide |A kind of meteor; a bolis.
bolis |A meteor or brilliant shooting star, followed by a train of light or sparks; esp. one which explodes.
bolivian |Of or pertaining to Bolivia. -- n.  A native of Bolivia.
boll |1. The pod or capsule of a plant, as of flax or cotton; a pericarp of a globular form. 2. A Scotch measure, formerly in use: for wheat and beans it contained four Winchester bushels; for oats, barley, and potatoes, six bushels. A boll of meal is 140 lbs. avoirdupois. Also, a measure for salt of two bushels. [Sometimes spelled bole.]\n\nTo form a boll or seed vessel; to go to seed. The barley was in the ear, and the flax was bolled. Ex. ix. 31.
bollandists |The Jesuit editors of the \"Acta Sanctorum\| or Lives of the Saints; -- named from John Bolland| who began the work."
bollard |An upright wooden or iron post in a boat or on a dock, used in veering or fastening ropes. Bollard timber (Naut.), a timber, also called a knighthead, rising just within the stem in a ship, on either side of the bowsprit, to secure its end.
bollen |See Boln, a.\n\nSwollen; puffed out. Thin, and boln out like a sail. B. Jonson.
bolling |A tree from which the branches have been cut; a pollard.
bollworm |The larva of a moth (Heliothis armigera) which devours the bolls or unripe pods of the cotton plant, often doing great damage to the crops.
boln |To swell; to puff. Holland.\n\nSwollen; puffed out. Thin, and boln out like a sail. B. Jonson.
bolo |A kind of large knife resembling a machete. [Phil. Islands]
bologna |1. A city of Italy which has given its name to various objects. 2. A Bologna sausage. Bologna sausage Etym: [It. salsiccia di Bologna], a large sausage made of bacon or ham, veal, and pork, chopped fine and inclosed in a skin. -- Bologna stone (Min.), radiated barite, or barium sulphate, found in roundish masses composed of radiating fibers, first discovered near Bologna. It is phosphorescent when calcined. -- Bologna vial, a vial of unannealed glass which will fly into pieces when its surface is scratched by a hard body, as by dropping into it a fragment of flint; whereas a bullet may be dropped into it without injury.
bolognese |Of or pertaining to Bologna. -- n.  A native of Bologna. Bolognese school (Paint.), a school of painting founded by the Carracci, otherwise called the Lombard or Eclectic school, the object of which was to unite the excellences of the preceding schools.
bolognian |Bolognese. Bolognian stone. See Bologna stone, under Bologna.
bolometer |An instrument for measuring minute quantities of radiant heat, especially in different parts of the spectrum; -- called also actinic balance, thermic balance. S. P. Langley.
bolsa |An exchange for the transaction of business. [Sp. Amer. & Phil. Islands]
