apothecary |One who prepares and sells drugs or compounds for medicinal purposes. Note: In England an apothecary is one of a privileged class of practitioners -- a kind of sub-physician. The surgeon apothecary is the ordinary family medical attendant. One who sells drugs and makes up prescriptions is now commonly called in England a druggist or a pharmaceutical chemist. Apothecaries' weight, the system of weights by which medical prescriptions were formerly compounded. The pound and ounce are the same as in Troy weight; they differ only in the manner of subdivision. The ounce is divided into 8 drams, 24 scruples, 480 grains. See Troy weight.
apothecium |The ascigerous fructification of lichens, forming masses of various shapes.
apothegm |A short, pithy, and instructive saying; a terse remark, conveying some important truth; a sententious precept or maxim. Note: [Apothegm is now the prevalent spelling in the United States.]
apothegmatic |Pertaining to, or in the manner of, an apotghem; sententious; pithy.
apothegmatical |Pertaining to, or in the manner of, an apotghem; sententious; pithy.
apothegmatist |A collector or maker of apothegms. Pope.
apothegmatize |To utter apothegms, or short and sententious sayings.
apothem |1. (Math.)  The perpendicular from the center to one of the sides of a regular polygon. 2. A deposit formed in a liquid extract of a vegetable substance by exposure to the air.
apotheosis |1. The act of elevating a mortal to the rank of, and placing him among, \"the gods;\" deification. 2. Glorification; exaltation. \"The apotheosis of chivalry.\" Prescott. \"The noisy apotheosis of liberty and machinery.\" F. Harrison.
apotheosize |To exalt to the dignity of a deity; to declare to be a god; to deify; to glorify.
apothesis |(a) A place on the south side of the chancel in the primitive churches, furnished with shelves, for books, vestments, etc. Weale. (b) A dressing room connected with a public bath.
apotome |1. (Math.)  The difference between two quantities commensurable only in power, as between sq. root2 and 1, or between the diagonal and side of a square. 2. (Mus)  The remaining part of a whole tone after a smaller semitone has been deducted from it; a major semitone. [Obs.]
apozem |A decoction or infusion. [Obs.] Wiseman.
apozemical |Pertaining to, or resembling, a decoction. [Obs.] J. Whitaker.
appair |To impair; to grow worse. [Obs.]
appalachian |Of or pertaining to a chain of mountains in the United States, commonly called the Allegheny mountains. Note: The name Appalachian was given to the mountains by the Spaniards under De Soto, who derived it from the heighboring Indians. Am. Cyc.
appall |1. To make pale; to blanch. [Obs.] The answer that ye made to me, my dear, . . . Hath so appalled my countenance. Wyatt. 2. To weaken; to enfeeble; to reduce; as, an old appalled wight. [Obs.] Chaucer. Whine, of its own nature, will not congeal and freeze, only it will lose the strength, and become appalled in extremity of cold. Holland. 3. To depress or discourage with fear; to impress with fear in such a manner that the mind shrinks, or loses its firmness; to overcome with sudden terror or horror; to dismay; as, the sight appalled the stoutest heart. The house of peers was somewhat appalled at this alarum. Clarendon. Syn. -- To dismay; terrify; daunt; frighten; affright; scare; depress. See Dismay.\n\n1. To grow faint; to become weak; to become dismayed or discouraged. [Obs.] Gower. 2. To lose flavor or become stale. [Obs.]\n\nTerror; dismay. [Poet.] Cowper.
appalling |Such as to appall; as, an appalling accident. -- Ap*pall\"ing*ly, adv.
appallment |Depression occasioned by terror; dismay. [Obs.] Bacon.
appanage |1. The portion of land assigned by a sovereign prince for the subsistence of his younger sons. 2. A dependency; a dependent territory. 3. That which belongs to one by custom or right; a natural adjunct or accompaniment. \"Wealth . . . the appanage of wit.\" Swift.
appanagist |A prince to whom an appanage has been granted.
apparaillyng |Preparation. [Obs.] Chaucer.
