barometrograph |A form of barometer so constructed as to inscribe of itself upon paper a record of the variations of atmospheric pressure.
barometry |The art or process of making barometrical measurements.
barometz |The woolly-skinned rhizoma or rootstock of a fern (Dicksonia barometz), which, when specially prepared and inverted, somewhat resembles a lamb; -- called also Scythian lamb.
baron |1. A title or degree of nobility; originally, the possessor of a fief, who had feudal tenants under him; in modern times, in France and Germany, a nobleman next in rank below a count; in England, a nobleman of the lowest grade in the House of Lords, being next below a viscount. Note: \"The tenants in chief from the Crown, who held lands of the annual value of four hundred pounds, were styled Barons; and it is to them, and not to the members of the lowest grade of the nobility (to whom the title at the present time belongs), that reference is made when we read of the Barons of the early days of England's history . . . . Barons are addressed as 'My Lord,' and are styled 'Right Honorable.' All their sons and daughters 'Honorable.'\" Cussans. 2. (Old Law)  A husband; as, baron and feme, husband and wife. [R.] Cowell. Baron of beef, two sirloins not cut asunder at the backbone. -- Barons of the Cinque Ports, formerly members of the House of Commons, elected by the seven Cinque Ports, two for each port. -- Baron of the exchequer, the judges of the Court of Exchequer, one of the three ancient courts of England, now abolished.
baronage |1. The whole body of barons or peers. The baronage of the kingdom. Bp. Burnet. 2. The dignity or rank of a baron. 3. The land which gives title to a baron. [Obs.]
baroness |A baron's wife; also, a lady who holds the baronial title in her own right; as, the Baroness Burdett-Coutts.
baronet |A dignity or degree of honor next below a baron and above a knight, having precedency of all orders of knights except those of the Garter. It is the lowest degree of honor that is hereditary. The baronets are commoners. Note: The order was founded by James I. in 1611, and is given by patent. The word, however, in the sense of a lesser baron, was in use long before. \"Baronets have the title of 'Sir' prefixed to their Christian names; their surnames being followed by their dignity, usually abbreviated Bart. Their wives are addressed as 'Lady' or 'Madam'. Their sons are possessed of no title beyond 'Esquire.'\" Cussans.
baronetage |1. State or rank of a baronet. 2. The collective body of baronets.
baronetcy |The rank or patent of a baronet.
barong |A kind of cutting weapon with a thick back and thin razorlike edge, used by the Moros of the Philippine Islands.
baronial |Pertaining to a baron or a barony. \"Baronial tenure.\" Hallam.
barony |1. The fee or domain of a baron; the lordship, dignity, or rank of a baron. 2. In Ireland, a territorial division, corresponding nearly to the English hundred, and supposed to have been originally the district of a native chief. There are 252 of these baronies. In Scotland, an extensive freehold. It may be held by a commoner. Brande & C.
baroque |In bad taste; grotesque; odd.
baroscope |Any instrument showing the changes in the weight of the atmosphere; also, less appropriately, any instrument that indicates - or foreshadows changes of the weather, as a deep vial of liquid holding in suspension some substance which rises and falls with atmospheric changes.
baroscopic |Pertaining to, or determined by, the baroscope.
baroscopical |Pertaining to, or determined by, the baroscope.
barothermograph |An instrument for recording both pressure and temperature, as of the atmosphere.
barouche |A four-wheeled carriage, with a falling top, a seat on the outside for the driver, and two double seats on the inside arranged so that the sitters on the front seat face those on the back seat.
barouchet |A kind of light barouche.
barpost |A post sunk in the ground to receive the bars closing a passage into a field.
barque |1. Formerly, any small sailing vessel, as a pinnace, fishing smack, etc.; also, a rowing boat; a barge. Now applied poetically to a sailing vessel or boat of any kind. Byron. 2. (Naut.)  A three-masted vessel, having her foremast and mainmast squarerigged, and her mizzenmast schooner-rigged.\n\nSame as 3d Bark, n.
barracan |A thick, strong stuff, somewhat like camlet; -- still used for outer garments in the Levant.
barrack |1. (Mil.)  A building for soldiers, especially when in garrison. Commonly in the pl., originally meaning temporary huts, but now usually applied to a permanent structure or set of buildings. He lodged in a miserable hut or barrack, composed of dry branches and thatched with straw. Gibbon. 2. A movable roof sliding on four posts, to cover hay, straw, etc. [Local, U.S.]\n\nTo supply with barracks; to establish in barracks; as, to barrack troops.\n\nTo live or lodge in barracks.
barraclade |A home-made woolen blanket without nap. [Local, New York] Bartlett.
barracoon |A slave warehouse, or an inclosure where slaves are quartered temporarily. Du Chaillu.
barracouta |1. (Zoöl.)  A voracious pikelike, marine fish, of the genus Sphyræna, sometimes used as food. Note: That of Europe and our Atlantic coast is Sphyræna spet (or S. vulgaris); a southern species is S. picuda; the Californian is S. argentea. 2. (Zoöl.)  A large edible fresh-water fish of Australia and New Zealand (Thyrsites atun).
barracuda |1. (Zoöl.)  A voracious pikelike, marine fish, of the genus Sphyræna, sometimes used as food. Note: That of Europe and our Atlantic coast is Sphyræna spet (or S. vulgaris); a southern species is S. picuda; the Californian is S. argentea. 2. (Zoöl.)  A large edible fresh-water fish of Australia and New Zealand (Thyrsites atun).
barrage |An artificial bar or obstruction placed in a river or water course to increase the depth of water; as, the barrages of the Nile.
barramundi |(a) A remarkable Australian fresh-water ganoid fish of the genus Ceratodus. (b) An Australian river fish (Osteoglossum Leichhardtii).
barranca |A ravine caused by heavy rains or a watercourse. [Texas & N. Mex.]
barras |A resin, called also galipot.
barrator |One guilty of barratry.
barratrous |Tainter with, or constituting, barratry. -- Bar\"ra*trous*ly, adv. Kent.
barratry |1. (Law)  The practice of exciting and encouraging lawsuits and quarrels. [Also spelt barretry.] Coke. Blackstone. 2. (Mar. Law)  A fraudulent breach of duty or willful act of known illegality on the part of a master of a ship, in his character of master, or of the mariners, to the injury of the owner of the ship or cargo, and without his consent. It includes every breach of trust committed with dishonest purpose, as by running away with the ship, sinking or deserting her, etc., or by embezzling the cargo. Kent. Part. 3. (Scots Law)  The crime of a judge who is influenced by bribery in pronouncing judgment. Wharton.
barred owl |A large American owl (Syrnium nebulosum); -- so called from the transverse bars of a dark brown color on the breast.
barrel |1. A round vessel or cask, of greater length than breadth, and bulging in the middle, made of staves bound with hoops, and having flat ends or heads. 2. The quantity which constitutes a full barrel. This varies for different articles and also in different places for the same article, being regulated by custom or by law. A barrel of wine is 31 3. A solid drum, or a hollow cylinder or case; as, the barrel of a windlass; the barrel of a watch, within which the spring is coiled. 4. A metallic tube, as of a gun, from which a projectile is discharged. Knight. 5. A jar. [Obs.] 1 Kings xvii. 12. 6. (Zoöl.)  The hollow basal part of a feather. Barrel bulk (Com.), a measure equal to five cubic feet, used in estimating capacity, as of a vessel for freight. -- Barrel drain (Arch.), a drain in the form of a cylindrical tube. -- Barrel of a boiler, the cylindrical part of a boiler, containing the flues. -- Barrel of the ear (Anat.), the tympanum, or tympanic cavity. -- Barrel organ, an instrument for producing music by the action of a revolving cylinder. -- Barrel vault. See under Vault.\n\nTo put or to pack in a barrel or barrels.
barrel process |A process of extracting gold or silver by treating the ore in a revolving barrel, or drum, with mercury, chlorine, cyanide solution, or other reagent.
barreled |Having a barrel; -- used in composition; as, a double-barreled gun.
barrelled |Having a barrel; -- used in composition; as, a double-barreled gun.
barren |1. Incapable of producing offspring; producing no young; sterile; -- She was barren of children. Bp. Hall. 2. Not producing vegetation, or useful vegetation; \"Barren mountain tracts.\" Macaulay. 3. Unproductive; fruitless; unprofitable; empty. Brilliant but barren reveries. Prescott. Some schemes will appear barren of hints and matter. Swift. 4. Mentally dull; stupid. Shak. Barren flower, a flower which has only stamens without a pistil, or which as neither stamens nor pistils. -- Barren Grounds (Geog.), a vast tract in British America northward of the forest regions. -- Barren Ground bear (Zoöl.), a peculiar bear, inhabiting the Barren Grounds, now believed to be a variety of the brown bear of Europe. -- Barren Ground caribou (Zoöl.), a small reindeer (Rangifer Groenlandicus) peculiar to the Barren Grounds and Greenland.\n\n1. A tract of barren land. 2. pl.  Elevated lands or plains on which grow small trees, but not timber; as, pine barrens; oak barrens. They are not necessarily sterile, and are often fertile. [Amer.] J. Pickering.
barrenly |Unfruitfully; unproductively.
barrenness |The condition of being barren; sterility; unproductiveness. A total barrenness of invention. Dryden.
barrenwort |An herbaceous plant of the Barberry family (Epimedium alpinum), having leaves that are bitter and said to be sudorific.
barret |A kind of cap formerly worn by soldiers; -- called also barret cap. Also, the flat cap worn by Roman Catholic ecclesiastics.
