psychophysics |The science of the connection between nerve action and consciousness; the science which treats of the relations of the psychical and physical in their conjoint operation in man; the doctrine of the relation of function or dependence between body and soul.
psychopomp |A leader or guide of souls . J. Fiske.
psychosis |1. Any vital action or activity. Mivart. 2. (Med.)  A disease of the mind; especially, a functional mental disorder, that is, one unattended with evident organic changes.
psychotherapeutics |The treatment of disease by acting on the mind, as by suggestion; mind cure; psychotherapy.
psychotherapy |Psychotherapeutics.
psychozoic |Designating, or applied to the Era of man; as, the psychozoic era.
psychrometer |An instrument for measuring the tension of the aqueous vapor in the atmosphere, being essentially a wet and dry bulb hygrometer.
psychrometrical |Of or pertaining to the psychrometer or psychrometry.
psychrometry |Hygrometry.
psylla |Any leaping plant louse of the genus Psylla, or family Psyllidæ.
ptarmigan |Any grouse of the genus Lagopus, of which numerous species are known. The feet are completely feathered. Most of the species are brown in summer, but turn white, or nearly white, in winter. Note: They chiefly inhabit the northern countries and high mountains of Europe, Asia, and America. The common European species is Lagopus mutus. The Scotch grouse, red grouse, or moor fowl (L. Scoticus), is reddish brown, and does not turn white in winter. The white, or willow, ptarmigan (L. albus) is found in both Europe and America.
ptenoglossa |A division of gastropod mollusks having the teeth of the radula arranged in long transverse rows, somewhat like the barbs of a feather.
ptenoglossate |Of or pertaining to the Ptenoglossa.
pteranodon |A genus of American Cretaceous pterodactyls destitute of teeth. Several species are known, some of which had an expanse of wings of twenty feet or more.
pteranodontia |A group of pterodactyls destitute of teeth, as in the genus Pteranodon.
pterichthys |A genus of Devonian fossil fishes with winglike appendages. The head and most of the body were covered with large bony plates. See Placodermi.
pteridologist |One who is versed in pteridology.
pteridology |That department of botany which treats of ferns.
pteridomania |A madness, craze, or strong fancy, for ferns. [R.] C. Kingsley.
pteridophyta |A class of flowerless plants, embracing ferns, horsetails, club mosses, quillworts, and other like plants. See the Note under Cryptogamia. -- Pter\"i*do*phyte`, n. Note: This is a modern term, devised to replace the older ones acrogens and vascular Cryptogamia.
pterobranchia |An order of marine Bryozoa, having a bilobed lophophore and an axial cord. The genus Rhabdopleura is the type. Called also Podostomata. See Rhabdopleura.
pteroceras |A genus of large marine gastropods having the outer border of the lip divided into lobes; -- called also scorpion shell.
pterocletes |A division of birds including the sand grouse. They are in some respects intermediate between the pigeons and true grouse. Called also Pteroclomorphæ.
pterodactyl |An extinct flying reptile; one of the Pterosauria. See Illustration in Appendix.
pterodactyli |Same as Pterosauria.
pteroglossal |Having the tongue finely notched along the sides, so as to have a featherlike appearance, as the toucans.
pteron |The region of the skull, in the temporal fossa back of the orbit, where the great wing of the sphenoid, the temporal, the parietal, and the frontal hones approach each other.
pteropappi |Same as Odontotormæ.
pterophore |Any moth of the genus Pterophorus and allied genera; a plume moth. See Plume moth, under Plume.
pteropod |One of the Pteropoda.
pteropoda |A class of Mollusca in which the anterior lobes of the foot are developed in the form of broad, thin, winglike organs, with which they swim at near the surface of the sea. Note: The Pteropoda are divided into two orders: Cymnosomata, which have the body entirely naked and the head distinct from the wings; and Thecosomata, which have a delicate transparent shell of various forms, and the head not distinct from the wings.
pteropodous |Of or pertaining to the Pteropoda.
pterosaur |A pterodactyl.
pterosauria |An extinct order of flying reptiles of the Mesozoic age; the pterodactyls; -- called also Pterodactyli, and Ornithosauria. Note: The wings were formed, like those of bats, by a leathery expansion of the skin, principally supported by the greatly enlarged outer or \" little\" fingers of the hands. The American Cretaceous pterodactyls had no teeth. See Pteranodontia, and Pterodactyl.
pterosaurian |Of or pertaining to the Pterosauria.
pterostigma |A thickened opaque spot on the wings of certain insects.
pterotic |Of or pertaining to, or designating, a bone between the proötic and epiotic in the dorsal and outer part of the periotic capsule of many fishes. -- n.  The pterotic bone. Note: The pterotic bone is so called because fancied in some cases to resemble in form a bird's wing
pterygium |A superficial growth of vascular tissue radiating in a fanlike manner from the cornea over the surface of the eye.
pterygoid |(a) Like a bird's wing in form; as, a pterygoid bone. (b) Of, pertaining to, or in the region of, the pterygoid bones, pterygoid processes, or the whole sphenoid bone. -- n.  A pterygoid bone. Pterygoid bone (Anat.), a bone which corresponds to the inner plate of the pterygoid process of the human skull, but which, in all vertebrates below mammals, is not connected with the posterior nares, but serves to connect the palatine bones with the point of suspension of the lower jaw. -- Pterygoid process (Anat.), a process projecting downward from either side of the sphenoid bone, in man divided into two plates, an inner and an outer. The posterior nares pass through the space, called the pterygoid fossa, between the processes.
pterygomaxillary |Of or pertaining to the inner pterygoid plate, or pterygoid bone, and the lower jaw.
pterygopalatine |Of or pertaining to the pterygoid processes and the palatine bones.
pterygopodium |A specially modified part of the ventral fin in male elasmobranchs, which serves as a copulatory organ, or clasper.
pterygoquadrate |Of, pertaining to, or representing the pterygoid and quadrate bones or cartilages.
pteryla |One of the definite areas of the skin of a bird on which feathers grow; -- contrasted with apteria.
pterylography |The study or description of the arrangement of feathers, or of the pterylæ, of birds.
pterylosis |The arrangement of feathers in definite areas.
ptilocerque |The pentail.
ptilopaedes |Same as Dasypædes.
ptilopaedic |Having nearly the whole surface of the skin covered with down; dasypædic; -- said of the young of certain birds.
ptilopteri |An order of birds including only the penguins.
ptilosis |Same as Pterylosis.
ptisan |1. A decoction of barley with other ingredients; a farinaceous drink. 2. (Med.)  An aqueous medicine, containing little, if any, medicinal agent; a tea or tisane.
ptolemaic |Of or pertaining to Ptolemy, the geographer and astronomer. Ptolemaic system (Astron.), the system maintained by Ptolemy, who supposed the earth to be fixed in the center of the universe, with the sun and stars revolving around it. This theory was received for ages, until superseded by the Copernican system.
ptolemaist |One who accepts the astronomical system of Ptolemy.
ptomaine |One of a class of animal bases or alkaloids formed in the putrefaction of various kinds of albuminous matter, and closely related to the vegetable alkaloids; a cadaveric poison. The ptomaines, as a class, have their origin in dead matter, by which they are to be distinguished from the leucomaines.
ptosis |Drooping of the upper eyelid, produced by paralysis of its levator muscle.
ptyalin |An unorganized amylolytic ferment, on enzyme, present in human mixed saliva and in the saliva of some animals.
ptyalism |Salivation, or an excessive flow of saliva. Quain.
ptyalogogue |A ptysmagogue.
ptysmagogue |A medicine that promotes the discharge of saliva.
ptyxis |The way in which a leaf is sometimes folded in the bud.
pubble |Puffed out, pursy; pudgy; fat. [Obs.] Drant.
puberal |Of or pertaining to puberty.
