monodical |1. Belonging to a monody. 2. (Mus.) (a) For one voice; monophonic. (b) Homophonic; -- applied to music in which the melody is confined to one part, instead of being shared by all the parts as in the style called polyphonic.
monodimetric |Dimetric.
monodist |A writer of a monody.
monodrama |A drama acted, or intended to be acted, by a single person.
monodramatic |Pertaining to a monodrama.
monodrame |A drama acted, or intended to be acted, by a single person.
monody |A species of poem of a mournful character, in which a single mourner expresses lamentation; a song for one voice.
monodynamic |Possessing but one capacity or power. \"Monodynamic men.\" De Quincey.
monodynamism |The theory that the various forms of activity in nature are manifestations of the same force. G. H. Lewes.
monoecia |A Linnæan class of plants, whose stamens and pistils are in distinct flowers in the same plant.
monoecian |1. (Bot.)  Of or pertaining to the Monoecia; monoecious. -- n.  One of the Monoecia. 2. (Zoöl.)  A monoecious animal, as certain mollusks.
monoecious |Having the sexes united in one individual, as when male and female flowers grow upon the same individual plant; hermaphrodite; -- opposed to Ant: dioecious.
monoecism |The state or condition of being monoecious.
monogam |One of the Monogamia.
monogamia |A Linnæan order of plants, having solitary flowers with united anthers, as in the genus Lobelia.
monogamian |1. Pertaining to, or involving, monogamy. 2. (Bot.)  Of or pertaining to the Monogamia; having a simple flower with united anthers.
monogamic |1. Pertaining to, or involving, monogamy. 2. (Bot.)  Of or pertaining to the Monogamia; having a simple flower with united anthers.
monogamist |One who practices or upholds monogamy. Goldsmith.
monogamous |1. Upholding, or practicing, monogamy. 2. (Bot.)  Same as Monogamian. 3. (Zoöl.)  Mating with but one of the opposite sex; -- said of birds and mammals.
monogamy |1. Single marriage; marriage with but one person, husband or wife, at the same time; -- opposed to polygamy. Also, one marriage only during life; -- opposed to deuterogamy. 2. (Zoöl.)  State of being paired with a single mate.
monogastric |Having but a single stomach.
monogenesis |1. Oneness of origin; esp. (Biol.), development of all beings in the universe from a single cell; -- opposed to polygenesis. Called also monism. Dana. Haeckel. 2. (Biol.)  That form of reproduction which requires but one parent, as in reproduction by fission or in the formation of buds, etc., which drop off and form new individuals; asexual reproduction. Haeckel. 3. (Biol.)  The direct development of an embryo, without metamorphosis, into an organism similar to the parent organism; -- opposed to metagenesis. E. van Beneden.
monogenetic |1. (Geol.)  One in genesis; resulting from one process of formation; -- used of a mountain range. Dana. 2. (Biol.)  Relating to, or involving, monogenesis; as, the monogenetic school of physiologists, who admit but one cell as the source of all beings.
monogenic |1. (Biol.)  Of or pertaining to monogenesis. 2. (Zoöl.)  Producing only one kind of germs, or young; developing only in one way.
monogenism |The theory or doctrine that the human races have a common origin, or constitute a single species.
monogenist |One who maintains that the human races are all of one species; -- opposed to polygenist.
monogenistic |Monogenic.
monogenous |Of or pertaining to monogenesis; as, monogenous, or asexual, reproduction.
monogeny |1. Monogenesis. 2. (Anthropol.)  The doctrine that the members of the human race have all a common origin.
monogoneutic |Having but one brood in a season.
monogram |1. A character or cipher composed of two or more letters interwoven or combined so as to represent a name, or a part of it (usually the initials). Monograms are often used on seals, ornamental pins, rings, buttons, and by painters, engravers, etc., to distinguish their works. Monogram. Note: The monogram above, combining the letters of the name Karolvs, was used by Charlemagne. 2. A picture in lines; a sketch. [R.] 3. An arbitrary sign for a word. [R.]
monogrammal |See Monogrammic.
monogrammatic |Monogrammic.
monogrammic |Of, pertaining to, or resembling, a monogram.
monogrammous |Monogrammic.
monograph |A written account or description of a single thing, or class of things; a special treatise on a particular subject of limited range.
monographer |A writer of a monograph.
monographic |Of or pertaining to a monograph, or to a monography; as, a monographic writing; a monographic picture. -- Mon`o*graph\"ic*al*ly, adv.
monographical |Of or pertaining to a monograph, or to a monography; as, a monographic writing; a monographic picture. -- Mon`o*graph\"ic*al*ly, adv.
monographist |One who writes a monograph.
monographous |Monographic. [Obs.]
monography |1. Representation by lines without color; an outline drawing. 2. A monograph. [Obs.]
monogyn |One of the Monogynia.
monogynia |A Linnæan order of plants, including those which have only one style or stigma.
monogynian |Pertaining to the Monogynia; monogynous. -- n.  One of the Monogynia.
monogynous |Of or pertaining to Monogynia; having only one style or stigma.
