backward |1. With the back in advance or foremost; as, to ride backward. 2. Toward the back; toward the rear; as, to throw the arms backward. 3. On the back, or with the back downward. Thou wilt fall backward. Shak. 4. Toward, or in, past time or events; ago. Some reigns backward. Locke. 5. By way of reflection; reflexively. Sir J. Davies. 6. From a better to a worse state, as from honor to shame, from religion to sin. The work went backward. Dryden. 7. In a contrary or reverse manner, way, or direction; contrarily; as, to read backwards. We might have . . . beat them backward home. Shak.\n\n1. Directed to the back or rear; as, backward glances. 2. Unwilling; averse; reluctant; hesitating; loath. For wiser brutes were backward to be slaves. Pope. 3. Not well advanced in learning; not quick of apprehension; dull; inapt; as, a backward child. \"The backward learner.\" South. 4. Late or behindhand; as, a backward season. 5. Not advanced in civilization; undeveloped; as, the country or region is in a backward state. 6. Already past or gone; bygone. [R.] And flies unconscious o'er each backward year. Byron.\n\nThe state behind or past. [Obs.] In the dark backward and abysm of time. Shak.\n\nTo keep back; to hinder. [Obs.]
backwardation |The seller's postponement of delivery of stock or shares, with the consent of the buyer, upon payment of a premium to the latter; -- also, the premium so paid. See Contango. Biddle.
backwardly |1. Reluctantly; slowly; aversely. [Obs.] Sir P. Sidney. 2. Perversely; ill.[Obs.] And does he think so backwardly of me Shak.
backwardness |The state of being backward.
backwards |1. With the back in advance or foremost; as, to ride backward. 2. Toward the back; toward the rear; as, to throw the arms backward. 3. On the back, or with the back downward. Thou wilt fall backward. Shak. 4. Toward, or in, past time or events; ago. Some reigns backward. Locke. 5. By way of reflection; reflexively. Sir J. Davies. 6. From a better to a worse state, as from honor to shame, from religion to sin. The work went backward. Dryden. 7. In a contrary or reverse manner, way, or direction; contrarily; as, to read backwards. We might have . . . beat them backward home. Shak.
backwash |To clean the oil from (wood) after combing.
backwater |1. Water turned back in its course by an obstruction, an opposing current , or the flow of the tide, as in a sewer or river channel, or across a river bar. 2. An accumulation of water overflowing the low lands, caused by an obstruction. 3. Water thrown back by the turning of a waterwheel, or by the paddle wheels of a steamer.
backwoods |The forests or partly cleared grounds on the frontiers.
backwoodsman |A men living in the forest in or beyond the new settlements, especially on the western frontiers of the older portions of the United States. Fisher Ames.
backworm |A disease of hawks. See Filanders. Wright.
bacon |The back and sides of a pig salted and smoked; formerly, the flesh of a pig salted or fresh. Bacon beetle (Zoöl.), a beetle (Dermestes lardarius) which, especially in the larval state, feeds upon bacon, woolens, furs, etc. See Dermestes. -- To save one's bacon, to save one's self or property from harm or less. [Colloq.]
baconian |Of or pertaining to Lord Bacon, or to his system of philosophy. Baconian method, the inductive method. See Induction.
bacteria |See Bacterium.
bacterial |Of or pertaining to bacteria.
bactericidal |Destructive of bacteria.
bactericide |Same as Germicide.
bacterin |A bacterial vaccine.
bacteriological |Of or pertaining to bacteriology; as, bacteriological studies.
bacteriologist |One skilled in bacteriology.
bacteriology |The science relating to bacteria.
bacteriolysis |1. Chemical decomposition brought about by bacteria without the addition of oxygen. 2.  The destruction or dissolution of bacterial cells. -- Bac*te`ri*o*lyt\"ic (#), a.
bacterioscopic |Relating to bacterioscopy; as, a bacterioscopic examination.
bacterioscopist |One skilled in bacterioscopic examinations.
bacterioscopy |The application of a knowledge of bacteria for their detection and identification, as in the examination of polluted water.
bacterium |A microscopic vegetable organism, belonging to the class Algæ, usually in the form of a jointed rodlike filament, and found in putrefying organic infusions. Bacteria are destitute of chlorophyll, and are the smallest of microscopic organisms. They are very widely diffused in nature, and multiply with marvelous rapidity, both by fission and by spores. Certain species are active agents in fermentation, while others appear to be the cause of certain infectious diseases. See Bacillus.
bacteroid |Resembling bacteria; as, bacteroid particles.
bacteroidal |Resembling bacteria; as, bacteroid particles.
bactrian |Of or pertaining to Bactria in Asia. -- n.  A native of Bactria. Bactrian camel, the two-humped camel.
bacule |See Bascule.
baculine |Of or pertaining to the rod or punishment with the rod.
baculite |A cephalopod of the extinct genus Baculites, found fossil in the Cretaceous rocks. It is like an uncoiled ammonite.
baculometry |Measurement of distance or altitude by a staff or staffs.
bad |of Bid. Bade. [Obs.] Dryden.\n\nWanting good qualities, whether physical or moral; injurious, hurtful, inconvenient, offensive, painful, unfavorable, or defective, either physically or morally; evil; vicious; wicked; -- the opposite of good; as a bad man; bad conduct; bad habits; bad soil; bad health; bad crop; bad news. Note: Sometimes used substantively. The strong antipathy of good to bad. Pope. Syn. -- Pernicious; deleterious; noxious; baneful; injurious; hurtful; evil; vile; wretched; corrupt; wicked; vicious; imperfect.
bad lands |Barren regions, especially in the western United States, where horizontal strata (Tertiary deposits) have been often eroded into fantastic forms, and much intersected by canons, and where lack of wood, water, and forage increases the difficulty of traversing the country, whence the name, first given by the Canadian French, Mauvaises Terres (bad lands).
badaud |A person given to idle observation of everything, with wonder or astonishment; a credulous or gossipy idler. A host of stories . . . dealing chiefly with the subject of his great wealth, an ever delightful topic to the badauds of Paris. Pall Mall Mag.
badder |compar. of Bad, a. [Obs.] Chaucer.
