discordance |State or quality of being discordant; disagreement; inconsistency. There will arise a thousand discordances of opinion. I. Taylor.
discordancy |State or quality of being discordant; disagreement; inconsistency. There will arise a thousand discordances of opinion. I. Taylor.
discordant |1. Disagreeing; incongruous; being at variance; clashing; opposing; not harmonious. The discordant elements out of which the emperor had compounded his realm did not coalesce. Motley. 2. Etym: [See Discord, n., 2.] (Mus.)  Dissonant; not in harmony or musical concord; harsh; jarring; as, discordant notes or sounds. For still their music seemed to start Discordant echoes in each heart. Longfellow. 3. (Geol.)  Said of strata which lack conformity in direction of bedding, either as in unconformability, or as caused by a fault. Syn. -- Disagreeing; incongruous; contradictory; repugnant; opposite; contrary; inconsistent; dissonant; harsh; jarring; irreconcilable. -- Dis*cord\"ant*ly, adv. -- Dis*cord\"ant*ness, n. [R.]
discordful |Full of discord; contentious. [Obs.] \"His discordful dame.\" Spenser.
discordous |Full of discord. [Obs.]
discorporate |Deprived of the privileges or form of a body corporate. [Obs.] Jas. II.
discorrespondent |Incongruous. W. Montagu.
discost |Same as Discoast. [Obs.]
discounsel |To dissuade. [Obs.] Spenser.
discount |1. To deduct from an account, debt, charge, and the like; to make an abatement of; as, merchants sometimes discount five or six per cent for prompt payment of bills. 2. To lend money upon, deducting the discount or allowance for interest; as, the banks discount notes and bills of exchange. Discount only unexceptionable paper. Walsh. 3. To take into consideration beforehand; to anticipate and form conclusions concerning (an event). 4. To leave out of account; to take no notice of. [R.] Of the three opinions (I discount Brown's). Sir W. Hamilton.\n\nTo lend, or make a practice of lending, money, abating the discount; as, the discount for sixty or ninety days.\n\n1. A counting off or deduction made from a gross sum on any account whatever; an allowance upon an account, debt, demand, price asked, and the like; something taken or deducted. 2. A deduction made for interest, in advancing money upon, or purchasing, a bill or note not due; payment in advance of interest upon money. 3. The rate of interest charged in discounting. At a discount, below par, or below the nominal value; hence, colloquially, out of favor; poorly esteemed; depreciated. -- Bank discount, a sum equal to the interest at a given rate on the principal (face) of a bill or note from the time of discounting until it become due. -- Discount broker, one who makes a business of discounting commercial paper; a bill broker. -- Discount day, a particular day of the week when a bank discounts bills. -- True discount, the interest which, added to a principal, will equal the face of a note when it becomes due. The principal yielding this interest is the present value of the note.
discountable |Capable of being, or suitable to be, discounted; as, certain forms are necessary to render notes discountable at a bank.
discountenance |1. To ruffle or discompose the countenance of; to put of countenance; to put to shame; to abash. How would one look from his majestic brow . . . Discountenance her despised! Milton. The hermit was somewhat discountenanced by this observation. Sir W. Scott. 2. To refuse to countenance, or give the support of one's approval to; to give one's influence against; to restrain by cold treatment; to discourage. A town meeting was convened to discountenance riot. Bancroft.\n\nUnfavorable aspect; unfriendly regard; cold treatment; disapprobation; whatever tends to check or discourage. He thought a little discountenance on those persons would suppress that spirit. Clarendon.
discountenancer |One who discountenances; one who disfavors. Bacon.
discounter |One who discounts; a discount broker. Burke.
