antidotal |Having the quality an antidote; fitted to counteract the effects of poison. Sir T. Browne. -- An\"ti*do`tal*ly, adv.
antidotary |Antidotal. -- n. Antidote; also, a book of antidotes.
antidote |1. A remedy to counteract the effects of poison, or of anything noxious taken into the stomach; -- used with against, for, or to; as, an antidote against, for, or to, poison. 2. Whatever tends to prevent mischievous effects, or to counteract evil which something else might produce.\n\n1. To counteract or prevent the effects of, by giving or taking an antidote. Nor could Alexander himself . . . antidote . . . the poisonous draught, when it had once got into his veins. South. 2. To fortify or preserve by an antidote.
antidotical |Serving as an antidote. -- An`ti*dot\"ic*al*ly, adv.
antidromous |Changing the direction in the spiral sequence of leaves on a stem.
antidysenteric |Good against dysentery. -- n.  A medicine for dysentery.
antiemetic |Same as Antemetic.
antiephialtic |Same as Antephialtic.
antiepileptic |Same as Antepileptic.
antifebrile |Febrifuge.
antifebrine |Acetanilide.
antifriction |Something to lessea. Tending to lessen friction.
antigalastic |Causing a diminution or a suppression of the secretion of milk.
antigraph |A copy or transcript.
antiguggler |A crooked tube of metal, to be introduced into the neck of a bottle for drawing out the liquid without disturbing the sediment or causing a gurgling noise.
antihelix |The curved elevation of the cartilage of the ear, within or in front of the helix. See Ear.
antihemorrhagic |Tending to stop hemorrhage. -- n.  A remedy for hemorrhage.
antihydrophobic |Counteracting or preventing hydrophobia. -- n.  A remedy for hydrophobia.
antihydropic |Good against dropsy. -- n.  A remedy for dropsy.
antihypnotic |Tending to prevent sleep. -- n.  An antihypnotic agent.
antihypochondriac |Counteractive of hypochondria. -- n.  A remedy for hypochondria.
antihysteric |Counteracting hysteria. -- n.  A remedy for hysteria.
antiicteric |Good against jaundice. -- n.  A remedy for jaundice.
antilegomena |Certain books of the New Testament which were for a time not universally received, but which are now considered canonical. These are the Epistle to the Hebrews, the Epistles of James and Jude, the second Epistle of Peter, the second and third Epistles of John, and the Revelation. The undisputed books are called the Homologoumena.
antilibration |A balancing; equipoise. [R.] De Quincey.
antilithic |Tending to prevent the formation of urinary calculi, or to destroy them when formed. -- n.  An antilithic medicine.
antilogarithm |The number corresponding to a logarithm. The word has been sometimes, though rarely, used to denote the complement of a given logarithm; also the logarithmic cosine corresponding to a given logarithmic sine. -- An`ti*log`a*rith\"mic, a.
antilogous |Of the contrary name or character; -- opposed to analogous. Antilogous pole (Eccl.), that pole of a crystal which becomes negatively electrified when heated.
antilogy |A contradiction between any words or passages in an author. Sir W. Hamilton.
antiloimic |A remedy against the plague. Brande & C.
antilopine |Of or relating to the antelope.
antiloquist |A contradicter. [Obs.]
antiloquy |Contradiction. [Obs.]
antilyssic |Antihydrophobic.
antimacassar |A cover for the back or arms of a chair or sofa, etc., to prevent them from being soiled by macassar or other oil from the hair.
antimagistrical |Opposed to the office or authority of magistrates. [Obs.] South.
antimalarial |Good against malaria.
antimask |A secondary mask, or grotesque interlude, between the parts of a serious mask. [Written also anue.] Bacon.
antimason |One opposed to Freemasonry. -- An`ti*ma*son\"ic, a.
antimasonry |Opposition to Freemasonry.
antimephitic |Good against mephitic or deletplwious gases. -- n.  A remedy against mephitic gases. Dunglison.
antimere |One of the two halves of bilaterally symmetrical animals; one of any opposite symmetrical or homotypic parts in animals and plants.
antimetabole |A figure in which the same words or ideas are repeated in transposed order.
antimetathesis |An antithesis in which the members are repeated in inverse order.
antimeter |A modification of the quadrant, for measuring small angles. [Obs.]
antimonarchic |Opposed to monarchial government. Bp. Benson. Addison.
antimonarchical |Opposed to monarchial government. Bp. Benson. Addison.
antimonarchist |An enemy to monarchial government.
antimonate |A compound of antimonic acid with a base or basic radical. [Written also antimoniate.]
antimonial |Of or pertaining to antimony. -- n. (Med.)  A preparation or medicine containing antimony. Antimonial powder, a consisting of one part oxide of antimony and two parts phosphate of calcium; -- also called James's powder.
antimoniated |Combined or prepared with antimony; as, antimoniated tartar.
antimonic |Pertaining to, or derived from, antimony; -- said of those compounds of antimony in which this element has its highest equivalence; as, antimonic acid.
antimonious |Pertaining to, or derived from, antimony; -- said of those compounds of antimony in which this element has an equivalence next lower than the highest; as, antimonious acid.
antimonite |1. (Chem.)  A compound of antimonious acid and a base or basic radical. 2. (Min.)  Stibnite.
antimoniureted |Combined with or containing antimony; as, antimoniureted hydrogen. [Written also antimoniuretted.]
antimonsoon |The upper, contrary-moving current of the atmosphere over a monsoon.
antimony |An elementary substance, resembling a metal in its appearance and physical properties, but in its chemical relations belonging to the class of nonmetallic substances. Atomic weight, 120. Symbol, Sb. Note: It is of tin-white color, brittle, laminated or crystalline, fusible, and vaporizable at a rather low temperature. It is used in some metallic alloys, as type metal and bell metal, and also for medical preparations, which are in general emetics or cathartics. By ancient writers, and some moderns, the term is applied to native gray ore of antimony, or stibnite (the stibium of the Romans, and the Cervantite, senarmontite, and valentinite are native oxides of antimony.
antinational |Antagonistic to one's country or nation, or to a national government.
antinephritic |Counteracting, or deemed of use in, diseases of the kidneys. -- n.  An antinephritic remedy.
antinomian |Of or pertaining to the Antinomians; opposed to the doctrine that the moral law is obligatory.\n\nOne who maintains that, under the gospel dispensation, the moral law is of no use or obligation, but that faith alone is necessary to salvation. The sect of Antinomians originated with John Agricola, in Germany, about the year 1535. Mosheim.
antinomianism |The tenets or practice of Antinomians. South.
antinomist |An Antinomian. [R.] Bp. Sanderson.
