oppugn |To fight against; to attack; to be in conflict with; to oppose; to resist. They said the manner of their impeachment they could not but conceive did oppugn the rights of Parliament. Clarendon.
oppugnancy |The act of oppugning; opposition; resistance. Shak.
oppugnant |Tending to awaken hostility; hostile; opposing; warring. \"Oppugnant forces.\" I. Taylor. -- n.  An opponent. [R.] Coleridge.
oppugnation |Opposition. [R.] Bp. Hall.
oppugner |One who opposes or attacks; that which opposes. Selden.
opsimathy |Education late in life. [R.] Hales.
opsiometer |An instrument for measuring the limits of distincts vision in different individuals, and thus determiming the proper focal length of a lens for correcting imperfect sight. Brande & C.
opsonation |A catering; a buying of provisions. [Obs.] Bailey.
optable |That may be chosen; desirable. [Obs.] Cockeram.
optate |To choose; to wish for; to desire. [Obs.] Cotgrave.
optation |The act of optating; a wish. [Obs.] Sir T. Browne.
optative |Expressing desire or wish. Fuller. Optative mood (Gram.), that mood or form of a verb, as in Greek, Sanskrit, etc., in which a wish or desire is expressed.\n\n1. Something to be desired. [R.] Bacon. 2. (Gram.)  The optative mood; also, a verb in the optative mood.
optatively |In an optative manner; with the expression of desire. [R.] God blesseth man imperatively, and man blesseth God optatively. Bp. Hall.
optic |1. The organ of sight; an eye. The difference is as great between The optics seeing, as the object seen. Pope. 2. An eyeglass. [Obs.] Herbert.\n\n1. Of or pertaining to vision or sight. The moon, whose orb Through optic glass the Tuscan artist views. Milton. 2. Of or pertaining to the eye; ocular; as, the optic nerves (the first pair of cranial nerves) which are distributed to the retina. See Illust. of Brain, and Eye. 3. Relating to the science of optics; as, optical works. Optic angle (Opt.), the angle included between the optic axes of the two eyes when directed to the same point; -- sometimes called binocular parallax. -- Optic axis. (Opt.) (a) A line drawn through the center of the eye perpendicular to its anterior and posterior surfaces. In a normal eye it is in the direction of the optic axis that objects are most distinctly seen. (b) The line in a doubly refracting crystal, in the direction of which no double refraction occurs. A uniaxial crystal has one such line, a biaxial crystal has two. -- Optical circle (Opt.), a graduated circle used for the measurement of angles in optical experiments. -- Optical square, a surveyor's instrument with reflectors for laying off right angles.
