two-speed |Adapted for producing or for receiving either of two speeds; -- said of a power-transmitting device.
two-step |A kind of round dance in march or polka time; also, a piece of music for this dance. [U. S.]
two-throw |(a) Capable of being thrown or cranked in two directions, usually opposite to one another; as, a two-throw crank; a two-throw switch. (b) Having two crank set near together and opposite to one another; as, a two-throw crank shaft.
two-to-one |Designating, or pert. to, a gear for reducing or increasing a velocity ratio two to one.
two-tongued |Double-tongued; deceitful. Sandys.
two-way |Serving to connect at will one pipe or channel with either of two others; as, a two-way cock.
twofold |Double; duplicate; multiplied by two; as, a twofold nature; a twofold sense; a twofold argument.\n\nIn a double degree; doubly.
twopence |A small coin, and money of account, in England, equivalent to two pennies, -- minted to a fixed annual amount, for almsgiving by the sovereign on Maundy Thursday.
twopenny |Of the value of twopence.
twyblade |See Twayblade.
ty-all |Something serving to tie or secure. [Obs.] Latimer.
tyburn ticket |A certificate given to one who prosecutes a felon to conviction, exempting him from certain parish and ward offices.
tychism |Any theory which conceives chance as an objective reality; esp., a theory of evolution which considers that variation may be purely fortuitous.
tychonic |Of or pertaining to Tycho Brahe, or his system of astronomy.
tycoon |The title by which the shogun, or former commander in chief of the Japanese army, was known to foreigners.
tydy |Same as Tidy.
tye |1. A knot; a tie. [R.] See Tie. 2. (Naut.)  A chain or rope, one end of which passes through the mast, and is made fast to the center of a yard; the other end is attached to a tackle, by means of which the yard is hoisted or lowered. 3. (Mining)  A trough for washing ores. Knight.\n\nSee Tie, the proper orthography.
tyer |One who ties, or unites. [R.]
tyfoon |See Typhoon.
tyger |A tiger. [Obs.]
tying |p. pr. of Tie.\n\nThe act or process of washing ores in a buddle.
tyke |See 2d Tike.
tylarus |One of the pads on the under surface of the toes of birds.
tyler |See 2d Tiler.
tylopoda |A tribe of ungulates comprising the camels.
tylosis |An intrusion of one vegetable cell into the cavity of another, sometimes forming there an irregular mass of cells. Goodale.
tymbal |A kind of kettledrum. [Written also trimbal.] A tymbal's sound were better than my voice. Prior.
tymp |A hollow water-cooled iron casting in the upper part of the archway in which the dam stands.
tympan |1. A drum. [Obs.] 2. (Arch.)  A panel; a tympanum. 3. (Print.)  A frame covered with parchment or cloth, on which the blank sheets are put, in order to be laid on the form to be impressed. Tympan sheet (Print.), a sheet of paper of the same size as that to be printed, pasted on the tympan, and serving as a guide in laying the sheets evenly for printing. W. Savage.
tympanal |Tympanic.
tympanic |1. Like a tympanum or drum; acting like a drumhead; as, a tympanic membrane. 2. (Anat.)  Of or pertaining to the tympanum. Tympanic bone (Anat.), a bone of the skull which incloses a part of the tympanum and supports the tympanic membrane. -- Tympanic membrane. (Anat.) See the Note under Ear.\n\nThe tympanic bone.
tympanist |One who beats a drum. [R.]
tympanites |A flatulent distention of the belly; tympany.
tympanitic |Of, pertaining to, or affected with, tympanites.
tympanitis |Inflammation of the lining membrane of the middle ear.
tympanize |To drum. [R.] Coles.\n\nTo stretch, as a skin over the head of a drum; to make into a drum or drumhead, or cause to act or sound like a drum. [Obs.] \"Tympanized, as other saints of God were.\" Oley.
tympano |A kettledrum; -- chiefly used in the plural to denote the kettledrums of an orchestra. See Kettledrum. [Written also timpano.]
tympano- |A combining form used in anatomy to indicate connection with, or relation to, the tympanum; as in tympanohyal, tympano-Eustachian.
tympanohyal |Of or pertaining to the tympanum and the hyoidean arch. -- n.  The proximal segment in the hyoidean arch, becoming a part of the styloid process of the temporal bone in adult man.
