uncial |Of, pertaining to, or designating, a certain style of letters used in ancient manuscripts, esp. in Greek and Latin manuscripts. The letters are somewhat rounded, and the upstrokes and downstrokes usually have a slight inclination. These letters were used as early as the 1st century b. c., and were seldom used after the 10th century a. d., being superseded by the cursive style.\n\nAn uncial letter.
unciatim |Ounce by ounce.
unciform |Having the shape of a hook; being of a curved or hooked from; hooklike. Unciform bone (Anat.), a bone of the carpus at the bases of the fourth and fifth metacarpals; the hamatum.\n\nThe unciform bone. See Illust. of Perissodactyla.
uncinata |A division of marine chætopod annelids which are furnished with uncini, as the serpulas and sabellas.
uncinate |Hooked; bent at the tip in the form of a hook; as, an uncinate process.
uncinatum |The unciform bone.
uncinus |One of the peculiar minute chitinous hooks found in large numbers in the tori of tubicolous annelids belonging to the Uncinata.
uncipher |To decipher; as, to uncipher a letter. [Obs.] Sir W. Temple.
uncircumcised |Not circumcised; hence, not of the Israelites. \"This uncircumcised Philistine.\" 1 Sam. xvii. 26.
uncircumcision |1. The absence or want of circumcision. 2. (Script.)  People not circumcised; the Gentiles.
uncircumstandtial |1. Not circumstantial; not entering into minute particulars. 2. Not important; not pertinent; trivial. [Obs.]
uncity |To deprive of the rank or rights of a city. [Obs.]
uncivil |1. Not civilized; savage; barbarous; uncivilized. Men can not enjoy the rights of an uncivil and of a civil state together. Burke. 2. Not civil; not complaisant; discourteous; impolite; rude; unpolished; as, uncivil behavior.
uncivility |Incivility. [Obs.]
uncivilization |The state of being uncivilized; savagery or barbarism. [R.]
uncivilized |1. Not civilized; not reclaimed from savage life; rude; barbarous; savage; as, the uncivilized inhabitants of Central Africa. 2. Not civil; coarse; clownish. [R.] Addison.
uncivilty |In an uncivil manner.
unclasp |To loose the clasp of; to open, as something that is fastened, or as with, a clasp; as, to unclasp a book; to unclasp one's heart.
uncle |1. The brother of one's father or mother; also applied to an aunt's husband; -- the correlative of aunt in sex, and of nephew and niece in relationship. 2. A pawnbroker. [Slang] Thackeray. My uncle, a pawnbroker. [Slang] - - Uncle Sam, a humorous appellation given to the United States Government. See Uncle Sam, in Dictionary of Noted Names in Fiction.
unclean |1. Not clean; foul; dirty; filthy. 2. Ceremonially impure; needing ritual cleansing. He that toucheth the dead body of any man shall be unclean seven days. Num. xix. 11. 3. Morally impure. \"Adultery of the heart, consisting of inordinate and unclean affections.\" Perkins. -- Un*clean\"ly, adv. -- Un*clean\"ness, n. Unclean animals (Script.), those which the Israelites were forbidden to use for food. -- Unclean spirit (Script.), a wicked spirit; a demon. Mark i. 27.
uncleansable |Incapable of being cleansed or cleaned.
unclench |Same as Unclinch.
uncleship |The office or position of an uncle. Lamb.
unclew |To unwind, unfold, or untie; hence, to undo; to ruin. Shak.
unclinch |To cause to be no longer clinched; to open; as, to unclinch the fist. [Written also unclench.]
uncling |To cease from clinging or adhering. [Obs.] Milton.
uncloak |To remove a cloak or cover from; to deprive of a cloak or cover; to unmask; to reveal.\n\nTo remove, or take off, one's cloak.
unclog |To disencumber of a clog, or of difficulties and obstructions; to free from encumbrances; to set at liberty. Shak.
uncloister |To release from a cloister, or from confinement or seclusion; to set free; to liberate.
unclose |1. To open; to separate the parts of; as, to unclose a letter; to unclose one's eyes. 2. To disclose; to lay open; to reveal.
unclosed |1. Not separated by inclosures; open. Clarendon. 2. Not finished; not concluded. [R.] Madison. 3. Not closed; not sealed; open. Byron.
unclothe |To strip of clothes or covering; to make naked. I. Watts. [We] do groan being burdened; not for that we would be unclothed, but clothed upon. 2 Cor. v. 4.
unclothed |1. Etym: [Properly p. p. of unclothe.]  Divested or stripped of clothing. Byron. 2. Etym: [Pref. un- not + clothed.]  Not yet clothed; wanting clothes; naked. -- Un*cloth\"ed*ly, adv. [Obs.] Bacon.
uncloud |To free from clouds; to unvail; to clear from obscurity, gloom, sorrow, or the like. Beau. & Fl.
unclue |To unwind; to untangle.
unclutch |1. To open, as something closely shut. \"Unclutch his griping hand.\" Dr. H. More. 2. (Mech.)  To disengage, as a clutch.
unco |Unknown; strange, or foreign; unusual, or surprising; distant in manner; reserved. [Scot.]\n\nIn a high degree; to a great extent; greatly; very. [Prov. Eng. & Scot.]\n\nA strange thing or person. [Scot.]
uncoach |To detach or loose from a coach. [Obs.] Chapman.
uncock |1. To let down the cock of, as a firearm. 2. To deprive of its cocked shape, as a hat, etc. 3. To open or spread from a cock or heap, as hay.
uncoffle |To release from a coffle.
uncoif |To deprive of the coif or cap. Young.
uncoil |To unwind or open, as a coil of rope. Derham.
uncoined |1. Not coined, or minted; as, uncoined silver. Locke. 2. Not fabricated; not artificial or counterfeit; natural. \"Plain and uncoined constancy.\" Shak.
uncolt |To unhorse. [Obs. & R.] Shak.
uncombine |To separate, as substances in combination; to release from combination or union. [R.] Daniel.
uncomeatable |Not to be come at, or reached; inaccessible. [Colloq.] Addison. My honor is infallible and uncomeatable. Congreve.
uncomely |Not comely. -- adv. In an uncomely manner. 1 Cor. vii. 36.
uncomfortable |1. Feeling discomfort; uneasy; as, to be uncomfortable on account of one's position. 2. Causing discomfort; disagreeable; unpleasant; as, an uncomfortable seat or situation. The most dead, uncomfortable time of the year. Addison. -- Un*com\"fort*a*ble*ness, n. -- Un*com\"fort*a*bly, adv.
uncommon |Not common; unusual; infrequent; rare; hence, remarkable; strange; as, an uncommon season; an uncommon degree of cold or heat; uncommon courage. Syn. -- Rare; scarce; infrequent; unwonted. -- Un*com\"mon*ly, adv. -- Un*com\"mon*ness, n.
uncomplete |Incomplete. Pope.
uncomprehend |To fail to comprehend. [R.] Daniel.
uncomprehensive |1. Unable to comprehend. Narrow-spirited, uncomprehensive zealots. South. 2. Incomprehensible. [Obs.] Shak.
uncompromising |Not admitting of compromise; making no truce or concessions; obstinate; unyielding; inflexible. -- Un*com\"pro*mi`sing*ly, adv.
