pituitous |Consisting of, or resembling, pituite or mucus; full of mucus; discharging mucus. Pituitous fever (Med.), typhoid fever; enteric fever.
pituitrin |A substance or extract from the pituitary body.
pity |1. Piety. [Obs.] Wyclif. 2. A feeling for the sufferings or distresses of another or others; sympathy with the grief or misery of another; compassion; fellow- feeling; commiseration. He that hath pity upon the poor lendeth unto the Lord. Prov. xix. 17. He . . . has no more pity in him than a dog. Shak. 3. A reason or cause of pity, grief, or regret; a thing to be regretted. \"The more the pity.\" Shak. What pity is it That we can die but once to serve our country! Addison. Note: In this sense, sometimes used in the plural, especially in the colloquialism: \"It is a thousand pities.\" Syn. -- Compassion; mercy; commiseration; condolence; sympathy, fellow- suffering; fellow-feeling. -- Pity, Sympathy, Compassion. Sympathy is literally fellow-feeling, and therefore requiers a certain degree of equality in situation, circumstances, etc., to its fullest exercise. Compassion is deep tenderness for another under severe or inevitable misfortune. Pity regards its object not only as suffering, but weak, and hence as inferior.\n\n1. To feel pity or compassion for; to have sympathy with; to compassionate; to commiserate; to have tender feelings toward (any one), awakened by a knowledge of suffering. Like as a father pitieth his children, so the Lord pitieth them that fear him. Ps. ciii. 13. 2. To move to pity; -- used impersonally. [Obs.] It pitieth them to see her in the dust. Bk. of Com. Prayer.\n\nTo be compassionate; to show pity. I will not pity, nor spare, nor have mercy. Jer. xiii. 14.
pitying |Expressing pity; as, a pitying eye, glance, or word. -- Pit\"y*ing*ly, adv.
pityriasis |A superficial affection of the skin, characterized by irregular patches of thin scales which are shed in branlike particles. Pityriasis versicolor Etym: [NL.] (Med.), a parasitic disease of the skin, characterized by the development of reddish or brownish patches.
pityroid |Having the form of, or resembling, bran. Smart.
piu |A little more; as, più allegro, a little more briskly.
pivot |1. A fixed pin or short axis, on the end of which a wheel or other body turns. 2. The end of a shaft or arbor which rests and turns in a support; as, the pivot of an arbor in a watch. 3. Hence, figuratively: A turning point or condition; that on which important results depend; as, the pivot of an enterprise. 4. (Mil.)  The officer or soldier who simply turns in his place whike the company or line moves around him in wheeling; -- called also pivot man. Pivot bridge, a form of drawbridge in which one span, called the pivot span, turns about a central vertical axis. -- Pivot gun, a gun mounted on a pivot or revolving carriage, so as to turn in any direction. -- Pivot tooth (Dentistry), an artificial crown attached to the root of a natural tooth by a pin or peg.\n\nTo place on a pivot. Clarke.
pivotal |Of or pertaining to a pivot or turning point; belonging to, or constituting, a pivot; of the nature of a pivot; as, the pivotalopportunity of a career; the pivotal position in a battle.
pix |See Pyx.
pixie |1. An old English name for a fairy; an elf. [Written also picksy.] 2. (Bot.)  A low creeping evergreen plant (Pyxidanthera barbulata), with mosslike leaves and little white blossoms, found in New Jersey and southward, where it flowers in earliest spring. Pixy ring, a fairy ring or circle. [Prov. Eng.] -- Pixy stool (Bot.), a toadstool or mushroom. [Prov. Eng.]
pixy |1. An old English name for a fairy; an elf. [Written also picksy.] 2. (Bot.)  A low creeping evergreen plant (Pyxidanthera barbulata), with mosslike leaves and little white blossoms, found in New Jersey and southward, where it flowers in earliest spring. Pixy ring, a fairy ring or circle. [Prov. Eng.] -- Pixy stool (Bot.), a toadstool or mushroom. [Prov. Eng.]
pixy-led |Led by pixies; bewildered.
pizzicato |A direction to violinists to pluck the string with the finger, instead of using the bow. (Abrev. pizz.)
pizzle |The penis; -- so called in some animals, as the bull. Shak.
placability |The quality or state of being placable or appeasable; placable disposition.
placable |Capable of being appeased or pacified; ready or willing to be pacified; willing to forgive or condone. Methought I saw him placable and mild. Milton.
placableness |The quality of being placable.
placard |1. A public proclamation; a manifesto or edict issued by authority. [Obs.] All placards or edicts are published in his name. Howell. 2. Permission given by authority; a license; as, to give a placard to do something. [Obs.] ller. 3. A written or printed paper, as an advertisement or a declaration, posted, or to be posted, in a public place; a poster. 4. (Anc. Armor)  An extra plate on the lower part of the breastplate or backplate. Planché. 5. Etym: [Cf. Placket.]  A kind of stomacher, often adorned with jewels, worn in the fifteenth century and later.\n\n1. To post placards upon or within; as, to placard a wall, to placard the city. 2. To announce by placards; as, to placard a sale.
placate |Same as Placard, 4 & 5.\n\nTo appease; to pacify; to concilate. \"Therefore is he always propitiated and placated.\" Cudworth.
placation |The act of placating. [R.] Puttenham (1589).
place |1. Any portion of space regarded as measured off or distinct from all other space, or appropriated to some definite object or use; position; ground; site; spot; rarely, unbounded space. Here is the place appointed. Shak. What place can be for us Within heaven's bound Milton. The word place has sometimes a more confused sense, and stands for that space which any body takes up; and so the universe is a place. Locke. 2. A broad way in a city; an open space; an area; a court or short part of a street open only at one end. \"Hangman boys in the market place.\" Shak. 3. A position which is occupied and held; a dwelling; a mansion; a village, town, or city; a fortified town or post; a stronghold; a region or country. Are you native of this place Shak. 4. Rank; degree; grade; order of priority, advancement, dignity, or importance; especially, social rank or position; condition; also, official station; occupation; calling. \"The enervating magic of place.\" Hawthorne. Men in great place are thrice servants. Bacon. I know my place as I would they should do theirs. Shak. 5. Vacated or relinquished space; room; stead (the departure or removal of another being or thing being implied). \"In place of Lord Bassanio.\" Shak. 6. A definite position or passage of a document. The place of the scripture which he read was this. Acts viii. 32. 7. Ordinal relation; position in the order of proceeding; as, he said in the first place. 8. Reception; effect; -- implying the making room for. My word hath no place in you. John viii. 37. 9. (Astron.)  Position in the heavens, as of a heavenly body; -- usually defined by its right ascension and declination, or by its latitude and longitude. Place of arms (Mil.), a place calculated for the rendezvous of men in arms, etc., as a fort which affords a safe retreat for hospitals, magazines, etc. Wilhelm. -- High place (Script.), a mount on which sacrifices were offered. \"Him that offereth in the high place.\" Jer. xlviii. 35. -- In place, in proper position; timely. -- Out of place, inappropriate; ill-timed; as, his remarks were out of place. -- Place kick (Football), the act of kicking the ball after it has been placed on the ground. -- Place name, the name of a place or locality. London Academy. -- To give place, to make room; to yield; to give way; to give advantage. \"Neither give place to the devil.\" Eph. iv. 27. \"Let all the rest give place.\" Shak. -- To have place, to have a station, room, or seat; as, such desires can have no place in a good heart. -- To take place. (a) To come to pass; to occur; as, the ceremony will not take place. (b) To take precedence or priority. Addison. (c) To take effect; to prevail. \"If your doctrine takes place.\" Berkeley. \"But none of these excuses would take place.\" Spenser. -- To take the place of, to be substituted for. Syn. -- Situation; seat; abode; position; locality; location; site; spot; office; employment; charge; function; trust; ground; room; stead.\n\n1. To assign a place to; to put in a particular spot or place, or in a certain relative position; to direct to a particular place; to fix; to settle; to locate; as, to place a book on a shelf; to place balls in tennis. Upon my head they placed a fruitless crown. Shak. 2. To put or set in a particular rank, office, or position; to surround with particular circumstances or relations in life; to appoint to certain station or condition of life; as, in whatever sphere one is placed. Place such over them to be rulers. Ex. xviii. 21. 3. To put out at interest; to invest; to loan; as, to place money in a bank. 4. To set; to fix; to repose; as, to place confidence in a friend. \"My resolution 's placed.\" Shak. 5. To attribute; to ascribe; to set down. Place it for her chief virtue. Shak. To place (a person), to identify him. [Colloq. U.S.] Syn. -- See Put.
place-kick |To make a place kick; to make (a goal) by a place kick. -- Place\"-kick`er, n.
place-proud |Proud of rank or office. Beau. & Fl.
placebo |1. (R. C. Ch.)  The first antiphon of the vespers for the dead. 2. (Med.)  A prescription intended to humor or satisfy. To sing placebo, to agree with one in his opinion; to be complaisant to. Chaucer.
placeful |In the appointed place. [Obs.]
placeless |Having no place or office.
