bedaub |To daub over; to besmear or soil with anything thick and dirty. Bedaub foul designs with a fair varnish. Barrow.
bedazzle |To dazzle or make dim by a strong light. \"Bedazzled with the sun.\" Shak.
bedbug |A wingless, bloodsucking, hemipterous insect (Cimex Lectularius), sometimes infesting houses and especially beds. See Illustration in Appendix.
bedchair |A chair with adjustable back, for the sick, to support them while sitting up in bed.
bedchamber |A chamber for a bed; an apartment form sleeping in. Shak. Lords of the bedchamber, eight officers of the royal household, all of noble families, who wait in turn a week each. [Eng.] -- Ladies of the bedchamber, eight ladies, all titled, holding a similar official position in the royal household, during the reign of a queen. [Eng.]
bedclothes |Blankets, sheets, coverlets, etc., for a bed. Shak.
bedcord |A cord or rope interwoven in a bedstead so as to support the bed.
bedded |Provided with a bed; as, double-bedded room; placed or arranged in a bed or beds.
bedding |1. A bed and its furniture; the materials of a bed, whether for man or beast; bedclothes; litter. 2. (Geol.)  The state or position of beds and layers.
bede |To pray; also, to offer; to proffer. [Obs.] R. of Gloucester. Chaucer.\n\nA kind of pickax.
bedeck |To deck, ornament, or adorn; to grace. Bedecked with boughs, flowers, and garlands. Pennant.
bedegar |A gall produced on rosebushes, esp. on the sweetbrier or eglantine, by a puncture from the ovipositor of a gallfly (Rhodites rosæ). It was once supposed to have medicinal properties.
bedeguar |A gall produced on rosebushes, esp. on the sweetbrier or eglantine, by a puncture from the ovipositor of a gallfly (Rhodites rosæ). It was once supposed to have medicinal properties.
bedehouse |An almshouse for poor people who pray daily for their benefactors.\n\n,n.Same as Beadhouse.
bedel |,n.Same as Beadle.
bedell |,n.Same as Beadle.
bedelry |Beadleship. [Obs.] Blount.
beden |The Abyssinian or Arabian ibex (Capra Nubiana). It is probably the wild goat of the Bible.
bedesman |A poor man, supported in a beadhouse, and required to pray for the soul of its founder; an almsman. Whereby ye shall bind me to be your poor beadsman for ever unto Almighty God. Fuller.\n\nSame as Beadsman. [Obs.]
bedeswoman |Fem. of Beadsman.
bedevil |1. To throw into utter disorder and confusion, as if by the agency of evil spirits; to bring under diabolical influence; to torment. Bedeviled and used worse than St. Bartholomew. Sterne. 2. To spoil; to corrupt. Wright.
bedevilment |The state of being bedeviled; bewildering confusion; vexatious trouble. [Colloq.]
bedew |To moisten with dew, or as with dew. \"Falling tears his face bedew.\" Dryden.
bedewer |One who, or that which, bedews.
bedewy |Moist with dew; dewy. [Obs.] Night with her bedewy wings. A. Brewer.
bedfellow |One who lies with another in the same bed; a person who shares one's couch.
bedfere |A bedfellow. [Obs.] Chapman.
bedgown |A nightgown.
bedight |To bedeck; to array or equip; to adorn. [Archaic] Milton.
bedim |To make dim; to obscure or darken. Shak.
bedizen |To dress or adorn tawdrily or with false taste. Remnants of tapestried hangings, . . . and shreds of pictures with which he had bedizened his tatters. Sir W. Scott.
bedizenment |That which bedizens; the act of dressing, or the state of being dressed, tawdrily.
bedkey |An instrument for tightening the parts of a bedstead.
bedlam |1. A place appropriated to the confinement and care of the insane; a madhouse. Abp. Tillotson. 2. An insane person; a lunatic; a madman. [Obs.] Let's get the bedlam to lead him. Shak. 3. Any place where uproar and confusion prevail.\n\nBelonging to, or fit for, a madhouse. \"The bedlam, brainsick duchess.\" Shak.
bedlamite |An inhabitant of a madhouse; a madman. \"Raving bedlamites.\" Beattie.
bedmaker |One who makes beds.
bedote |To cause to dote; to deceive. [Obs.] Chaucer.
bedouin |One of the nomadic Arabs who live in tents, and are scattered over Arabia, Syria, and northern Africa, esp. in the deserts. -- Bed\"ou*in*ism (, n.\n\nPertaining to the Bedouins; nomad.
bedpan |1. A pan for warming beds. Nares. 2. A shallow chamber vessel, so constructed that it can be used by a sick person in bed.
bedphere |A bedfellow. [Obs.] Chapman.\n\nSee Bedfere. [Obs.] B. Jonson.
bedpiece |The foundation framing or piece, by which the other parts are supported and held in place; the bed; -- called also baseplate and soleplate.
bedplate |The foundation framing or piece, by which the other parts are supported and held in place; the bed; -- called also baseplate and soleplate.
