fiar |1. (Scots Law)  One in whom the property of an estate is vested, subject to the estate of a life renter. I am fiar of the lands; she a life renter. Sir W. Scott. 2. pl.  The price of grain, as legally fixed, in the counties of Scotland, for the current year.
fiasco |A complete or ridiculous failure, esp. of a musical performance, or of any pretentious undertaking.
fiat |1. An authoritative command or order to do something; an effectual decree. His fiat laid the corner stone. Willis. 2. (Eng. Law) (a) A warrant of a judge for certain processes. (b) An authority for certain proceedings given by the Lord Chancellor's signature. Fiat money, irredeemable paper currency, not resting on a specie basis, but deriving its purchasing power from the declaratory fiat of the government issuing it.
fiaunt |Commission; fiat; order; decree. [Obs.] Spenser.
fib |A falsehood; a lie; -- used euphemistically. They are very serious; they don't tell fibs. H. James.\n\nTo speak falsely. [Colloq.]\n\nTo tell a fib to. [R.] De Quincey.
fibber |One who tells fibs.
fiber |1. One of the delicate, threadlike portions of which the tissues of plants and animals are in part constituted; as, the fiber of flax or of muscle. 2. Any fine, slender thread, or threadlike substance; as, a fiber of spun glass; especially, one of the slender rootlets of a plant. 3. Sinew; strength; toughness; as, a man of real fiber. Yet had no fibers in him, nor no force. Chapman. 4. A general name for the raw material, such as cotton, flax, hemp, etc., used in textile manufactures. Fiber gun, a kind of steam gun for converting, wood, straw, etc., into fiber. The material is shut up in the gun with steam, air, or gas at a very high pressure which is afterward relieved suddenly by letting a lid at the muzzle fly open, when the rapid expansion separates the fibers. -- Fiber plants (Bot.), plants capable of yielding fiber useful in the arts, as hemp, flax, ramie, agave, etc.
fiber-faced |Having a visible fiber embodied in the surface of; -- applied esp. to a kind of paper for checks, drafts, etc.
fibered |Having fibers; made up of fibers.
fiberless |Having no fibers; destitute of fibers or fiber.
