submit |1. To let down; to lower. [Obs.] Sometimes the hill submits itself a while. Dryden. 2. To put or place under. The bristled throat Of the submitted sacrifice with ruthless steel he cut. Chapman. 3. To yield, resign, or surrender to power, will, or authority; -- often with the reflexive pronoun. Ye ben submitted through your free assent. Chaucer. The angel of the Lord said unto her, Return to thy mistress, and submit thyself under her hands. Gen. xvi. 9. Wives, submit yourselves unto your own husbands. Eph. v. 22. 4. To leave or commit to the discretion or judgment of another or others; to refer; as, to submit a controversy to arbitrators; to submit a question to the court; -- often followed by a dependent proposition as the object. Whether the condition of the clergy be able to bear a heavy burden, is submitted to the house. Swift. We submit that a wooden spoon of our day would not be justified in calling Galileo and Napier blockheads because they never heard of the differential calculus. Macaulay.\n\n1. To yield one's person to the power of another; to give up resistance; to surrender. The revolted provinces presently submitted. C. Middleton. 2. To yield one's opinion to the opinion of authority of another; to be subject; to acquiesce. To thy husband's will Thine shall submit. Milton. 3. To be submissive or resigned; to yield without murmuring. Our religion requires from us . . . to submit to pain, disgrace, and even death. Rogers.
submitter |One who submits. Whitlock.
submonish |To suggest; to prompt. [R.] \"The submonishing inclinations of my senses.\" T. Granger.
submonition |Suggestion; prompting. [R.] T. Granger.
submucous |Situated under a mucous membrane.
submultiple |A number or quality which is contained in another an exact number of times, or is an aliquot part of it; thus, 7 is the submultiple of 56, being contained in it eight times.\n\nOf or pertaining to a submultiple; being a submultiple; as, a submultiple number; submultiple ratio.
submuscular |Situated underneath a muscle or muscles.
subnarcotic |Moderately narcotic.
subnasal |Situated under the nose; as, the subnasal point, or the middle point of the inferior border of the anterior nasal aperture.
subnascent |Growing underneath. [R.] Evelyn.
subnect |To tie or fasten beneath; to join beneath. [R.] Pope.
subnex |To subjoin; to subnect. [Obs.] Holland.
subnormal |That part of the axis of a curved line which is intercepted between the ordinate and the normal.
subnotation |A rescript. Bouvier.
subnotochordal |Situated on the ventral side of the notochord; as, the subnotochordal rod.
subnuvolar |Under the clouds; attended or partly covered or obscured by clouds; somewhat cloudy. [R. & Poetic] Subnuvolar lights of evening sharply slant. Milnes.
subobscurely |Somewhat obscurely or darkly. [R.] Donne.
subobtuse |Partially obtuse.
suboccipital |Situated under, or posterior to, the occiput; as, the suboccipital, or first cervical, nerve.
suboctave |Containing one part of eight; having the ratio of one to eight. Bp. Wilkins.
suboctuple |Containing one part of eight; having the ratio of one to eight. Bp. Wilkins.
subocular |Situated under, or on the ventral side of, the eye.
subofficer |An under or subordinate officer.
subopercular |Situated below the operculum; pertaining to the suboperculum. -- n.  The suboperculum.
suboperculum |The lower opercular bone in fishes.
suborbicular |Almost orbiculate or orbicular.
suborbiculate |Almost orbiculate or orbicular.
suborbital |Situated under or below the orbit.
suborbitar |Situated under or below the orbit.
suborder |A division of an order; a group of genera of a little lower rank than an order and of greater importance than a tribe or family; as, cichoraceous plants form a suborder of Compositæ.
subordinacy |The quality or state of being subordinate, or subject to control; subordination, as, to bring the imagination to act in subordinacy to reason. Spectator.
subordinance |Subordinacy; subordination. [Obs.] Dr. H. More. Sir W. Temple.
subordinancy |Subordinacy; subordination. [Obs.] Dr. H. More. Sir W. Temple.
subordinary |One of several heraldic bearings somewhat less common than an ordinary. See Ordinary. Note: Different writers name different bearings as subordinaries, but the bar, bend, sinister, pile, inescutcheon bordure, gyron, and quarter, are always considered subordinaries by those who do not class them as ordinaries.
subordinate |1. Placed in a lower order, class, or rank; holding a lower or inferior position. The several kinds and subordinate species of each are easily distinguished. Woodward. 2. Inferior in order, nature, dignity, power, importance, or the like. It was subordinate, not enslaved, to the understanding. South.\n\nOne who stands in order or rank below another; -- distinguished from a principal. Milton.\n\n1. To place in a lower order or class; to make or consider as of less value or importance; as, to subordinate one creature to another. 2. To make subject; to subject or subdue; as, to subordinate the passions to reason. -- Sub*or\"di*nate*ly, adv. -- Sub*or\"di*nate*ness, n.
