minuscule |1. Any very small, minute object. 2. A small Roman letter which is neither capital nor uncial; a manuscript written in such letters. -- a.  Of the size and style of minuscules; written in minuscules. These minuscule letters are cursive forms of the earlier uncials. I. Taylor (The Alphabet).
minutary |Pertaining to, or consisting of, minutes. [Obs.] Fuller.
minute |1. The sixtieth part of an hour; sixty seconds. (Abbrev. m.; as, 4 h. 30 m.) Four minutes, that is to say, minutes of an hour. Chaucer. 2. The sixtieth part of a degree; sixty seconds (Marked thus (`); as, 10º 20`.) 3. A nautical or a geographic mile. 4. A coin; a half farthing. [Obs.] Wyclif (Mark xii. 42) 5. A very small part of anything, or anything very small; a jot; a tittle. [Obs.] Minutes and circumstances of his passion. Jer. Taylor. 6. A point of time; a moment. I go this minute to attend the king. Dryden. 7. The memorandum; a record; a note to preserve the memory of anything; as, to take minutes of a contract; to take minutes of a conversation or debate. 8. (Arch.)  A fixed part of a module. See Module. Note: Different writers take as the minute one twelfth, one eighteenth, one thirtieth, or one sixtieth part of the module.\n\nOf or pertaining to a minute or minutes; occurring at or marking successive minutes. Minute bell, a bell tolled at intervals of a minute, as to give notice of a death or a funeral. -- Minute book, a book in which written minutes are entered. -- Minute glass, a glass measuring a minute or minutes by the running of sand. -- Minute gun, a discharge of a cannon repeated every minute as a sign of distress or mourning. -- Minute hand, the long hand of a watch or clock, which makes the circuit of the dial in an hour, and marks the minutes.\n\nTo set down a short sketch or note of; to jot down; to make a minute or a brief summary of. The Empress of Russia, with her own hand, minuted an edict for universal tolerance. Bancroft.\n\n1. Very small; little; tiny; fine; slight; slender; inconsiderable. \"Minute drops.\" Milton. 2. Attentive to small things; paying attention to details; critical; particular; precise; as, a minute observer; minute observation. Syn. -- Little; diminutive; fine; critical; exact; circumstantial; particular; detailed. -- Minute, Circumstantial, Particular. A circumstantial account embraces all the leading events; a particular account includes each event and movement, though of but little importance; a minute account goes further still, and omits nothing as to person, time, place, adjuncts, etc.
minute-jack |1. A figure which strikes the hour on the bell of some fanciful clocks; -- called also jack of the clock house. 2. A timeserver; an inconstant person. Shak.
minutely |In a minute manner; with minuteness; exactly; nicely.\n\nHappening every minute; continuing; unceasing. [Obs.] Throwing themselves absolutely upon God's minutely providence. Hammond.\n\nAt intervals of a minute; very often and regularly. J. Philips. Minutely proclaimed in thunder from heaven. Hammond.
minuteman |A militiaman who was to be ready to march at a moment's notice; -- a term used in the American Revolution.
minuteness |The quality of being minute.
minutia |A minute particular; a small or minor detail; -- used chiefly in the plural.
minx |1. A pert or a wanton girl. Shak. 2. A she puppy; a pet dog. [Obs.] Udall.\n\nThe mink; -- called also minx otter. [Obs.]
miny |Abounding with mines; like a mine. \"Miny caverns.\" Thomson.
minyan |A quorum, or number necessary, for conducting public worship.
miocene |Of or pertaining to the middle division of the Tertiary. -- n.  The Miocene period. See Chart of Geology.
miohippus |An extinct Miocene mammal of the Horse family, closely related to the genus Anhithecrium, and having three usable hoofs on each foot.
miquelet |An irregular or partisan soldier; a bandit.
mir |A Russian village community. D. M. Wallace.\n\nSame as Emir.
mira |A remarkable variable star in the constellation Cetus (o Ceti).
mirabilary |One who, or a work which, narrates wonderful things; one who writes of wonders. [Obs.] Bacon.
mirabilis |A genus of plants. See Four-o'clock.
mirabilite |Native sodium sulphate; Glauber's salt.
mirable |Wonderful; admirable. [Obs.] Shak.
miracle |1. A wonder or wonderful thing. That miracle and queen of genus. Shak. 2. Specifically: An event or effect contrary to the established constitution and course of things, or a deviation from the known laws of nature; a supernatural event, or one transcending the ordinary laws by which the universe is governed. They considered not the miracle of the loaves. Mark vi. 52. 3. A miracle play. 4. A story or legend abounding in miracles. [Obs.] When said was all this miracle. Chaucer. Miracle monger, an impostor who pretends to work miracles. -- Miracle play, one of the old dramatic entertainments founded on legends of saints and martyrs or (see 2d Mystery, 2) on events related in the Bible.\n\nTo make wonderful. [Obs.] Shak.
miraculize |To cause to seem to be a miracle. [R.] Shaftesbury.
miraculous |1. Of the nature of a miracle; performed by supernatural power; effected by the direct agency of almighty power, and not by natural causes. 2. Supernatural; wonderful. 3. Wonder-working. \"The miraculous harp.\" Shak. -- Mi*rac\"u*lous*ly, adv. -- Mi*rac\"u*lous*ness, n.
mirador |Same as Belvedere.
mirage |An optical effect, sometimes seen on the ocean, but more frequently in deserts, due to total reflection of light at the surface common to two strata of air differently heated. The reflected image is seen, commonly in an inverted position, while the real object may or may not be in sight. When the surface is horizontal, and below the eye, the appearance is that of a sheet of water in which the object is seen reflected; when the reflecting surface is above the eye, the image is seen projected against the sky. The fata Morgana and looming are species of mirage. By the mirage uplifted the land floats vague in the ether, Ships and the shadows of ships hang in the motionless air. Longfellow.
mirbane |See Nitrobenzene.
mire |An ant. [Obs.] See Pismire.\n\nDeep mud; wet, spongy earth. Chaucer. He his rider from the lofty steed Would have cast down and trod in dirty mire. Spenser. Mire crow (Zoöl.), the pewit, or laughing gull. [Prov. Eng.] -- Mire drum, the European bittern. [Prov. Eng.]\n\n1. To cause or permit to stick fast in mire; to plunge or fix in mud; as, to mire a horse or wagon. 2. To soil with mud or foul matter. Smirched thus and mired with infamy. Shak.\n\nTo stick in mire. Shak.
mirific |Working wonders; wonderful.
mirifical |Working wonders; wonderful.
mirificent |Wonderful. [Obs.]
miriness |The quality of being miry.
mirk |Dark; gloomy; murky. Spenser. Mrs. Browning.\n\nDarkness; gloom; murk. \"In mirk and mire.\" Longfellow.
mirksome |Dark; gloomy; murky. [Archaic] Spenser. -- Mirk\"some*ness, n. [Archaic]
mirky |Dark; gloomy. See Murky.
mirliton |A kind of musical toy into which one sings, hums, or speaks, producing a coarse, reedy sound. Trilby singing \"Ben Bolt\" into a mirliton was a thing to be remembered, whether one would or no! Du Maurier.
mirror |1. A looking-glass or a speculum; any glass or polished substance that forms images by the reflection of rays of light. And in her hand she held a mirror bright, Wherein her face she often viewèd fair. Spenser. 2. That which gives a true representation, or in which a true image may be seen; hence, a pattern; an exemplar. She is mirour of all courtesy. Chaucer. O goddess, heavenly bright, Mirror of grace and majesty divine. Spenser. 3. (Zoöl.)  See Speculum. Mirror carp (Zoöl.), a domesticated variety of the carp, having only three or fur rows of very large scales side. -- Mirror plate. (a) A flat glass mirror without a frame. (b) Flat glass used for making mirrors. -- Mirror writing, a manner or form of backward writing, making manuscript resembling in slant and order of letters the reflection of ordinary writing in a mirror. The substitution of this manner of writing for the common manner is a symptom of some kinds of nervous disease.\n\nTo reflect, as in a mirror.
mirrorscope |See Projector, below.
mirth |1. Merriment; gayety accompanied with laughter; jollity. Then will I cause to cease ... from the streets of Jerusalem, the voice of mirth. Jer. vii. 34. 2. That which causes merriment. [Obs.] Shak. Syn. -- Merriment; joyousness; gladness; fun; frolic; glee; hilarity; festivity; jollity. See Gladness.
mirthful |1. Full of mirth or merriment; merry; as, mirthful children. 2. Indicating or inspiring mirth; as, a mirthful face. Mirthful, comic shows. Shak. -- Mirth\"ful*ly, adv. -- Mirth\"ful*ness, n.
mirthless |Without mirth. -- Mirth\"less*ness, n.
miry |Abounding with deep mud; full of mire; muddy; as, a miry road.
miryachit |A nervous disease in which the patient involuntarily imitates the words or action of another.
mirza |The common title of honor in Persia, prefixed to the surname of an individual. When appended to the surname, it signifies Prince.
mis |Wrong; amiss. [Obs.] \"To correcten that [which] is mis.\" Chaucer.
mis- |A prefix used adjectively and adverbially in the sense of amiss, wrong, ill, wrongly, unsuitably; as, misdeed, mislead, mischief, miscreant.
misacceptation |Wrong acceptation; understanding in a wrong sense.
misaccompt |To account or reckon wrongly. [Obs.] Chaucer.
misadjust |To adjust wrongly of unsuitably; to throw of adjustment. I. Taylor.
misadjustment |Wrong adjustment; unsuitable arrangement.
misadventure |Mischance; misfortune; ill lick; unlucky accident; ill adventure. Chaucer. Homicide by misadventure (Law), homicide which occurs when a man, doing a lawful act, without any intention of injury, unfortunately kills another; -- called also excusable homicide. See Homicide. Blackstone. Syn. -- Mischance; mishap; misfortune; disaster; calamity.
misadventured |Unfortunate. [Obs.]
misadventurous |Unfortunate.
misadvertence |Inadvertence.
misadvice |Bad advice.
misadvise |To give bad counsel to.
misadvised |Ill advised. -- Mis`ad*vis\"ed*ly, adv.
misaffect |To dislike. [Obs.]
misaffected |Ill disposed. [Obs.]
misaffection |An evil or wrong affection; the state of being ill affected. [Obs.] Bp. Hall.
misaffirm |To affirm incorrectly.
misaimed |Not rightly aimed. Spenser.
misallegation |A erroneous statement or allegation. Bp. Hall.
misallege |To state erroneously.
misalliance |A marriage with a person of inferior rank or social station; an improper alliance; a mesalliance. A Leigh had made a misalliance, and blushed A Howard should know it. Mrs. Browning.
misallied |Wrongly allied or associated.
misallotment |A wrong allotment.
misalter |To alter wrongly; esp., to alter for the worse. Bp. Hall.
misanthrope |A hater of mankind; a misanthropist.
misanthropic |Hating or disliking mankind.
misanthropical |Hating or disliking mankind.
misanthropist |A misanthrope.
misanthropos |A misanthrope. [Obs.] Shak.
misanthropy |Hatred of, or dislike to, mankind; -- opposed to philanthropy. Orrery.
misapplication |A wrong application. Sir T. Browne.
misapply |To apply wrongly; to use for a wrong purpose; as, to misapply a name or title; to misapply public money.
misappreciated |Improperly appreciated.
misapprehend |To take in a wrong sense; to misunderstand. Locke.
misapprehension |A mistaking or mistake; wrong apprehension of one's meaning of a fact; misconception; misunderstanding.
misapprehensively |By, or with, misapprehension.
misappropriate |To appropriate wrongly; to use for a wrong purpose.
misappropriation |Wrong appropriation; wrongful use.
misarrange |To place in a wrong order, or improper manner.
misarrangement |Wrong arrangement.
misascribe |To ascribe wrongly.
misassay |To assay, or attempt, improperly or unsuccessfully. [Obs.] W. Browne.
misassign |To assign wrongly.
misattend |To misunderstand; to disregard. [Obs.] Milton.
misaventure |Misadventure. [Obs.]
misavize |To misadvise. [Obs.]
misbear |To carry improperly; to carry (one's self) wrongly; to misbehave. [Obs.] Chaucer.
misbecome |Not to become; to suit ill; not to befit or be adapted to. Macaulay. Thy father will not act what misbecomes him. Addison.
