prawn |Any one of numerous species of large shrimplike Crustacea having slender legs and long antennæ. They mostly belong to the genera Pandalus, Palæmon, Palæmonetes, and Peneus, and are much used as food. The common English prawn in Palæmon serratus. Note: The name is often applied to any large shrimp.
praxinoscope |An instrument, similar to the phenakistoscope, for presenting to view, or projecting upon a screen, images the natural motions of real objects.
praxis |1. Use; practice; especially, exercise or discipline for a specific purpose or object. \"The praxis and theory of music.\" Wood. 2. An example or form of exercise, or a collection of such examples, for practice.
pray |See Pry. [Obs.] Spenser.\n\nTo make request with earnestness or zeal, as for something desired; to make entreaty or supplication; to offer prayer to a deity or divine being as a religious act; specifically, to address the Supreme Being with adoration, confession, supplication, and thanksgiving. And to his goddess pitously he preyde. Chaucer. When thou prayest, enter into thy closet, and when thou hast shut thy door, pray to thy Father which is in secret; and thy Father which seeth in secret shall reward thee openly. Matt. vi. 6. I pray, or (by ellipsis) Pray, I beg; I request; I entreat you; -- used in asking a question, making a request, introducing a petition, etc.; as, Pray, allow me to go. I pray, sir. why am I beaten Shak. Syn. -- To entreat; supplicate; beg; implore; invoke; beseech; petition.\n\n1. To address earnest request to; to supplicate; to entreat; to implore; to beseech. And as this earl was preyed, so did he. Chaucer. We pray you . . . by ye reconciled to God. 2 Cor. v. 20. 2. To ask earnestly for; to seek to obtain by supplication; to entreat for. I know not how to pray your patience. Shak. 3. To effect or accomplish by praying; as, to pray a soul out of purgatory. Milman. To pray in aid. (Law) (a) To call in as a helper one who has an interest in the cause. Bacon. (b) A phrase often used to signify claiming the benefit of an argument. See under Aid. Mozley & W.
prayer |One who prays; a supplicant.\n\n1. The act of praying, or of asking a favor; earnest request or entreaty; hence, a petition or memorial addressed to a court or a legislative body. \"Their meek preyere.\" Chaucer 2. The act of addressing supplication to a divinity, especially to the true God; the offering of adoration, confession, supplication, and thanksgiving to the Supreme Being; as, public prayer; secret prayer. As he is famed for mildness, peace, and prayer. Shak. 3. The form of words used in praying; a formula of supplication; an expressed petition; especially, a supplication addressed to God; as, a written or extemporaneous prayer; to repeat one's prayers. He made those excellent prayers which were published immediately after his death. Bp. Fell. Prayer book, a book containing devotional prayers. -- Prayer meeting, a meeting or gathering for prayer to God. Syn. -- Petition; orison; supplication; entreaty; suit.
prayerful |Given to prayer; praying much or often; devotional. \"The prayerful man.\" J. S. Blackie. -- Prayer\"ful*ly, adv. -- Prayer\"ful*ness, n.
prayerless |Not using prayer; habitually neglecting prayer to God; without prayer. \"The next time you go prayerless to bed.\" Baxter. -- Prayer\"less*ly, adv. -- Prayer\"less*ness, n.
praying |a. & n. from Pray, v. Praying insect, locust, or mantis (Zoöl.), a mantis, especially Mantis religiosa. See Mantis. -- Praying machine, or Praying wheel, a wheel on which prayers are pasted by Buddhist priests, who then put the wheel in rapid revolution. Each turn in supposed to have the efficacy of an oral repetition of all the prayers on the wheel. Sometimes it is moved by a stream.
prayingly |With supplication to God.
pre- |A prefix denoting priority (of time, place, or rank); as, precede, to go before; precursor, a forerunner; prefix, to fix or place before; preëminent eminent before or above others. Pre- is sometimes used intensively, as in prepotent, very potent. [Written also præ-.]
pre-raphaelite |Popularly, any modern artist thought to be a would-be restorer of early ideas or methods, as one of the German painters often called Nazarenes, or one who paints and draws with extreme minuteness of detail.
preaccusation |Previous accusation.
preace |Press. [Obs.] Spenser.
preach |1. To proclaim or publish tidings; specifically, to proclaim the gospel; to discourse publicly on a religious subject, or from a text of Scripture; to deliver a sermon. How shall they preach, except they be sent Rom. x. 15. From that time Jesus began to preach. Matt. iv. 17. 2. To give serious advice on morals or religion; to discourse in the manner of a preacher.\n\n1. To proclaim by public discourse; to utter in a sermon or a formal religious harangue. That Cristes gospel truly wolde preche. Chaucer. The Lord hath anointed me to preach good tidings unto the meek. Isa. lxi. 1. 2. To inculcate in public discourse; to urge with earnestness by public teaching. \"I have preached righteousness in the great congregation.\" Ps. xl. 9. 3. To deliver or pronounce; as, to preach a sermon. 4. To teach or instruct by preaching; to inform by preaching. [R.] \"As ye are preached.\" Southey. 5. To advise or recommend earnestly. My master preaches patience to him. Shak. To preach down, to oppress, or humiliate by preaching. Tennyson. -- To preach up, to exalt by preaching; to preach in support of; as, to preach up equality.\n\nA religious discourse. [Obs.] Hooker.
preacher |1. One who preaches; one who discourses publicly on religious subjects. How shall they hear without a preacher Rom. x. 14. 2. One who inculcates anything with earnestness. No preacher is listened to but Time. Swift. Preacher bird (Zoöl.), a toucan.
preachership |The office of a preacher. \"The preachership of the Rolls.\" Macaulay.
preachify |To discourse in the manner of a preacher. [Colloq.] Thackeray.
preaching |The act of delivering a religious discourse; the art of sermonizing; also, a sermon; a public religious discourse; serious, earnest advice. Milner. Preaching cross, a cross, sometimes surmounting a pulpit, erected out of doors to designate a preaching place. -- Preaching friars. See Dominican.
preachman |A preacher; -- so called in contempt. [Obs.] Howell.
preachment |A religious harangue; a sermon; -- used derogatively. Shak.
preacquaint |To acquaint previously or beforehand. Fielding.
preacquaintance |Previous acquaintance or knowledge. Harris.
preact |To act beforehand; to perform previously.
preaction |Previous action.
preadamic |Prior to Adam.
preadamite |1. An inhabitant of the earth before Adam. 2. One who holds that men existed before Adam.
preadamitic |Existing or occurring before Adam; preadamic; as, preadamitic periods.
preadjustment |Previous adjustment.
preadministration |Previous administration. Bp. Pearson.
preadmission |Lit., previous admission; specif. (Engin.),  admission, as of steam, to the engine cylinder before the back stroke is completed, thus increasing the cushioning.
preadmonish |To admonish previously.
preadmonition |Previous warning or admonition; forewarning.
preadvertise |To advertise beforehand; to preannounce publicly.
preamble |A introductory portion; an introduction or preface, as to a book, document, etc.; specifically, the introductory part of a statute, which states the reasons and intent of the law.\n\nTo make a preamble to; to preface; to serve as a preamble. [R.] Feltham. Milton.
preambulary |Of or pertaining to a preamble; introductory; contained or provided for in a preamble. \"A preambulary tax.\" [R.] Burke.
preambulate |To walk before. [R.] Jordan.
preambulation |1. A walking or going before; precedence. [R.] 2. A preamble. [Obs.] Chaucer.
preambulatory |Preceding; going before; introductory. [R.] Simon Magus had preambulatory impieties. Jer. Taylor.
preambulous |See Perambulatory. [R.] Sir T. Browne.
preannounce |To announce beforehand. Coleridge.
preantenultimate |Being or indicating the fourth syllable from the end of a word, or that before the antepenult.
preaortic |In front, or on the ventral side, of the aorta.
preappoint |To appoint previously, or beforehand. Carlyle.
preappointment |Previous appointment.
preapprehension |An apprehension or opinion formed before examination or knowledge. [R.] Sir T. Browne.
prearm |To forearm. [R.]
prearrange |To arrange beforehand.
prease |To press; to crowd. [Obs.] -- n.  A press; a crowd. [Obs.] Spenser.
preassurance |Previous assurance. Coleridge.
preataxic |Occurring before the symptom ataxia has developed; -- applied to the early symptoms of locomotor ataxia.
preaudience |Precedence of rank at the bar among lawyers. Blackstone.
preaxial |Situated in front of any transverse axis in the body of an animal; anterior; cephalic; esp., in front, or on the anterior, or cephalic (that is, radial or tibial) side of the axis of a limb.
prebend |1. A payment or stipend; esp., the stipend or maintenance granted to a prebendary out of the estate of a cathedral or collegiate, church with which he is connected. See Note under Benefice. 2. A prebendary. [Obs.] Bacon. Dignitary prebend, one having jurisdiction annexed to it. -- Simple prebend, one without jurisdiction.
prebendal |Of or pertaining to a prebend; holding a prebend; as, a prebendal priest or stall. Chesterfield.
prebendary |1. A clergyman attached to a collegiate or cathedral church who enjoys a prebend in consideration of his officiating at stated times in the church. See Note under Benefice, n., 3. Hook. 2. A prebendaryship. [Obs.] Bailey.
prebendaryship |The office of a prebendary.
prebendate |To invest with the office of prebendary; to present to a prebend. [Obs.] Grafton.
prebendship |A prebendaryship. [Obs.] Foxe.
prebronchial |Situated in front of the bronchus; -- applied especially to an air sac on either side of the esophagus of birds.
precalculate |To calculate or determine beforehand; to prearrange. Masson.
precant |One who prays. [R.] Coleridge.
precarious |1. Depending on the will or pleasure of another; held by courtesy; liable to be changed or lost at the pleasure of another; as, precarious privileges. Addison. 2. Held by a doubtful tenure; depending on unknown causes or events; exposed to constant risk; not to be depended on for certainty or stability; uncertain; as, a precarious state of health; precarious fortunes. \"Intervals of partial and precarious liberty.\" Macaulay. Syn. -- Uncertain; unsettled; unsteady; doubtful; dubious; equivocal. -- Precarious, Uncertain. Precarious in stronger than uncertain. Derived originally from the Latin precari, it first signified \"granted to entreaty,\" and, hence, \"wholly dependent on the will of another.\" Thus it came to express the highest species of uncertainty, and is applied to such things as depend wholly on future casualties. -- Pre*ca\"ri*ous*ly, adv. -- Pre*ca\"ri*ous*ness, n.
precation |The act of praying; supplication; entreaty. Cotton.
precative |Suppliant; beseeching. Bp. Hopkins. Precatory words (Law), words of recommendation, request, entreaty, wish, or expectation, employed in wills, as distinguished from express directions; -- in some cases creating a trust. Jarman.
precatory |Suppliant; beseeching. Bp. Hopkins. Precatory words (Law), words of recommendation, request, entreaty, wish, or expectation, employed in wills, as distinguished from express directions; -- in some cases creating a trust. Jarman.
precaution |1. Previous caution or care; caution previously employed to prevent mischief or secure good; as, his life was saved by precaution. They [ancient philosophers] treasured up their supposed discoveries with miserable precaution. J. H. Newman. 2. A measure taken beforehand to ward off evil or secure good or success; a precautionary act; as, to take precautions against accident.\n\n1. To warn or caution beforehand. Locke. 2. To take precaution against. [R.] Dryden.
precautional |Precautionary.
precautionary |Of or pertaining to precaution, or precautions; as, precautionary signals.
precautious |Taking or using precaution; precautionary. -- Pre*cau\"tious*ly, adv. -- Pre*cau\"*tious*ness, n.
precedaneous |Preceding; antecedent; previous. [Obs.] Hammond.
precede |1. To go before in order of time; to occur first with relation to anything. \"Harm precedes not sin.\" Milton. 2. To go before in place, rank, or importance. 3. To cause to be preceded; to preface; to introduce; -- used with by or with before the instrumental object. [R.] It is usual to precede hostilities by a public declaration. Kent.
precedence |1. The act or state of preceding or going before in order of time; priority; as, one event has precedence of another. 2. The act or state of going or being before in rank or dignity, or the place of honor; right to a more honorable place; superior rank; as, barons have precedence of commoners. Which of them [the different desires] has the precedency in determining the will to the next action Locke. Syn. -- Antecedence; priority; preëminence; preference; superiority.
precedency |1. The act or state of preceding or going before in order of time; priority; as, one event has precedence of another. 2. The act or state of going or being before in rank or dignity, or the place of honor; right to a more honorable place; superior rank; as, barons have precedence of commoners. Which of them [the different desires] has the precedency in determining the will to the next action Locke. Syn. -- Antecedence; priority; preëminence; preference; superiority.
precedent |Going before; anterior; preceding; antecedent; as, precedent services. Shak. \"A precedent injury.\" Bacon. Condition precedent (Law), a condition which precede the vesting of an estate, or the accruing of a right.\n\n1. Something done or said that may serve as an example to authorize a subsequent act of the same kind; an authoritative example. Examples for cases can but direct as precedents only. Hooker. 2. A preceding circumstance or condition; an antecedent; hence, a prognostic; a token; a sign. [Obs.] 3. A rough draught of a writing which precedes a finished copy. [Obs.] Shak. 4. (Law)  A judicial decision which serves as a rule for future determinations in similar or analogous cases; an authority to be followed in courts of justice; forms of proceeding to be followed in similar cases. Wharton. Syn. -- Example; antecedent. -- Precedent, Example. An example in a similar case which may serve as a rule or guide, but has no authority out of itself. A precedent is something which comes down to us from the past with the sanction of usage and of common consent. We quote examples in literature, and precedents in law.
precedented |Having a precedent; authorized or sanctioned by an example of a like kind. Walpole.
precedential |Of the nature of a precedent; having force as an example for imitation; as, precedential transactions. All their actions in that time are not precedential to warrant posterity. Fuller.
precedently |Beforehand; antecedently.
preceding |1. Going before; -- opposed to following. 2. (Astron.)  In the direction toward which stars appear to move. See Following, 2.
precel |To surpass; to excel; to exceed. [Obs.] Howell.
precellence |Excellence; superiority. [Obs.] Sheldon.
