noumenon |The of itself unknown and unknowable rational object, or thing in itself, which is distinguished from the Ant: phenomenon through which it is apprehended by the senses, and by which it is interpreted and understood; -- so used in the philosophy of Kant and his followers.
noun |A word used as the designation or appellation of a creature or thing, existing in fact or in thought; a substantive. Note: By some grammarians the term noun is so used as to include adjectives, as being descriptive; but in general it is limited to substantives.
nounal |Of or pertaining to a noun. Verbs which in whole or in part have shed their old nounal coat. Earle.
nounize |To change (an adjective, verb, etc.) into a noun. Earle.
nourice |A nurse. [Obs.] Spenser.
nourish |1. To feed and cause to grow; to supply with matter which increases bulk or supplies waste, and promotes health; to furnish with nutriment. He planteth an ash, and the rain doth nourish it. Is. xliv. 14. 2. To support; to maintain. Whiles I in Ireland nourish a mighty band. Shak. 3. To supply the means of support and increase to; to encourage; to foster; as, to nourish rebellion; to nourish the virtues. \"Nourish their contentions.\" Hooker. 4. To cherish; to comfort. Ye have nourished your hearts. James v. 5. 5. To educate; to instruct; to bring up; to nurture; to promote the growth of in attainments. Chaucer. Nourished up in the words of faith. 1 Tim. iv. 6. Syn. -- To cherish; feed; supply. See Nurture.\n\n1. To promote growth; to furnish nutriment. Grains and roots nourish more than their leaves. Bacon. 2. To gain nourishment. [R.] Bacon.\n\nA nurse. [Obs.] Hoolland.
nourishable |1. Capable of being nourished; as, the nourishable parts of the body. Grew. 2. Capable of giving nourishment. [Obs.] Bp. Hall.
nourisher |One who, or that which, nourishes. Milton.
nourishing |Promoting growth; nutritious,
nourishingly |Nutritively; cherishingly.
nourishment |1. The act of nourishing, or the state of being nourished; nutrition. 2. That which serves to nourish; nutriment; food. Learn to seek the nourishment of their souls. Hooker.
nouriture |Nurture. [Obs.] Spenser.
noursle |To nurse; to rear; to bring up. [Obs.] [Written also nosel, nousel, nousle, nowsle, nusle, nuzzle, etc.] She noursled him till years he raught. Spenser.
nous |Intellect; understanding; talent; -- used humorously.
nousel |To insnare; to entrap. [Obs.] Johnson.
nousle |To insnare; to entrap. [Obs.] Johnson.
nouthe |Just now; at present. [Obs.] But thereof needeth not to speak as nouthe. Chaucer.
nouveau riche |A person newly rich.
nouvelle riche |A person newly rich.
nova |A new star, usually appearing suddenly, shining for a brief period, and then sinking into obscurity. Such appearances are supposed to result from cosmic collisions, as of a dark star with interstellar nebulosities. The most important modern novæ are: -- No\"va Co*ro\"næ Bo`re*a\"lis [1866]; No\"va Cyg\"ni [1876]; No\"va An*dro\"me*dæ [1885]; No\"va Au*ri\"gæ [1891-92]; No\"va Per\"se*i [1901]. There are two novæ called Nova Persei. They are: (a) A small nova which appeared in 1881. (b) An extraordinary nova which appeared in Perseus in 1901. It was first sighted on February 22, and for one night (February 23) was the brightest star in the sky. By July it had almost disappeared, after which faint surrounding nebulous masses were discovered, apparently moving radially outward from the star at incredible velocity.
novaculite |A variety of siliceous slate, of which hones are made; razor stone; Turkey stone; hone stone; whet slate.
novatian |One of the sect of Novatius, or Novatianus, who held that the lapsed might not be received again into communion with the church, and that second marriages are unlawful.
novatianism |The doctrines or principles of the Novatians. Milner.
novation |1. Innovation. [Obs.] I shall easily grant that novations in religion are a main cause of distempers in commonwealths. Laud. 2. (Law)  A substitution of a new debt for an old one; also, the remodeling of an old obligation.
novator |An innovator. [Obs.]
novel |Of recent origin or introduction; not ancient; new; hence, out of the ordinary course; unusual; strange; surprising. Note: In civil law, the novel or new constitutions are those which are supplemental to the code, and posterior in time to the other books. These contained new decrees of successive emperors. Novel assignment (Law), a new assignment or specification of a suit. Syn. -- New; recent; modern; fresh; strange; uncommon; rare; unusual. -- Novel, New . Everything at its first occurrence is new; that is novel which is so much out of the ordinary course as to strike us with surprise. That is a new sight which is beheld for the first time; that is a novel sight which either was never seen before or is seen but seldom. We have daily new inventions, but a novel one supposes some very peculiar means of attaining its end. Novel theories are regarded with distrust, as likely to prove more ingenious than sound.\n\n1. That which is new or unusual; a novelty. 2. pl.  News; fresh tidings. [Obs.] Some came of curiosity to hear some novels. Latimer. 3. A fictitious tale or narrative, professing to be conformed to real life; esp., one intended to exhibit the operation of the passions, and particularly of love. Dryden. 4. Etym: [L. novellae (sc. constitutiones): cf. F. novelles.] (Law)  A new or supplemental constitution. See the Note under Novel, a.
novelette |A short novel.
novelism |Innovation. [Obs.]
novelist |1. An innovator; an asserter of novelty. [Obs.] Cudworth. 2. Etym: [Cf. F. nouvelliste, It. novellista.]  A writer of news. [Obs.] Tatler (178). 3. Etym: [Cf. F. nouvelliste.]  A writer of a novel or novels.
novelize |To innovate. [Obs.]\n\n1. To innovate. [Obs.] 2. To put into the form of novels; to represent by fiction. \"To novelize history.\" Sir J. Herschel.
novelry |Novelty; new things. [Obs.] Chaucer.
novelty |1. The quality or state of being novel; newness; freshness; recentness of origin or introduction. Novelty is the great parent of pleasure. South. 2. Something novel; a new or strange thing.
november |The eleventh month of the year, containing thirty days.
novenary |Of or pertaining to the number nine.\n\nThe number of nine units; nine, collectively.
novene |Relating to, or dependent on, the number nine; novenary. [R.] The triple and novene division ran throughout. Milman.
novennial |Done or recurring every ninth year.
novercal |Done or recurring every ninth year.\n\nOf or pertaining to a stepmother; suitable to, or in the manner of, a stepmother. Derham.
novice |1. One who is new in any business, profession, or calling; one unacquainted or unskilled; one yet in the rudiments; a beginner; a tyro. I am young; a novice in the trade. Dryden. 2. One newly received into the church, or one newly converted to the Christian faith. 1 Tim. iii. 6. 3. (Eccl.)  One who enters a religious house, whether of monks or nuns, as a probationist. Shipley. No poore cloisterer, nor no novys. Chaucer.\n\nLike a novice; becoming a novice. [Obs.]
noviceship |The state of being a novice; novitiate.
novilunar |Of or pertaining to the new moon. [R.]
novitiate |1. The state of being a novice; time of initiation or instruction in rudiments. 2. Hence: Time of probation in a religious house before taking the vows. 3. One who is going through a novitiate, or period of probation; a novice. Addison. 4. The place where novices live or are trained. [R.]
novitious |Newly invented; recent; new. [Obs.] Bp. Pearson.
novity |Newness; novelty. [Obs.] Sir T. Browne.
novum |A game at dice, properly called novem quinque (L., nine five), the two principal throws being nine and five. [Obs.] Shak.
