reading |1. The act of one who reads; perusal; also, printed or written matter to be read. 2. Study of books; literary scholarship; as, a man of extensive reading. 3. A lecture or prelection; public recital. The Jews had their weekly readings of the law. Hooker. 4. The way in which anything reads; force of a word or passage presented by a documentary authority; lection; version. 5. Manner of reciting, or acting a part, on the stage; way of rendering. [Cant] 6. An observation read from the scale of a graduated instrument; as, the reading of a barometer. Reading of a bill (Legislation), its normal recital, by the proper officer, before the House which is to consider it.\n\n1. Of or pertaining to the act of reading; used in reading. 2. Addicted to reading; as, a reading community. Reading book, a book for teaching reading; a reader. -- Reading desk, a desk to support a book while reading; esp., a desk used while reading the service in a church. -- Reading glass, a large lens with more or less magnifying power, attached to a handle, and used in reading, etc. -- Reading man, one who reads much; hence, in the English universities, a close, industrious student. -- Reading room, a room appropriated to reading; a room provided with papers, periodicals, and the like, to which persons resort.
readjourn |To adjourn a second time; to adjourn again.
readjournment |The act of readjourning; a second or repeated adjournment.
readjust |To adjust or settle again; to put in a different order or relation; to rearrange.
readjuster |One who, or that which, readjusts; in some of the States of the United States, one who advocates a refunding, and sometimes a partial repudiation, of the State debt without the consent of the State's creditors.
readjustment |A second adjustment; a new or different adjustment.
readmission |The act of admitting again, or the state of being readmitted; as, the readmission fresh air into an exhausted receiver; the readmission of a student into a seminary.
readmit |To admit again; to give entrance or access to again. Whose ear is ever open, and his eye Gracious to readmit the suppliant. Milton.
readmittance |Allowance to enter again; a second admission.
readopt |To adopt again. Young.
readorn |To adorn again or anew.
readvance |To advance again.
readvertency |The act of adverting to again, or of reviewing. [R.] Norris.
