tubby |Resembling a tub; specifically sounding dull and without resonance, like a tub; wanting elasticity or freedom of sound; as, a tubby violin.
tube |1. A hollow cylinder, of any material, used for the conveyance of fluids, and for various other purposes; a pipe. 2. A telescope. \"Glazed optic tube.\" Milton. 3. A vessel in animal bodies or plants, which conveys a fluid or other substance. 4. (Bot.)  The narrow, hollow part of a gamopetalous corolla. 5. (Gun.)  A priming tube, or friction primer. See under Priming, and Friction. 6. (Steam Boilers)  A small pipe forming part of the boiler, containing water and surrounded by flame or hot gases, or else surrounded by water and forming a flue for the gases to pass through. 7. (Zoöl.) (a) A more or less cylindrical, and often spiral, case secreted or constructed by many annelids, crustaceans, insects, and other animals, for protection or concealment. See Illust. of Tubeworm. (b) One of the siphons of a bivalve mollusk. Capillary tube, a tube of very fine bore. See Capillary. -- Fire tube (Steam Boilers), a tube which forms a flue. -- Tube coral. (Zoöl.) Same as Tubipore. -- Tube foot (Zoöl.), one of the ambulacral suckers of an echinoderm. -- Tube plate, or Tube sheet (Steam Boilers), a flue plate. See under Flue. -- Tube pouch (Mil.), a pouch containing priming tubes. -- Tube spinner (Zoöl.), any one of various species of spiders that construct tubelike webs. They belong to Tegenaria, Agelena, and allied genera. -- Water tube (Steam Boilers), a tube containing water and surrounded by flame or hot gases.\n\nTo furnish with a tube; as, to tube a well.
tube-nosed |(a) Having the nostrils prolonged in the form of horny tubes along the sides of the beak; -- said of certain sea birds. (b) Belonging to the Tubinares.
tube-shell |Any bivalve mollusk which secretes a shelly tube around its siphon, as the watering-shell.
tubeform |In the form of a tube; tubular; tubiform.
tuber |1. (Bot.) (a) A fleshy, rounded stem or root, usually containing starchy matter, as the potato or arrowroot; a thickened root-stock. See Illust. of Tuberous. (b) A genus of fungi. See Truffle. 2. (Anat.)  A tuberosity; a tubercle.
tubercle |1. A small knoblike prominence or excrescence, whether natural or morbid; as, a tubercle on a plant; a tubercle on a bone; the tubercles appearing on the body in leprosy. 2. (Med.)  A small mass or aggregation of morbid matter; especially, the deposit which accompanies scrofula or phthisis. This is composed of a hard, grayish, or yellowish, translucent or opaque matter, which gradually softens, and excites suppuration in its vicinity. It is most frequently found in the lungs, causing consumption. Tubercle bacillus (Med.), a minute vegetable organism (Bacillus tuberculosis) discovered by Koch, a German physician, in the sputum of consumptive patients and in tuberculous tissue, and believed to be the exciting cause of tubercles and tuberculosis.
tubercled |Having tubercles; affected with, tubercles; tuberculate; as, a tubercled lung or stalk.
tubercular |1. Having tubercles; affected with tubercles; tubercled; tuberculate. 2. Like a tubercle; as, a tubercular excrescence. 3. (Med.)  Characterized by the development of tubercles; as, tubercular diathesis.
tubercularize |To infect with tuberculosis. --Tu*ber`cu*lar*i*za\"tion (#), n.
tuberculate |Tubercled; tubercular.
tuberculated |Tubercled; tubercular.
tuberculin |A fluid containing the products formed by the growth of the tubercle bacillus in a suitable culture medium.
tuberculin test |The hypodermic injection of tuberculin, which has little or no effect with healthy cattle, but causes a marked rise in temperature in tuberculous animals.
tuberculization |The development of tubercles; the condition of one who is affected with tubercles.
tuberculocidin |A special substance contained in tuberculin, supposed to be the active agent of the latter freed from various impurities.
tuberculoid |Resembling a tubercle.
tuberculose |Having tubercles; affected with, or characterized by, tubercles; tubercular.
tuberculosed |Affected with tuberculosis.
tuberculosis |A constitutional disease characterized by the production of tubercles in the internal organs, and especially in the lungs, where it constitutes the most common variety of pulmonary consumption.
tuberculous |Having tubercles; affected with, or characterized by, tubercles; tubercular.
tuberculum |A tubercle.
tuberiferous |Producing or bearing tubers.
tuberose |A plant (Polianthes tuberosa) with a tuberous root and a liliaceous flower. It is much cultivated for its beautiful and fragrant white blossoms.\n\nTuberous.
tuberosity |1. The state of being tuberous. 2. An obtuse or knoblike prominence; a protuberance.
tuberous |1. Covered with knobby or wartlike prominences; knobbed. 2. (Bot.)  Consisting of, or bearing, tubers; resembling a tuber. -- Tu\"ber*ous*ness, n.
tubeworm |Any annelid which constructs a tube; one of the Tubicolæ.
tubfish |The sapphirine gurnard (Trigla hirundo). See Illust. under Gurnard. [Prov. Eng.]
tubful |As much as a tub will hold; enough to fill a tub.
tubicinate |To blow a trumpet.
tubicolae |A division of annelids including those which construct, and habitually live in, tubes. The head or anterior segments usually bear gills and cirri. Called also Sedentaria, and Capitibranchiata. See Serpula, and Sabella.
tubicolar |Tubicolous.
tubicole |One of the Tubicolæ.
tubicolous |Inhabiting a tube; as, tubicolous worms.
tubicorn |Any ruminant having horns composed of a bony axis covered with a horny sheath; a hollow-horned ruminant.
tubicornous |Having hollow horns.
tubiform |Having the form of a tube; tubeform. \"Tubiform cells.\" Carpenter.
tubinares |A tribe of sea birds comprising the petrels, shearwaters, albatrosses, hagdons, and allied birds having tubular horny nostrils.
tubing |1. The act of making tubes. 2. A series of tubes; tubes, collectively; a length or piece of a tube; material for tubes; as, leather tubing.
tubipora |A genus of halcyonoids in which the skeleton, or coral (called organ-pipe coral), consists of a mass of parallel cylindrical tubes united at intervals by transverse plates. These corals are usually red or purple and form large masses. They are natives of the tropical parts of the Indian and Pacific Oceans.
tubipore |Any species of the genus Tubipora.
