commorancy |1. (Law)  A dwelling or ordinary residence in a place; habitation. Commorancy consists in usually lying there. Blackstone. 2. (Am. Law)  Residence temporarily, or for a short time.
commorant |1. (Law)  Ordinarily residing; inhabiting. All freeholders within the precinct . . . and all persons commorant therein. Blackstone. 2. (Am. Law)  Inhabiting or occupying temporarily.\n\nA resident. Bp. Hacket.
commoration |The act of staying or residing in a place. [Obs.] Bp. Hall.
commorient |Dying together or at the same time. [R.] Sir G. Buck.
commorse |Remorse. [Obs.] \"With sad commorse.\" Daniel.
commote |To commove; to disturb; to stir up. [R.] Society being more or less commoted and made uncomfortable. Hawthorne.
commotion |1. Disturbed or violent motion; agitation. [What] commotion in the winds! Shak. 2. A popular tumult; public disturbance; riot. When ye shall hear of wars and commotions. Luke xxi. 9. 3. Agitation, perturbation, or disorder, of mind; heat; excitement. \"He could not debate anything without some commotion.\" Clarendon. Syn. -- Excitement; agitation; perturbation; disturbance; tumult; disorder; violence.
commove |1. To urge; to persuade; to incite. [Obs.] Chaucer. 2. To put in motion; to disturb; to unsettle. [R.] Straight the sands, Commoved around, in gathering eddies play. Thomson.
communal |Pertaining to a commune.
communalism |A French theory of government which holds that commune should be a kind of independent state, and the national government a confederation of such states, having only limited powers. It is advocated by advanced French republicans; but it should not be confounded with communism.
communalist |An advocate of communalism.
communalistic |Pertaining to communalism.
commune |1. To converse together with sympathy and confidence; to interchange sentiments or feelings; to take counsel. I would commune with you of such things That want no ear but yours. Shak. 2. To receive the communion; to partake of the eucharist or Lord's supper. To commune under both kinds. Bp. Burnet. To commune with one's self or one's heart, to think; to reflect; to meditate.\n\nCommunion; sympathetic intercourse or conversation between friends. For days of happy commune dead. Tennyson.\n\n1. The commonalty; the common people. [Obs.] Chaucer. In this struggle -- to use the technical words of the time -- of the \"commune\| the general mass of the inhabitants| against the \"prudhommes\" or \"wiser\" few. J. R. Green. 2. A small terrotorial district in France under the government of a mayor and municipal council; also| the inhabitants| or the government| of such a district. See Arrondissement. 3. Absolute municipal self-government. The Commune of Paris| or The Commune (a) The government established in Paris (1792-94) by a usurpation of supreme power on the part of representatives chosen by the communes; the period of its continuance is known as the \"Reign of Terror.\" (b) The revolutionary government| modeled on the commune of 1792| which the communists| so called| attempted to establish in 1871."
communicability |The quality of being communicable; capability of being imparted.
communicable |1. Capable of being communicated, or imparted; as, a communicable disease; communicable knowledge. 2. Communicative; free-speaking. [Obs.] B. Jonson. -- Com*mu\"ni*ca*ble*ness, n. -- Com*mu\"ni*ca\"bly, adv.
communicant |1. One who partakes of, or is entitled to partake of, the sacrament of the Lord's supper; a church member. A never-failing monthly communicant. Atterbury. 2. One who communicates. Foxe.\n\nCommunicating. [R.] Coleridge.
communicate |1. To share in common; to participate in. [Obs.] To thousands that communicate our loss. B. Jonson 2. To impart; to convey; as, to communicate a disease or a sensation; to communicate motion by means of a crank. Where God is worshiped, there he communicates his blessings and holy influences. Jer. Taylor. 3. To make known; to recount; to give; to impart; as, to communicate information to any one. 4. To administer the communion to. [R.] She [the church] . . . may communicate him. Jer. Taylor. Note: This verb was formerly followed by with before the person receiving, but now usually takes to after it. He communicated those thoughts only with the Lord Digby. Clarendon. Syn. -- To impart; bestow; confer; reveal; disclose; tell; announce; recount; make known. -- To Communicate, Impart, Reveal. Communicate is the more general term, and denotes the allowing of others to partake or enjoy in common with ourselves. Impart is more specific. It is giving to others a part of what we had held as our own, or making them our partners; as, to impart our feelings; to impart of our property, etc. Hence there is something more intimate in imparting intelligence than in communicating it. To reveal is to disclose something hidden or concealed; as, to reveal a secret.\n\n1. To share or participate; to possess or enjoy in common; to have sympathy. Ye did communicate with my affliction. Philip. iv. 4. 2. To give alms, sympathy, or aid. To do good and to communicate forget not. Heb. xiii. 16. 3. To have intercourse or to be the means of intercourse; as, to communicate with another on business; to be connected; as, a communicating artery. Subjects suffered to communicate and to have intercourse of traffic. Hakluyt. The whole body is nothing but a system of such canals, which all communicate with one another. Arbutnot. 4. To partake of the Lord's supper; to commune. The primitive Christians communicated every day. Jer. Taylor.
communication |1. The act or fact of communicating; as, communication of smallpox; communication of a secret. 2. Intercourse by words, letters, or messages; interchange of thoughts or opinions, by conference or other means; conference; correspondence. Argument . . . and friendly communication. Shak. 3. Association; company. Evil communications corrupt manners. 1 Cor. xv. 33. 4. Means of communicating; means of passing from place to place; a connecting passage; connection. The Euxine Sea is conveniently situated for trade, by the communication it has both with Asia and Europe. Arbuthnot. 5. That which is communicated or imparted; intelligence; news; a verbal or written message. 6. Participation in the Lord's supper. Bp. Pearson. 7. (Rhet.)  A trope, by which a speaker assumes that his hearer is a partner in his sentiments, and says we, instead of I or you. Beattie. Syn. -- Correspondence; conference; intercourse.
communicative |Inclined to communicate; ready to impart to others. Determine, for the future, to be less communicative. Swift.
communicativeness |The quality of being communicative. Norris.
communicator |One who communicates. Boyle.
communicatory |Imparting knowledge or information. Canonical and communicatory letters. Barrow.
communion |1. The act of sharing; community; participation. \"This communion of goods.\" Blackstone. 2. Intercourse between two or more persons; esp., intimate association and intercourse implying sympathy and confidence; interchange of thoughts, purposes, etc.; agreement; fellowship; as, the communion of saints. We are naturally induced to seek communion and fellowship with others. Hooker. What communion hath light with darkness 2 Cor. vi. 14. Bare communion with a good church can never alone make a good man. South. 3. A body of Christians having one common faith and discipline; as, the Presbyterian communion. 4. The sacrament of the eucharist; the celebration of the Lord's supper; the act of partaking of the sacrament; as, to go to communion; to partake of the communion. Close communion. See under Close, a. -- Communion elements, the bread and wine used in the celebration of the Lord's supper. -- Communion service, the celebration of the Lord's supper, or the office or service therefor. -- Communion table, the table upon which the elements are placed at the celebration of the Lord's supper. -- Communion in both kinds, participation in both the bread and wine by all communicants. -- Communion in one kind, participation in but one element, as in the Roman Catholic Church, where the laity partake of the bread only. Syn. -- Share; participation; fellowship; converse; intercourse; unity; concord; agreement.
communism |A scheme of equalizing the social conditions of life; specifically, a scheme which contemplates the abolition of inequalities in the possession of property, as by distributing all wealth equally to all, or by holding all wealth in common for the equal use and advantage of all. Note: At different times, and in different countries, various schemes pertaining to socialism in government and the conditions of domestic life, as well as in the distribution of wealth, have been called communism.
communist |1. An advocate for the theory or practice of communism. 2. A supporter of the commune of Paris.
communistic |1. Of or pertaining to communism or communists; as, communistic theories. 2. (Zoöl.)  Living or having their nests in common, as certain birds.
community |1. Common possession or enjoyment; participation; as, a community of goods. The original community of all things. Locke. An unreserved community of thought and feeling. W. Irwing. 2. A body of people having common rights, privileges, or interests, or living in the same place under the same laws and regulations; as, a community of monks. Hence a number of animals living in a common home or with some apparent association of interests. Creatures that in communities exist. Wordsworth. 3. Society at large; a commonwealth or state; a body politic; the public, or people in general. Burdens upon the poorer classes of the community. Hallam. Note: In this sense, the term should be used with the definite article; as, the interests of the community. 4. Common character; likeness. [R.] The essential community of nature between organic growth and inorganic growth. H. Spencer. 5. Commonness; frequency. [Obs.] Eyes . . . sick and blunted with community. Shak.
commutability |The quality of being commutable.
commutable |Capable of being commuted or interchanged. The predicate and subject are not commutable. Whately.
commutableness |The quality of being commutable; interchangeableness.
commutation |1. A passing from one state to another; change; alteration; mutation. [R.] So great is the commutation that the soul then hated only that which now only it loves. South. 2. The act of giving one thing for another; barter; exchange. [Obs.] The use of money is . . . that of saving the commutation of more bulky commodities. Arbuthnot. 3. (Law)  The change of a penalty or punishment by the pardoning power of the State; as, the commutation of a sentence of death to banishment or imprisonment. Suits are allowable in the spiritual courts for money agreed to be given as a commutation for penance. Blackstone. 4. A substitution, as of a less thing for a greater, esp. a substitution of one form of payment for another, or one payment for many, or a specific sum of money for conditional payments or allowances; as, commutation of tithes; commutation of fares; commutation of copyright; commutation of rations. Angle of commutation (Astron.), the difference of the geocentric longitudes of the sun and a planet. -- Commutation of tithes, the substitution of a regular payment, chargeable to the land, for the annual tithes in kind. -- Commutation ticket, a ticket, as for transportation, which is the evidence of a contract for service at a reduced rate. See 2d Commute, 2.
commutation ticket |A ticket for transportation at a reduced rate in consideration of some special circumstance, as increase of travel; specif., a ticket for a certain number of, or for daily, trips between neighboring places at a reduced rate, such as are commonly used by those doing business in a city and living in a suburb. Commutation tickets are excepted from the prohibition against special rates contained in the Interstate Commerce Act of Feb. 4, 1887 (24 Stat. 379), and in 145 U. S. 263 it was held that party tickets were also excepted as being \"obviously within the commuting principle.\",
  "diastole |1. (Physiol.)  The rhythmical expansion or dilatation of the heart and arteries; -- correlative to systole, or contraction. 2. (Gram.)  A figure by which a syllable naturally short is made long.
commutative |Relative to exchange; interchangeable; reciprocal. -- Com*mut\"a*tive\"ly, adv. Rich traders, from their success, are presumed . . . to have cultivated an habitual regard to commutative justice. Burke.
commutator |A piece of apparatus used for reversing the direction of an electrical current; an attachment to certain electrical machines, by means of which alternating currents are made to be continuous or to have the same direction.
commute |To exchange; to put or substitute something else in place of, as a smaller penalty, obligation, or payment, for a greater, or a single thing for an aggregate; hence; to lessen; to diminish; as, to commute a sentence of death to one of imprisonment for life; to commute tithes; to commute charges for fares. The sounds water and fire, being once annexed to those two elements, it was certainly more natural to call beings participating of the first \"watery\| and the last \"fiery\"| than to commute the terms| and call them by the reverse. J. Harris The utmost that could be obtained was that her sentence should be commuted from burning to beheading. Macaulay.\n\n1. To obtain or bargain for exemption or substitution; to effect a commutation. He . . . thinks it unlawful to commute| and that he is bound to pay his vow in kind. Jer. Taylor. 2. To pay| or arrange to pay| in gross instead of part by part; as| to commute for a year's travel over a route."
commuter |One who commutes; especially, one who commutes in traveling.
commutual |Mutual; reciprocal; united. [R.] There, with commutual zeal, we both had strove. Pope.
comose |Bearing a tuft of soft hairs or down, as the seeds of milkweed. Gray.
compact |1. Joined or held together; leagued; confederated. [Obs.] \"Compact with her that's gone.\" Shak. A pipe of seven reeds, compact with wax together. Peacham. 2. Composed or made; -- with of. [Poetic] A wandering fire, Compact of unctuous vapor. Milton. 3. Closely or firmly united, as the particles of solid bodies; firm; close; solid; dense. Glass, crystal, gems, and other compact bodies. Sir I. Newton. 4. Brief; close; pithy; not diffuse; not verbose; as, a compact discourse. Syn. -- Firm; close; solid; dense; pithy; sententious.\n\n1. To thrust, drive, or press closely together; to join firmly; to consolidate; to make close; -- as the parts which compose a body. Now the bright sun compacts the precious stone. Blackstone. 2. To unite or connect firmly, as in a system. The whole body fitly joined together and compacted by that which every joint supplieth. Eph. iv. 16.\n\nAn agreement between parties; a covenant or contract. The law of nations depends on mutual compacts, treaties, leagues, etc. Blackstone. Wedlock is described as the indissoluble compact. Macaulay. The federal constitution has been styled a compact between the States by which it was ratified. Wharton. Syn. -- See Covenant.
compacted |Compact; pressed close; concentrated; firmly united.
compactedly |In a compact manner.
compactedness |A state of being compact.
compacter |One who makes a compact.
compactible |That may be compacted.
compaction |The act of making compact, or the state of being compact. [Obs.] Bacon.
compactly |In a compact manner; with close union of parts; densely; tersely.
compactness |The state or quality of being compact; close union of parts; density.
compacture |Close union or connection of parts; manner of joining; construction. [Obs.] \"With comely compass and compacture strong.\" Spenser.
compages |A system or structure of many parts united. A regular compages of pipes and vessels. Ray.
compaginate |To unite or hold together; as, the side pieces compaginate the frame. [Obs.] W. Montagu.
compagination |Union of parts; structure. [Obs.] Jer. Taylor.
companable |Companionable; sociable. [Obs.] Chaucer.
companator |Same as Impanator.
companiable |Companionable; sociable. [Obs.] Bacon.
