bowdlerize |To expurgate, as a book, by omitting or modifying the parts considered offensive. It is a grave defect in the splendid tale of Tom Jones . . . that a Bowlderized version of it would be hardly intelligible as a tale. F. Harrison. -- Bowd`ler*i*za\"tion (#), n. --Bowd\"ler*ism (#), n.
bowel |1. One of the intestines of an animal; an entrail, especially of man; a gut; -- generally used in the plural. He burst asunder in the midst, and all his bowels gushed out. Acts i. 18. 2. pl.  Hence, figuratively: The interior part of anything; as, the bowels of the earth. His soldiers . . . cried out amain, And rushed into the bowels of the battle. Shak. 3. pl.  The seat of pity or kindness. Hence: Tenderness; compassion. \"Thou thing of no bowels.\" Shak. Bloody Bonner, that corpulent tyrant, full (as one said) of guts, and empty of bowels. Fuller. 4. pl.  Offspring. [Obs.] Shak.\n\nTo take out the bowels of; to eviscerate; to disembowel.
boweled |Having bowels; hollow. \"The boweled cavern.\" Thomson.
bowelless |Without pity. Sir T. Browne.
bowenite |A hard, compact variety of serpentine found in Rhode Island. It is of a light green color and resembles jade.
bower |1. One who bows or bends. 2. (Naut.)  An anchor carried at the bow of a ship. 3. A muscle that bends a limb, esp. the arm. [Obs.] His rawbone arms, whose mighty brawned bowers Were wont to rive steel plates and helmets hew. Spenser. Best bower, Small bower. See the Note under Anchor.\n\nOne of the two highest cards in the pack commonly used in the game of euchre. Right bower, the knave of the trump suit, the highest card (except the \"Joker\") in the game. -- Left bower, the knave of the other suit of the same color as the trump, being the next to the right bower in value. -- Best bower or Joker, in some forms of euchre and some other games, an extra card sometimes added to the pack, which takes precedence of all others as the highest card.\n\n1. Anciently, a chamber; a lodging room; esp., a lady's private apartment. Give me my lute in bed now as I lie, And lock the doors of mine unlucky bower. Gascoigne. 2. A rustic cottage or abode; poetically, an attractive abode or retreat. Shenstone. B. Johnson. 3. A shelter or covered place in a garden, made with boughs of trees or vines, etc., twined together; an arbor; a shady recess.\n\nTo embower; to inclose. Shak.\n\nTo lodge. [Obs.] Spenser.\n\nA young hawk, when it begins to leave the nest. [Obs.]
bower bird |An Australian bird (Ptilonorhynchus violaceus or holosericeus), allied to the starling, which constructs singular bowers or playhouses of twigs and decorates them with brightcolored objects; the satin bird. Note: The name is also applied to other related birds of the same region, having similar habits; as, the spotted bower bird (Chalmydodera maculata), and the regent bird (Sericulus melinus).
bower-barff process |A certain process for producing upon articles of iron or steel an adherent coating of the magnetic oxide of iron (which is not liable to corrosion by air, moisture, or ordinary acids). This is accomplished by producing, by oxidation at about 1600º F. in a closed space, a coating containing more or less of the ferric oxide (Fe2O3) and the subsequent change of this in a reduced atmosphere to the magnetic oxide (Fe2O4).
bowery |Shading, like a bower; full of bowers. A bowery maze that shades the purple streams. Trumbull.\n\nA farm or plantation with its buildings. [U.S.Hist.] The emigrants [in New York] were scattered on boweries or plantations; and seeing the evils of this mode of living widely apart, they were advised, in 1643 and 1646, by the Dutch authorities, to gather into \"villages, towns, and hamlets, as the English were in the habit of doing.\" Bancroft.\n\nCharacteristic of the street called the Bowery, in New York city; swaggering; flashy.
bowess |Same as Bower. [Obs.]
bowfin |A voracious ganoid fish (Amia calva) found in the fresh waters of the United States; the mudfish; -- called also Johnny Grindle, and dogfish.
bowge |To swell out. See Bouge. [Obs.]\n\nTo cause to leak. [Obs.] See Bouge.
bowgrace |A frame or fender of rope or junk, laid out at the sides or bows of a vessel to secure it from injury by floating ice.
bowhead |The great Arctic or Greenland whale. (Balæna mysticetus). See Baleen, and Whale.
bowie knife |A knife with a strong blade from ten to fifteen inches long, and double-edged near the point; -- used as a hunting knife, and formerly as a weapon in the southwestern part of the United States. It was named from its inventor, Colonel James Bowie. Also, by extension, any large sheath knife.
bowing |1. The act or art of managing the bow in playing on stringed instruments. Bowing constitutes a principal part of the art of the violinist, the violist, etc. J. W. Moore. 2. In hatmaking, the act or process of separating and distributing the fur or hair by means of a bow, to prepare it for felting.
bowingly |In a bending manner.
bowknot |A knot in which a portion of the string is drawn through in the form of a loop or bow, so as to be readily untied.
