asylum |1. A sanctuary or place of refuge and protection, where criminals and debtors found shelter, and from which they could not be forcibly taken without sacrilege. So sacred was the church to some, that it had the right of an asylum or sanctuary. Ayliffe. Note: The name was anciently given to temples, altars, statues of the gods, and the like. In later times Christian churches were regarded as asylums in the same sense. 2. Any place of retreat and security. Earth has no other asylum for them than its own cold bosom. Southey. 3. An institution for the protection or relief of some class of destitute, unfortunate, or afflicted persons; as, an asylum for the aged, for the blind, or for the insane; a lunatic asylum; an orphan asylum.
asymmetral |Incommensurable; also, unsymmetrical. [Obs.] D. H. More.
asymmetric |1. Incommensurable. [Obs.] 2. Not symmetrical; wanting proportion; esp., not bilaterally symmetrical. Huxley.
asymmetrical |1. Incommensurable. [Obs.] 2. Not symmetrical; wanting proportion; esp., not bilaterally symmetrical. Huxley.
asymmetrous |Asymmetrical. [Obs.] Barrow.
asymmetry |1. Want of symmetry, or proportion between the parts of a thing, esp. want of bilateral symmetry. 2. (Math.)  Incommensurability. [Obs.] Barrow.
asymptote |A line which approaches nearer to some curve than assignable distance, but, though infinitely extended, would never meet it. Asymptotes may be straight lines or curves. A rectilinear asymptote may be conceived as a tangent to the curve at an infinite distance.
asynartete |Disconnected; not fitted or adjusted. -- A*syn\"ar*tet\"ic, a. Asynartete verse (Pros.), a verse of two members, having different rhythms; as when the first consists of iambuses and the second of trochees.
asynchronous |Not simultaneous; not concurrent in time; --opposed to synchronous.
asyndetic |Characterized by the use of asyndeton; not connected by conjunctions. -- As`yn*det\"ic*al*ly, adv.
asyndeton |A figure which omits the connective; as, I came, I saw, I conquered. It stands opposed to polysyndeton.
asystole |A weakening or cessation of the contractile power of the heart.
asystolism |The state or symptoms characteristic of asystole.
at |Primarily, this word expresses the relations of presence, nearness in place or time, or direction toward; as, at the ninth hour; at the house; to aim at a mark. It is less definite than in or on; at the house may be in or near the house. From this original import are derived all the various uses of at. It expresses: - 1. A relation of proximity to, or of presence in or on, something; as, at the door; at your shop; at home; at school; at hand; at sea and on land. 2. The relation of some state or condition; as, at war; at peace; at ease; at your service; at fault; at liberty; at risk; at disadvantage. 3. The relation of some employment or action; occupied with; as, at engraving; at husbandry; at play; at work; at meat (eating); except at puns. 4. The relation of a point or position in a series, or of degree, rate, or value; as, with the thermometer at 80º; goods sold at a cheap price; a country estimated at 10,000 square miles; life is short at the longest. 5. The relations of time, age, or order; as, at ten o'clock; at twenty-one; at once; at first. 6. The relations of source, occasion, reason, consequence, or effect; as, at the sight; at this news; merry at anything; at this declaration; at his command; to demand, require, receive, deserve, endure at your hands. 7. Relation of direction toward an object or end; as, look at it; to point at one; to aim at a mark; to throw, strike, shoot, wink, mock, laugh at any one. At all, At home, At large, At last, At length, At once, etc. See under All, Home, Large, Last (phrase and syn.), Length, Once, etc. -- At it, busily or actively engaged. -- At least. See Least and However. -- At one. See At one, in the Vocabulary. Syn. -- In, At. When reference to the interior of any place is made prominent in is used. It is used before the names of countries and cities (esp. large cities); as, we live in America, in New York, in the South. At is commonly employed before names of houses, institutions, villages, and small places; as, Milton was educated at Christ's College; money taken in at the Customhouse; I saw him at the jeweler's; we live at Beachville. At may be used before the name of a city when it is regarded as a mere point of locality. \"An English king was crowned at Paris.\" Macaulay. \"Jean Jacques Rousseau was born at Geneva, June, 28, 1712.\" J. Morley. In regard to time, we say at the hour, on the day, in the year; as, at 9 o'clock, on the morning of July 5th, in the year 1775.
at one |1. In concord or friendship; in agreement (with each other); as, to be, bring, make, or set, at one, i. e., to be or bring in or to a state of agreement or reconciliation. If gentil men, or othere of hir contree Were wrothe, she wolde bringen hem atoon. Chaucer. 2. Of the same opinion; agreed; as, on these points we are at one. 3. Together. [Obs.] Spenser. He and Aufidius can no more atone Than violentest contrariety. Shak. 2. To stand as an equivalent; to make reparation, compensation, or amends, for an offense or a crime. The murderer fell, and blood atoned for blood. Pope. The ministry not atoning for their former conduct by any wise or popular measure. Junius.
atabal |A kettledrum; a kind of tabor, used by the Moors. Croly.
atacamite |An oxychloride of copper, usually in emerald-green prismatic crystals.
atafter |After. [Obs.] Chaucer.
ataghan |See Yataghan.
atake |To overtake. [Obs.] Chaucer.
ataman |A hetman, or chief of the Cossacks.
atamasco lily |See under Lily.
ataraxia |Perfect peace of mind, or calmness.
ataraxy |Perfect peace of mind, or calmness.
ataunt |Fully rigged, as a vessel; with all sails set; set on end or set right.
ataunto |Fully rigged, as a vessel; with all sails set; set on end or set right.
atavic |Pertaining to a remote ancestor, or to atavism.
atavism |(a) The recurrence, or a tendency to a recurrence, of the original type of a species in the progeny of its varieties; resemblance to remote rather than to near ancestors; reversion to the original form. (b) (Biol.) The recurrence of any peculiarity or disease of an ancestor in a subsequent generation, after an intermission for a generation or two. Now and then there occur cases of what physiologists call atavism, or reversion to an ancestral type of character. J. Fiske
ataxia |1. Disorder; irregularity. [Obs.] Bp. Hall. 2. (Med.) (a) Irregularity in disease, or in the functions. (b) The state of disorder that characterizes nervous fevers and the nervous condition. Locomotor ataxia. See Locomotor.
ataxic |Characterized by ataxy, that is, (a) by great irregularity of functions or symptoms, or (b) by a want of coordinating power in movements. Ataxic fever, malignant typhus fever. Pinel.
ataxy |1. Disorder; irregularity. [Obs.] Bp. Hall. 2. (Med.) (a) Irregularity in disease, or in the functions. (b) The state of disorder that characterizes nervous fevers and the nervous condition. Locomotor ataxia. See Locomotor.
atazir |The influence of a star upon other stars or upon men. [Obs.] Chaucer.
ate |the preterit of Eat.\n\nThe goddess of mischievous folly; also, in later poets, the goddess of vengeance.
atechnic |Without technical or artistic knowledge. Difficult to convey to the atechnic reader. Etching & Engr.
ateles |A genus of American monkeys with prehensile tails, and having the thumb wanting or rudimentary. See Spider monkey, and Coaita.
atelets sauce |A sauce (such as egg and bread crumbs) used for covering bits of meat, small birds, or fish, strung on skewers for frying.
atelier |A workshop; a studio.
atellan |Of or pertaining to Atella, in ancient Italy; as, Atellan plays; farcical; ribald. -- n.  A farcical drama performed at Atella.
athalamous |Not furnished with shields or beds for the spores, as the thallus of certain lichens.
athamaunt |Adamant. [Obs.] Written in the table of athamaunt. Chaucer.
athanasia |The quality of being deathless; immortality. Is not a scholiastic athanasy better than none Lowell.
athanasian |Of or pertaining to Athanasius, bishop of Alexandria in the 4th century. Athanasian creed, a formulary, confession, or exposition of faith, formerly supposed to have been drawn up by Athanasius; but this opinion is now rejected, and the composition is ascribed by some to Hilary, bishop of Arles (5th century). It is a summary of what was called the orthodox faith.
athanasy |The quality of being deathless; immortality. Is not a scholiastic athanasy better than none Lowell.
athanor |A digesting furnace, formerly used by alchemists. It was so constructed as to maintain uniform and durable heat. Chambers.
athecata |A division of Hydroidea in which the zooids are naked, or not inclosed in a capsule. See Tubularian.
atheism |1. The disbelief or denial of the existence of a God, or supreme intelligent Being. Atheism is a ferocious system, that leaves nothing above us to excite awe, nor around us to awaken tenderness. R. Hall. Atheism and pantheism are often wrongly confounded. Shipley. 2. Godlessness.
atheist |1. One who disbelieves or denies the existence of a God, or supreme intelligent Being. 2. A godless person. [Obs.] Syn. -- Infidel; unbeliever. Note: See Infidel.
atheistic |1. Pertaining to, implying, or containing, atheism; -- applied to things; as, atheistic doctrines, opinions, or books. Atheistical explications of natural effects. Barrow. 2. Disbelieving the existence of a God; impious; godless; -- applied to persons; as, an atheistic writer. -- A`the*is\"tic*al*ly, adv. -- A`the*is\"tic*al*ness, n.
atheistical |1. Pertaining to, implying, or containing, atheism; -- applied to things; as, atheistic doctrines, opinions, or books. Atheistical explications of natural effects. Barrow. 2. Disbelieving the existence of a God; impious; godless; -- applied to persons; as, an atheistic writer. -- A`the*is\"tic*al*ly, adv. -- A`the*is\"tic*al*ness, n.
atheize |To render atheistic or godless. [R.] They endeavored to atheize one another. Berkeley.\n\nTo discourse, argue, or act as an atheist. [R.] -- A\"the*i`zer, n. Cudworth.
atheling |An Anglo-Saxon prince or nobleman; esp., the heir apparent or a prince of the royal family. [Written also Adeling and Ætheling.]
athenaeum |A temple of Athene, at Athens, in which scholars and poets were accustomed to read their works and instruct students. 2. A school founded at Rome by Hadrian. 3. A literary or scientific association or club. 4. A building or an apartment where a library, periodicals, and newspapers are kept for use.
atheneum |A temple of Athene, at Athens, in which scholars and poets were accustomed to read their works and instruct students. 2. A school founded at Rome by Hadrian. 3. A literary or scientific association or club. 4. A building or an apartment where a library, periodicals, and newspapers are kept for use.
athenian |Of or pertaining to Athens, the metropolis of Greece. -- n. A native or citizen of Athens.
atheological |Opposed to theology; atheistic. Bp. Montagu.
atheology |Antagonism to theology. Swift.
atheous |1. Atheistic; impious. [Obs.] Milton. 2. Without God, neither accepting nor denying him. I should say science was atheous, and therefore could not be atheistic. Bp. of Carlisle.
atherine |A small marine fish of the family Atherinidæ, having a silvery stripe along the sides. The European species (Atherina presbyter) is used as food. The American species (Menidia notata) is called silversides and sand smelt. See Silversides.
athermancy |Inability to transmit radiant; impermeability to heat. Tyndall.
athermanous |Not transmitting heat; -- opposed to diathermanous.
athermous |Athermanous.
atheroid |Shaped like an ear of grain.
atheroma |(a) An encysted tumor containing curdy matter. (b) A disease characterized by thickening and fatty degeneration of the inner coat of the arteries.
atheromatous |Of, pertaining to, or having the nature of, atheroma. Wiseman.
athetize |To set aside or reject as spurious, as by marking with an obelus.
athetosis |A variety of chorea, marked by peculiar tremors of the fingers and toes.
athink |To repent; to displease; to disgust. [Obs.] Chaucer.
athirst |1. Wanting drink; thirsty. 2. Having a keen appetite or desire; eager; longing. \"Athirst for battle.\" Cowper.
athlete |1. (Antiq.)  One who contended for a prize in the public games of ancient Greece or Rome. 2. Any one trained to contend in exercises requiring great physical agility and strength; one who has great activity and strength; a champion. 3. One fitted for, or skilled in, intellectual contests; as, athletes of debate.
athletic |1. Of or pertaining to athletes or to the exercises practiced by them; as, athletic games or sports. 2. Befitting an athlete; strong; muscular; robust; vigorous; as, athletic Celts. \"Athletic soundness.\" South. -- Ath*let\"ic*al*ly, adv.
athleticism |The practice of engaging in athletic games; athletism.
athletics |The art of training by athletic exercises; the games and sports of athletes.
athletism |The state or practice of an athlete; the characteristics of an athlete.
athrepsia |Profound debility of children due to lack of food and to unhygienic surroundings. --A*threp\"tic (#), a.
