acantha |1. (Bot.)  A prickle. 2. (Zoöl.)  A spine or prickly fin. 3. (Anat.)  The vertebral column; the spinous process of a vertebra. Dunglison.
acanthaceous |1. Armed with prickles, as a plant. 2. (Bot.)  Of, pertaining to, or resembling, the family of plants of which the acanthus is the type.
acanthine |Of, pertaining to, or resembling, the plant acanthus.
acanthocarpous |Having the fruit covered with spines.
acanthocephala |A group of intestinal worms, having the proboscis armed with recurved spines.
acanthocephalous |Having a spiny head, as one of the Acanthocephala.
acanthophorous |Spine-bearing. Gray.
acanthopodious |Having spinous petioles.
acanthopteri |A group of teleostean fishes having spiny fins. See Acanthopterygii.
acanthopterous |1. (Zoöl.)  Spiny-winged. 2. (Zoöl.)  Acanthopterygious.
acanthopterygian |Belonging to the order of fishes having spinose fins, as the perch. -- n.  A spiny-finned fish.
acanthopterygii |An order of fishes having some of the rays of the dorsal, ventral, and anal fins unarticulated and spinelike, as the perch.
acanthopterygious |Having fins in which the rays are hard and spinelike; spiny- finned.
acanthus |1. (Bot.)  A genus of herbaceous prickly plants, found in the south of Europe, Asia Minor, and India; bear's-breech. 2. (Arch.)  An ornament resembling the foliage or leaves of the acanthus (Acanthus spinosus); -- used in the capitals of the Corinthian and Composite orders.
acapsular |Having no capsule.
acardiac |Without a heart; as, an acardiac fetus.
acaridan |One of a group of arachnids, including the mites and ticks.
acarina |The group of Arachnida which includes the mites and ticks. Many species are parasitic, and cause diseases like the itch and mange.
acarine |Of or caused by acari or mites; as, acarine diseases.
acaroid |Shaped like or resembling a mite.
acarpellous |Having no carpels.
acarpous |Not producing fruit; unfruitful.
acarus |A genus including many species of small mites.
acatalectic |Not defective; complete; as, an acatalectic verse. -- n.  A verse which has the complete number of feet and syllables.
acatalepsy |Incomprehensibility of things; the doctrine held by the ancient Skeptic philosophers, that human knowledge never amounts to certainty, but only to probability.
acataleptic |Incapable of being comprehended; incomprehensible.
acater |See Caterer. [Obs.]
acates |See Cates. [Obs.]
acaudate |Tailless.
acaulescent |Having no stem or caulis, or only a very short one concealed in the ground. Gray.
acauline |Same as Acaulescent.
acaulose |Same as Acaulescent.
acaulous |Same as Acaulescent.
accadian |Pertaining to a race supposed to have lived in Babylonia before the Assyrian conquest. -- Ac*ca\"di*an, n., Ac\"cad, n. Sayce.
