lowlander |A native or inhabitant of the Lowlands, especially of the Lowlands of Scotland, as distinguished from Highlander.
lowlihead |A lowly state. [R.] Tennyson.
lowlihood |A lowly state. [R.] Tennyson.
lowlily |In a lowly place or manner; humbly. [Obs. or R.] Thinking lowlily of himself and highly of those better than himself. J. C. Shairp.
lowliness |1. The state or quality of being lowly; humility; humbleness of mind. Walk . . . with all lowliness and meekness. Eph. iv. 1, 2. 2. Low condition, especially as to manner of life. The lowliness of my fortune has not brought me to flatter vice. Dryden.
lowly |1. Not high; not elevated in place; low. \"Lowly lands.\" Dryden. 2. Low in rank or social importance. One common right the great and lowly claims. Pope. 3. Not lofty or sublime; humble. These rural poems, and their lowly strain. Dryden. 4. Having a low esteem of one's own worth; humble; meek; free from pride. Take my yoke upon you, and learn of me, for I am meek and lowly in heart. Matt. xi. 29.\n\n1. In a low manner; humbly; meekly; modestly. \"Be lowly wise.\" Milton. 2. In a low condition; meanly. I will show myself highly fed, and lowly taught. Shak.
lown |A low fellow. [Obs.]
lowness |The state or quality of being low.
lowry |An open box car used on railroads. Compare Lorry.
loxodromic |Pertaining to sailing on rhumb lines; as, loxodromic tables. Loxodromic curve or line (Geom.), a line on the surface of a sphere, which always makes an equal angle with every meridian; the rhumb line. It is the line on which a ship sails when her course is always in the direction of one and the same point of the compass.
loxodromics |The art or method of sailing on the loxodromic or rhumb line.
loxodromism |The act or process of tracing a loxodromic curve; the act of moving as if in a loxodromic curve.
loxodromy |The science of loxodromics. [R.]
loy |A long, narrow spade for stony lands.
loyal |1. Faithful to law; upholding the lawful authority; faithful and true to the lawful government; faithful to the prince or sovereign to whom one is subject; unswerving in allegiance. Welcome, sir John ! But why come you in arms -To help King Edward in his time of storm, As every loyal subject ought to do. Shak. 2. True to any person or persons to whom one owes fidelity, especially as a wife to her husband, lovers to each other, and friend to friend; constant; faithful to a cause or a principle. Your true and loyal wife. Shak. Unhappy both, but loyaltheir loves. Dryden.
loyalist |A person who adheres to his sovereign or to the lawful authority; especially, one who maintains his allegiance to his prince or government, and defends his cause in times of revolt or revolution.
loyally |In a loyal manner; faithfully.
loyalness |Loyalty. [R.] Stow.
loyalty |The state or quality of being loyal; fidelity to a superior, or to duty, love, etc. He had such loyalty to the king as the law required. Clarendon. Not withstanding all the subtle bait With which those Amazons his love still craved, To his one love his loyalty he saved. Spenser. Note: \"Loyalty . . . expresses, properly, that fidelity which one owes according to law, and does not necessarily include that attachment to the royal person, which, happily, we in England have been able further to throw into the word.\" Trench. Syn. -- Allegiance; fealty. See Allegiance.
