solatium |Anything which alleviates or compensates for suffering or loss; a compensation; esp., an additional allowance, as for injured feelings.
sold |imp. & p. p. of Sell.\n\nSolary; military pay. [Obs.] Spenser.
soldan |A sultan. [Obs.] Milton.
soldanel |A plant of the genus Soldanella, low Alpine herbs of the Primrose family.
soldanrie |The country ruled by a soldan, or sultan. [Poet.] Sir W. Scott.
solder |A metal or metallic alloy used when melted for uniting adjacent metallic edges or surfaces; a metallic coment. Hence, anything which unites or cements. Hard solder, a solder which fuses only at a red heat, as one composed of zinc and copper, or silver and copper, etc. -- Soft solder, a solder fusible at comparatively low temperatures; as, plumbers' solder, consisting of two parts lead and one part tin, is a soft solder.\n\n1. To unite (metallic surfaces or edges) by the intervention of a more fusible metal or metallic alloy applied when melted; to join by means of metallic cement. 2. To mend; to patch up. \"To solder up a broken cause.\" Hooker.
solderer |One who solders.
soldering |from Solder, v. t. Soldering iron, Soldering tool, an instrument for soldering, consisting of a bit or bolt of copper having a pointed or wedge-shaped end, and furnished with a handle.
soldier |1. One who is engaged in military service as an officer or a private; one who serves in an army; one of an organized body of combatants. I am a soldier and unapt to weep. Shak. 2. Especially, a private in military service, as distinguished from an officer. It were meet that any one, before he came to be a captain, should have been a soldier. Spenser. 3. A brave warrior; a man of military experience and skill, or a man of distinguished valor; -- used by way of emphasis or distinction. Shak. 4. (Zoöl.)  The red or cuckoo gurnard (Trigla pini.) [Prov. Eng.] 5. (Zoöl.)  One of the asexual polymorphic forms of white ants, or termites, in which the head and jaws are very large and strong. The soldiers serve to defend the nest. See Termite. Soldier beetle (Zoöl.), an American carabid beetle (Chauliognathus Americanus) whose larva feeds upon other insects, such as the plum curculio. -- Soldier bug (Zoöl.), any hemipterous insect of the genus Podisus and allied genera, as the spined soldier bug (Podius spinosus). These bugs suck the blood of other insects. -- Soldier crab (Zoöl.) (a) The hermit crab. (b) The fiddler crab. -- Soldier fish (Zoöl.), a bright-colored etheostomoid fish (Etheostoma coeruleum) found in the Mississippi River; -- called also blue darter, and rainbow darter. -- Soldier fly (Zoöl.), any one of numerous species of small dipterous flies of the genus Stratyomys and allied genera. They are often bright green, with a metallic luster, and are ornamented on the sides of the back with markings of yellow, like epaulets or shoulder straps. -- Soldier moth (Zoöl.), a large geometrid moth (Euschema militaris), having the wings bright yellow with bluish black lines and spots. -- Soldier orchis (Bot.), a kind of orchis (Orchis militaris).\n\n1. To serve as a soldier. 2. To make a pretense of doing something, or of performing any task. [Colloq.U.S.] Note: In this sense the vulgar pronounciation (so\"jer) is jocosely preserved. It needs an opera glass to discover whether the leaders are pulling, or only soldiering. C. D. Warner.
soldieress |A female soldier. [Obs.]
soldiering |1. The act of serving as a soldier; the state of being a soldier; the occupation of a soldier. 2. The act of feigning to work. See the Note under Soldier, v. i., 2. [Colloq. U.S.]
soldierlike |Like a soldier; soldierly.
soldierly |Like or becoming a real soldier; brave; martial; heroic; honorable; soldierlike. \"Soldierly discipline.\" Sir P. Sidney.
soldiership |Military qualities or state; martial skill; behavior becoming a soldier. [R.] Shak.
soldierwood |A showy leguminous plant (Calliandra purpurea) of the West Indies. The flowers have long tassels of purple stamens.
soldiery |1. A body of soldiers; soldiers, collectivelly; the military. A camp of faithful soldiery. Milton. 2. Military service. [Obs.] Sir P. Sidney.
soldo |A small Italian coin worth a sou or a cent; the twentieth part of a lira.
