alga |A kind of seaweed; pl. the class of cellular cryptogamic plants which includes the black, red, and green seaweeds, as kelp, dulse, sea lettuce, also marine and fresh water confervæ, etc.
algal |Pertaining to, or like, algæ.
algaroba |(a) The Carob, a leguminous tree of the Mediterranean region; also, its edible beans or pods, called St. John's bread. (b) The Honey mesquite (Prosopis juliflora), a small tree found from California to Buenos Ayres; also, its sweet, pulpy pods. A valuable gum, resembling gum arabic, is collected from the tree in Texas and Mexico.
algarot |A term used for the Powder of Algaroth, a white powder which is a compound of trichloride and trioxide of antimony. It was formerly used in medicine as an emetic, purgative, and diaphoretic.
algaroth |A term used for the Powder of Algaroth, a white powder which is a compound of trichloride and trioxide of antimony. It was formerly used in medicine as an emetic, purgative, and diaphoretic.
algarovilla |The agglutinated seeds and husks of the legumes of a South American tree (Inga Marthæ). It is valuable for tanning leather, and as a dye.
algate |1. Always; wholly; everywhere. [Obs.] Ulna now he algates must forego. Spenser. Note: Still used in the north of England in the sense of \"everywhere.\" 2. By any or means; at all events. [Obs.] Fairfax. 3. Notwithstanding; yet. [Obs.] Chaucer.
algates |1. Always; wholly; everywhere. [Obs.] Ulna now he algates must forego. Spenser. Note: Still used in the north of England in the sense of \"everywhere.\" 2. By any or means; at all events. [Obs.] Fairfax. 3. Notwithstanding; yet. [Obs.] Chaucer.
algazel |The true gazelle.
algebra |1. (Math.)  That branch of mathematics which treats of the relations and properties of quantity by means of letters and other symbols. It is applicable to those relations that are true of every kind of magnitude. 2. A treatise on this science.
algebraic |Of or pertaining to algebra; containing an operation of algebra, or deduced from such operation; as, algebraic characters; algebraical writings. Algebraic curve, a curve such that the equation which expresses the relation between the coördinates of its points involves only the ordinary operations of algebra; -- opposed to a transcendental curve.
algebraical |Of or pertaining to algebra; containing an operation of algebra, or deduced from such operation; as, algebraic characters; algebraical writings. Algebraic curve, a curve such that the equation which expresses the relation between the coördinates of its points involves only the ordinary operations of algebra; -- opposed to a transcendental curve.
algebraically |By algebraic process.
algebraist |One versed in algebra.
algebraize |To perform by algebra; to reduce to algebraic form.
algerian |Of or pertaining to Algeria. -- n.  A native of Algeria.
algerine |Of or pertaining to Algiers or Algeria.\n\nA native or one of the people of Algiers or Algeria. Also, a pirate.
algid |Cold; chilly. Bailey. Algid cholera (Med.), Asiatic cholera.
algidity |Chilliness; coldness; especially (Med.),  coldness and collapse.
algidness |Algidity. [Obs.]
algific |Producing cold.
algin |A nitrogenous substance resembling gelatin, obtained from certain algæ.
algoid |Of the nature of, or resembling, an alga.
algol |A fixed star, in Medusa's head, in the constellation Perseus, remarkable for its periodic variation in brightness.
algological |Of or pertaining to algology; as, algological specimens.
algologist |One learned about algæ; a student of algology.
algology |The study or science of algæ or seaweeds.
algometer |An instrument for measuring sensations of pain due to pressure. It has a piston rod with a blunted tip which is pressed against the skin. -- Al*gom\"e*try (#), n. -- Al`go*met\"ric (#), *met\"ric*al (#), a. --Al`go*met\"ric*al*ly, adv.
algonkian |1. Var. of Algonquian. 2.  (Geol.) Pertaining to or designating a period or era recognized by the United States Geological Survey and some other authorities, between the Archæan and the Paleozoic, from both of which it is generally separated in the record by unconformities. Algonkian rocks are both sedimentary and igneous. Although fossils are rare, life certainly existed in this period. -- n.  The Algonkian period or era, or system or group of systems.
