polyacid |Capable of neutralizing, or of combining with, several molecules of a monobasic acid; having more than one hydrogen atom capable of being replaced by acid radicals; -- said of certain bases; as, calcium hydrate and glycerin are polyacid bases.
polyacoustic |Multiplying or magnifying sound. -- n.  A polyacoustic instrument.
polyacoustics |The art of multiplying or magnifying sounds.
polyacron |A solid having many summits or angular points; a polyhedron.
polyactinia |An old name for those Anthozoa which, like the actinias, have numerous simple tentacles.
polyadelphia |A Linnæan class of plants having stamens united in three or more bodies or bundles by the filaments.
polyadelphian |Belonging to the class Polyadelphia; having stamens united in three or more bundles.
polyadelphous |Belonging to the class Polyadelphia; having stamens united in three or more bundles.
polyandria |A Linnæan class of monoclinous or hermaphrodite plants, having many stamens, or any number above twenty, inserted in the receptacle.
polyandrian |Polyandrous.
polyandrous |Belonging to the class Polyandria; having many stamens, or any number above twenty, inserted in the receptacle.
polyandry |The possession by a woman of more than one husband at the same time; -- contrasted with Ant: monandry. Note: In law, this falls under the head of polygamy.
polyanthus |(a) The oxlip. So called because the peduncle bears a many-flowered umbel. See Oxlip. (b) A bulbous flowering plant of the genus Narcissus (N. Tazetta, or N. polyanthus of some authors). See Illust. of Narcissus.
polyarchist |One who advocates polyarchy; -- opposed to monarchist. Cudworth.
polyarchy |A government by many persons, of whatever order or class. Cudworth.
polyatomic |(a) Having more than one atom in the molecule; consisting of several atoms. (b) Having a valence greater than one. [Obs.]
polyautography |The act or practice of multiplying copies of one's own handwriting, or of manuscripts, by printing from stone, -- a species of lithography.
polybasic |Capable of neutralizing, or of combining with, several molecules of a monacid base; having several hydrogen atoms capable of being replaced by basic radicals; -- said of certain acids; as, sulphuric acid is polybasic.
polybasite |An iron-black ore of silver, consisting of silver, sulphur, and antimony, with some copper and arsenic.
polybranchia |A division of Nudibranchiata including those which have numerous branchiæ on the back.
polybromide |A bromide containing more than one atom of bromine in the molecule.
polycarpellary |Composed of several or numerous carpels; -- said of such fruits as the orange.
polycarpic |(a) Bearing fruit repeatedly, or year after year. (b) Having several pistils in one flower.
polycarpous |(a) Bearing fruit repeatedly, or year after year. (b) Having several pistils in one flower.
polychaeta |One of the two principal groups of Chætopoda. It includes those that have prominent parapodia and fascicles of setæ. See Illust. under Parapodia.
polychloride |A chloride containing more than one atom of chlorine in the molecule.
polychoerany |A government by many chiefs, princes, or rules. [Obs.] Cudworth.
polychord |Having many strings.\n\n(a) A musical instrument of ten strings. (b) An apparatus for coupling two octave notes, capable of being attached to a keyed instrument.
polychrest |A medicine that serves for many uses, or that cures many diseases. [Obs.] Polychrest salt (Old Med. Chem.), potassium sulphate, specifically obtained by fusing niter with sulphur.
polychroism |Same as Pleochroism.
polychroite |The coloring matter of saffron; -- formerly so called because of the change of color on treatment with certain acids; -- called also crocin, and safranin.
polychromate |A salt of a polychromic acid.\n\nA compound which exhibits, or from which may be prepared, a variety of colors, as certain solutions derived from vegetables, which display colors by fluorescence.
polychromatic |Showing a variety, or a change, of colors. Polychromatic acid (Old Chem.), a substance obtained by the action of nitric acid on aloes.
polychrome |Esculin; -- so called in allusion to its fluorescent solutions. [R.]\n\nExecuted in the manner of polychromy; as, polychrome printing.
polychromic |1. Polychromatic. 2. (Chem.)  Pertaining to, or designating, any one of several acids (known only in their salts) which contain more than one atom of chromium.
polychromous |Of or pertaining to polychromy; many-colored; polychromatic.
polychromy |The art or practice of combining different colors, especially brilliant ones, in an artistic way.
polychronious |Enduring through a long time; chronic.
polyclinic |A clinic in which diseases of many sorts are treated; especially, an institution in which clinical instruction is given in all kinds of disease.
polyconic |Pertaining to, or based upon, many cones. Polyconic projection (Map Making), a projection of the earth's surface, or any portion thereof, by which each narrow zone is projected upon a conical surface that touches the sphere along this zone, the conical surface being then unrolled. This projection differs from conic projection in that latter assumes but one cone for the whole map. Polyconic projection is that in use in the United States coast and geodetic survey.
polycotyledon |A plant that has many, or more than two, cotyledons in the seed. -- Pol`y*cot`y*led\"on*ous, a.
polycotyledonary |Having the villi of the placenta collected into definite patches, or cotyledons.
polycracy |Government by many rulers; polyarchy.
polycrotic |Of or pertaining to polycrotism; manifesting polycrotism; as, a polycrotic pulse; a polycrotic pulse curve.
polycrotism |That state or condition of the pulse in which the pulse curve, or sphygmogram, shows several secondary crests or elevations; -- contrasted with monocrotism and dicrotism.
