voluntarism |Any theory which conceives will to be the dominant factor in experience or in the constitution of the world; -- contrasted with intellectualism. Schopenhauer and Fichte are typical exponents of the two types of metaphysical voluntarism, Schopenhauer teaching that the evolution of the universe is the activity of a blind and irrational will, Fichte holding that the intelligent activity of the ego is the fundamental fact of reality.
voluntary |1. Proceeding from the will; produced in or by an act of choice. That sin or guilt pertains exclusively to voluntary action is the true principle of orthodoxy. N. W. Taylor. 2. Unconstrained by the interference of another; unimpelled by the influence of another; not prompted or persuaded by another; done of his or its own accord; spontaneous; acting of one's self, or of itself; free. Our voluntary service he requires. Milton. She fell to lust a voluntary prey. Pope. 3. Done by design or intention; intentional; purposed; intended; not accidental; as, if a man kills another by lopping a tree, it is not voluntary manslaughter. 4. (Physiol.)  Of or pertaining to the will; subject to, or regulated by, the will; as, the voluntary motions of an animal, such as the movements of the leg or arm (in distinction from involuntary motions, such as the movements of the heart); the voluntary muscle fibers, which are the agents in voluntary motion. 5. Endowed with the power of willing; as, man is a voluntary agent. God did not work as a necessary, but a voluntary, agent, intending beforehand, and decreeing with himself, that which did outwardly proceed from him. Hooker. 6. (Law)  Free; without compulsion; according to the will, consent, or agreement, of a party; without consideration; gratuitous; without valuable consideration. 7. (Eccl.)  Of or pertaining to voluntaryism; as, a voluntary church, in distinction from an established or state church. Voluntary affidavit or oath (Law), an affidavit or oath made in extrajudicial matter. -- Voluntary conveyance (Law), a conveyance without valuable consideration. -- Voluntary escape (Law), the escape of a prisoner by the express consent of the sheriff. -- Voluntary jurisdiction. (Eng. Eccl. Law) See Contentious jurisdiction, under Contentious. -- Voluntary waste. (Law) See Waste, n., 4. Syn. -- See Spontaneous.\n\n1. One who engages in any affair of his own free will; a volunteer. [R.] Shak. 2. (Mus.)  A piece played by a musician, often extemporarily, according to his fancy; specifically, an organ solo played before, during, or after divine service. 3. (Eccl.)  One who advocates voluntaryism.
voluntaryism |The principle of supporting a religious system and its institutions by voluntary association and effort, rather than by the aid or patronage of the state.
volunteer |1. One who enters into, or offers for, any service of his own free will. 2. (Mil.)  One who enters into service voluntarily, but who, when in service, is subject to discipline and regulations like other soldiers; -- opposed to conscript; specifically, a voluntary member of the organized militia of a country as distinguished from the standing army. 3. (Law)  A grantee in a voluntary conveyance; one to whom a conveyance is made without valuable consideration; a party, other than a wife or child of the grantor, to whom, or for whose benefit, a voluntary conveyance is made. Burrill.\n\nOf or pertaining to a volunteer or volunteers; consisting of volunteers; voluntary; as, volunteer companies; volunteer advice.\n\nTo offer or bestow voluntarily, or without solicitation or compulsion; as, to volunteer one's services.\n\nTo enter into, or offer for, any service of one's own free will, without solicitation or compulsion; as, he volunteered in that undertaking.
volunteer navy |A navy of vessels fitted out and manned by volunteers who sail under the flag of the regular navy and subject to naval discipline. Prussia in 1870, in the Franco-German war, organized such a navy, which was commanded by merchant seamen with temporary commissions, with the claim (in which England acquiesced) that it did not come within the meaning of the term privateer.
volunteer state |Tennessee; -- a nickname.
volunteers of america |A religious and philanthropic organization, similar to the Salvation Army, founded (1896) by Commander and Mrs. Ballington Booth.
volupere |A woman's cap. [Obs.] Chaucer.
voluptuary |A voluptuous person; one who makes his physical enjoyment his chief care; one addicted to luxury, and the gratification of sensual appetites. A good-humored, but hard-hearted, voluptuary. Sir W. Scott. Syn. -- Sensualist; epicure.\n\nVoluptuous; luxurious.
voluptuous |1. Full of delight or pleasure, especially that of the senses; ministering to sensuous or sensual gratification; exciting sensual desires; luxurious; sensual. Music arose with its voluptuous swell. Byron. Sink back into your voluptuous repose. De Quincey. 2. Given to the enjoyments of luxury and pleasure; indulging to excess in sensual gratifications. \"The jolly and voluptuous livers.\" Atterbury. Softened with pleasure and voluptuous life. Milton. -- Vo*lup\"tu*ous*ly, adv. -- , n.
volupty |Voluptuousness. [Obs.]
voluta |Any one of numerous species of large, handsome marine gastropods belonging to Voluta and allied genera.
volutation |A rolling of a body; a wallowing. [R.] Sir T. Browne.
volute |1. (Arch.)  A spiral scroll which forms the chief feature of the Ionic capital, and which, on a much smaller scale, is a feature in the Corinthian and Composite capitals. See Illust. of Capital, also Helix, and Stale. 2. (Zoöl.)  A spiral turn, as in certain shells. 3. (Zoöl.)  Any voluta. Volute spiring, a spring formed of a spiral scroll of plate, rod, or wire, extended or extensible in the direction of the axis of the coil, in which direction its elastic force is exerted and employed.
voluted |Having a volute, or spiral scroll.
volution |1. A spiral turn or wreath. 2. (Zoöl.)  A whorl of a spiral shell.
