incommutable |Not commutable; not capable of being exchanged with, or substituted for, another. Cudworth. -- In`com*mut\"a*ble*ness, n. -- In`com*mut\"a*bly, adv.
incompact |Not compact; not having the parts firmly united; not solid; incoherent; loose; discrete. Boyle.
incompacted |Not compact; not having the parts firmly united; not solid; incoherent; loose; discrete. Boyle.
incomparable |Not comparable; admitting of no comparison with others; unapproachably eminent; without a peer or equal; matchless; peerless; transcendent. A merchant of incomparable wealth. Shak. A new hypothesis . . . which hath the incomparable Sir Isaac Newton for a patron. Bp. Warburton. -- In*com\"pa*ra*ble*ness, n. -- In*com\"pa*ra*bly, adv. Delights incomparably all those corporeal things. Bp. Wilkins.
incompared |Peerless; incomparable. [Obs.] Spenser.
incompass |See Encompass.
incompassion |Want of compassion or pity. [Obs.] Bp. Sanderson.
incompassionate |Not compassionate; void of pity or of tenderness; remorseless. -- In`com*pas\"sion*ate*ly, adv. -- In`com*pas\"sion*ate*ness, n.
incompatibility |The quality or state of being incompatible; inconsistency; irreconcilableness.
incompatible |1. Not compatible; so differing as to be incapable of harmonious combination or coexistence; inconsistent in thought or being; irreconcilably disagreeing; as, persons of incompatible tempers; incompatible colors, desires, ambition. A strength and obduracy of character incompatible with his meek and innocent nature. Southey. 2. (Chem.)  Incapable of being together without mutual reaction or decomposition, as certain medicines. Incompatible terms (Logic), terms which can not be combined in thought. Syn. -- Inconsistent; incongruous; dissimilar; irreconcilable; unsuitable; disagreeing; inharmonious; discordant; repugnant; contradictory. See Inconsistent.\n\nAn incompatible substance; esp., in pl., things which can not be placed or used together because of a change of chemical composition or of opposing medicinal qualities; as, the incompatibles of iron.
incompatibleness |The quality or state of being incompatible; incompatibility.
incompatibly |In an incompatible manner; inconsistently; incongruously.
incompetence |1. The quality or state of being incompetent; want of physical, intellectual, or moral ability; insufficiency; inadequacy; as, the incompetency of a child hard labor, or of an idiot for intellectual efforts. \"Some inherent incompetency.\" Gladstone. 2. (Law)  Want of competency or legal fitness; incapacity; disqualification, as of a person to be heard as a witness, or to act as a juror, or of a judge to try a cause. Syn. -- Inability; insufficiency; inadequacy; disqualification; incapability; unfitness.
incompetency |1. The quality or state of being incompetent; want of physical, intellectual, or moral ability; insufficiency; inadequacy; as, the incompetency of a child hard labor, or of an idiot for intellectual efforts. \"Some inherent incompetency.\" Gladstone. 2. (Law)  Want of competency or legal fitness; incapacity; disqualification, as of a person to be heard as a witness, or to act as a juror, or of a judge to try a cause. Syn. -- Inability; insufficiency; inadequacy; disqualification; incapability; unfitness.
incompetent |1. Not competent; wanting in adequate strength, power, capacity, means, qualifications, or the like; incapable; unable; inadequate; unfit. Incompetent to perform the duties of the place. Macaulay. 2. (Law)  Wanting the legal or constitutional qualifications; inadmissible; as, a person professedly wanting in religious belief is an incompetent witness in a court of law or equity; incompetent evidence. Richard III. had a resolution, out of hatred to his brethren, to disable their issues, upon false and incompetent pretexts, the one of attainder, the other of illegitimation. Bacon. 3. Not lying within one's competency, capacity, or authorized power; not permissible. Syn. -- Incapable; unable; inadequate; insufficient; inefficient; disqualified; unfit; improper. -- Incompetent, Incapable. Incompetent is a relative term, denoting a want of the requisite qualifications for performing a given act, service, etc.; incapable is absolute in its meaning, denoting want of power, either natural or moral. We speak of a man as incompetent to a certain task, of an incompetent judge, etc. We say of an idiot that he is incapable of learning to read; and of a man distinguished for his honor, that he is incapable of a mean action.
incompetently |In an competent manner; inadequately; unsuitably.
incompetibility |See Incompatibility.
incompetible |See Incompatible.
incomplete |1. Not complete; not filled up; not finished; not having all its parts, or not having them all adjusted; imperfect; defective. A most imperfect and incomplete divine. Milton. 2. (Bot.)  Wanting any of the usual floral organs; -- said of a flower. Incomplete equation (Alg.), an equation some of whose terms are wanting; or one in which the coefficient of some one or more of the powers of the unknown quantity is equal to 0.
incompletely |In an incomplete manner.
incompleteness |The state of being incomplete; imperfectness; defectiveness. Boyle.
incompletion |Want of completion; incompleteness. Smart.
incomplex |Not complex; uncompounded; simple. Barrow.
incompliable |Not compliable; not conformable.
