consider |1. To fix the mind on, with a view to a careful examination; to thank on with care; to ponder; to study; to meditate on. I will consider thy testimonies. Ps. cxix. 95. Thenceforth to speculations high or deep I turned my thoughts, and with capacious mind Considered all things visible. Milton. 2. To look at attentively; to observe; to examine. She considereth a field, and buyeth it. Prov. xxxi. 16. 3. To have regard to; to take into view or account; to pay due attention to; to respect. Consider, sir, the chance of war: the day Was yours by accident. Shak. England could grow into a posture of being more united at home, and more considered abroad. Sir W. Temple. 4. To estamate; to think; to regard; to view. Considered as plays, his works are absurd. Macaulay. Note: The proper sense of consider is often blended with an idea of the result of considering; as, \"Blessed is he that considereth the poor.\" Ps. xli. 1. ; i.e., considers with sympathy and pity. \"Which [services] if I have not enough considered.\" Shak. ; i.e., requited as the sufficient considering of them would suggest. \"Consider him liberally.\" J. Hooker. Syn. -- To ponder; weigh; revolve; study; reflect or meditate on; contemplate; examine. See Ponder.\n\n1. To think seriously; to make examination; to reflect; to deliberate. We will consider of your suit. Shak. 'T were to consider too curiously, to consider so. Shak. She wished she had taken a moment to consider, before rushing down stairs. W. Black 2. To hesitate. [Poetic & R.] Dryden.
considerable |1. Worthy of consideration, borne in mind, or attended to. It is considerable, that some urns have had inscriptions on them expressing that the lamps were burning. Bp. Wilkins. Eternity is infinitely the most considerable duration. Tillotson. 2. Of some distinction; noteworthy; influential; respectable; -- said of persons. You are, indeed, a very considerable man. Junius. 3. Of importance or value. In painting, not every action, nor every person, is considerable enough to enter into the cloth. Dryden. A considerable sum of money. Prescott.
considerableness |Worthiness of consideration; dignity; value; size; amount.
considerably |In a manner or to a degree not trifling or unimportant; greatly; much. The breeds . . . differ considerably from each other. Darwin.
considerance |Act of considering; consideration. [Obs.] Shak.
considerate |1. Given to consideration or to sober reflection; regardful of consequences or circumstances; circumspect; careful; esp. careful of the rights, claims, and feelings of other. Of dauntless courage and considerate pride. Milton. considerate, and careful of his people. Dryden. The wisest and most considerate men in the world. Sharp. 2. Having respect to; regardful. [R.] They may be . . . more considerate of praise. Dr. H. More. Syn. -- Thoughtful; reflective; careful; discreet; prudent; deliberate; serious. See Thoughtful. -- Con*sid\"er*ate*ly, adv. -- Con*sid\"er*ate*ness, n.
consideration |1. The act or process of considering; continuous careful thought; examination; contemplation; deliberation; attention. Let us think with consideration. Sir P. Sidney. Consideration, like an angel, came. Shak. 2. Attentive respect; appreciative regard; -- used especially in diplomatic or stately correspondence. The undersigned has the honor to repeat to Mr. Hulseman the assurance of his high consideration. D. Webster. The consideration with which he was treated. Whewell. 3. Thoughtful or sympathetic regard or notice. Consideration for the poor is a doctrine of the church. Newman. 4. Claim to notice or regard; some degree of importance or consequence. Lucan is the only author of consideration among the Latin poets who was not explained for . . . the Dauphin. Addison. 5. The result of delibration, or of attention and examonation; matured opinion; a reflection; as, considerations on the choice of a profession. 6. That which is, or should be, taken into account as a ground of opinion or action; motive; reason. He was obliged, antecedent to all other considerations, to search an asylum. Dryden. Some considerations which are necessary to the forming of a correct judgment. Macaulay. 7. (Law)  The cause which moves a contracting party to enter into an agreement; the material cause of a contract; the price of a stripulation; compensation; equivalent. Bouvier. Note: Consideration is what is done, or promised to be done, in exchange for a promise, and \"as a mere advantage to the promisor without detriment to the promisee would not avail, the proper test is detriment to the promisee.\" Wharton.
considerative |Considerate; careful; thoughtful. [Archaic] I love to be considerative. B. Jonson.
considerator |One who considers. [Obs.] Sir T. Browne.
considerer |One who considers; a man of reflection; a thinker. Milton.
consideringly |With consideration or deliberation.
consign |1. To give, transfer, or deliver, in a formal manner, as if by signing over into the possession of another, or into a different state, with the sense of fixedness in that state, or permanence of possession; as, to consign the body to the grave. At the day of general account, good men are to be consigned over to another state. Atterbury. 2. To give in charge; to commit; to intrust. Atrides, parting for the Trojan war, Consigned the youthful consort to his care. Pope. The four evangelists consigned to writing that history. Addison. 3. (Com.)  To send or address (by bill of lading or otherwise) to an agent or correspondent in another place, to be cared for or sold, or for the use of such correspondent; as, to cosign a cargo or a ship; to set apart. 4. To assign; to devote; to set apart. The French commander consigned it to the use for which it was intended by the donor. Dryden. 5. To stamp or impress; to affect. [Obs.] Consign my spirit with great fear. Jer. Taylor. Syn. -- To commit; deliver; intrust; resign. See Commit.\n\n1. To submit; to surrender or yield one's self. [Obs.] All lovers young, all lovers must Consign to thee, and come to dust. Shak. 2. To yield consent; to agree; to acquiesce. [Obs.] Augment or alter . . . And we'll consign thereto. Shak.
consignatary |A consignee. [Obs.] Jenkins.
consignation |1. The act of consigning; the act of delivering or committing to another person, place, or state. [Obs.] So is despair a certain consignation to eternal ruin. Jer. Taylor. 2. The act of ratifying or establishing, as if signing; confirmation; ratuficator. A direct consignation of pardon. Jer. Taylor. 3. A stamp; an indication; a sign. [Obs.] The most certain consignations of an excellent virtue. Jer. Taylor.
consignatory |One of several that jointly sign a written instrument, as a treaty. Fallows.
consignature |Joint signature. [R.] Colgrave.
consigne |(a) A countersign; a watchword. (b) One who is orders to keep within certain limits.
consignee |The person to whom goods or other things are consigned; a factor; -- correlative to consignor. Consigner and consignee are used by merchants to express generally the shipper of merchandise, and the person to whom it is addressed, by bill of lading or otherwise. De Colange.
consigner |One who consigns. See Consignor.
consignificant |Having joint or equal signification; synonymous. [R.] Spelman.
consignification |Joint signification. [R.]
consignificative |Consignificant; jointly significate. [R.]
consignify |To signify or denote in combination with something else. The cipher . . . only serves to connote and consignify, and to change the value or the figures. Horne Tooke.
consignment |1. The act of consigning; consignation. 2. (Com.)  The act of consigning or sending property to an agent or correspondent in another place, as for care, sale, etc. 3. (Com.)  That which is consigned; the goods or commodities sent or addressed to a consignee at one time or by one conveyance. To increase your consignments of this valuable branch of national commerce. Burke. 4. The writing by which anything is consigned.
consignor |One who consigns something to another; -- opposed to consignee. [Written also consigner.]
consilience |Act of concurring; coincidence; concurrence. The consilience of inductions takes place when one class of facts coincides with an induction obtained from another different class. Whewell.
consimilitude |Common resemblance. [Obs.] Aubrey.
consimility |Common resemblance. [Obs.] Aubrey.
consist |1. To stand firm; to be in a fixed or permanent state, as a body composed of parts in union or connection; to hold together; to be; to exist; to subsist; to be supported and maintained. He is before all things, and by him all things consist. Col. i. 17. 2. To be composed or made up; -- followed by of. The land would consist of plains and valleys. T. Burnet. 3. To have as its substance or character, or as its foundation; to be; -- followed by in. If their purgation did consist in words. Shak. A man's life consisteth not in the abudance of the things which he possesseth. Luke xii. 15. 4. To be cosistent or harmonious; to be in accordance; -- formerly used absolutely, now followed by with. This was a consisting story. Bp. Burnet. Health consists with temperance alone. Pope. For orders and degrees Jar not with liberty, but well consist. Milton. 5. To insist; -- followed by on. [Obs.] Shak. Syn. -- To Consist, Consist of, Consist in. The verb consist is employed chiefly for two purposes, which are marked and distinguished by the prepositions used. When we wish to indicate the parts which unite to compose a thing, we use of; as when we say, \"Macaulay's Miscellanies consist chiefly of articles which were first published in the Edinburgh Review.\" When we wish to indicate the true nature of a thing, or that on which it depends, we use in; as, \"There are some artists whose skill consists in a certain manner which they have affected.\" \"Our safety consists in a strict adherence to duty.\",
  "soul |Sole. [Obs.] Chaucer.\n\nSole. [Obs.] Chaucer.\n\nTo afford suitable sustenance. [Obs.] Warner.\n\n1. The spiritual, rational, and immortal part in man; that part of man which enables him to think, and which renders him a subject of moral government; -- sometimes, in distinction from the higher nature, or spirit, of man, the so-called animal soul, that is, the seat of life, the sensitive affections and phantasy, exclusive of the voluntary and rational powers; -- sometimes, in distinction from the mind, the moral and emotional part of man's nature, the seat of feeling, in distinction from intellect; -- sometimes, the intellect only; the understanding; the seat of knowledge, as distinguished from feeling. In a more general sense, \"an animating, separable, surviving entity, the vehicle of individual personal existence.\" Tylor. The eyes of our souls only then begin to see, when our bodily eyes are closing. Law. 2. The seat of real life or vitality; the source of action; the animating or essential part. \"The hidden soul of harmony.\" Milton. Thou sun, of this great world both eye and soul. Milton. 3. The leader; the inspirer; the moving spirit; the heart; as, the soul of an enterprise; an able gemeral is the soul of his army. He is the very soul of bounty! Shak. 4. Energy; courage; spirit; fervor; affection, or any other noble manifestation of the heart or moral nature; inherent power or goodness. That he wants algebra he must confess; But not a soul to give our arms success. Young. 5. A human being; a person; -- a familiar appellation, usually with a qualifying epithet; as, poor soul. As cold waters to a thirsty soul, so is good news from a far country. Prov. xxv. 25. God forbid so many simple souls Should perish by the aword! Shak. Now mistress Gilpin (careful soul). Cowper. 6. A pure or disembodied spirit. That to his only Son . . . every soul in heaven Shall bend the knee. Milton. Note: Soul is used in the formation of numerous compounds, most of which are of obvious signification; as, soul-betraying, soul- consuming, soul-destroying, soul-distracting, soul-enfeebling, soul- exalting, soul-felt, soul-harrowing, soul-piercing, soul-quickening, soul-reviving, soul-stirring, soul-subduing, soul-withering, etc. Syn. -- Spirit; life; courage; fire; ardor. Cure of souls. See Cure, n., 2. -- Soul bell, the passing bell. Bp. Hall. -- Soul foot. See Soul scot, below. [Obs.] -- Soul scot or Soul shot. Etym: [Soul + scot, or shot; cf. AS. sawelsceat.] (O. Eccl. Law) A funeral duty paid in former times for a requiem for the soul. Ayliffe.\n\nTo indue with a soul; to furnish with a soul or mind. [Obs.] Chaucer.
consistence |1. The condition of standing or adhering together, or being fixed in union, as the parts of a body; existence; firmness; coherence; solidity. Water, being divided, maketh many circles, till it restore itself to the natural consistence. Bacon. We are as water, weak, and of no consistence. Jer. Taylor. The same form, substance, and consistency. T. Burned. 2. A degree of firmness, density, or spissitude. Let the expressed juices be boiled into the consistence of a sirup. Arbuthnot. 3. That which stands together as a united whole; a combination. The church of God, as meaning whole consistence of orders and members. Milton. 4. Firmness of constitution or character; substantiality; durability; persistency. His friendship is of a noble make and a lasting consistency. South. 5. Agreement or harmony of all parts of a complex thing among themselves, or of the same thing with itself at different times; the harmony of conduct with profession; congruity; correspondence; as, the consistency of laws, regulations, or judicial decisions; consistency of opinions; consistency of conduct or of character. That consistency of behavior whereby he inflexibly pursues those measures which appear the most just. Addison. Consistency, thou art a jewel. Popular Saying.
consistency |1. The condition of standing or adhering together, or being fixed in union, as the parts of a body; existence; firmness; coherence; solidity. Water, being divided, maketh many circles, till it restore itself to the natural consistence. Bacon. We are as water, weak, and of no consistence. Jer. Taylor. The same form, substance, and consistency. T. Burned. 2. A degree of firmness, density, or spissitude. Let the expressed juices be boiled into the consistence of a sirup. Arbuthnot. 3. That which stands together as a united whole; a combination. The church of God, as meaning whole consistence of orders and members. Milton. 4. Firmness of constitution or character; substantiality; durability; persistency. His friendship is of a noble make and a lasting consistency. South. 5. Agreement or harmony of all parts of a complex thing among themselves, or of the same thing with itself at different times; the harmony of conduct with profession; congruity; correspondence; as, the consistency of laws, regulations, or judicial decisions; consistency of opinions; consistency of conduct or of character. That consistency of behavior whereby he inflexibly pursues those measures which appear the most just. Addison. Consistency, thou art a jewel. Popular Saying.
consistent |1. Possessing firmness or fixedness; firm; hard; solid. The humoral and consistent parts of the body. Harvey. 2. Having agreement with itself or with something else; having harmony among its parts; possesing unity; accordant; harmonious; congruous; compatible; uniform; not contradictory. Show me one that has it in his power To act consistent with himself an hour. Pope. With reference to such a lord, to serve and to be free are terms not consistent only, but equivalent. South. 3. Living or acting in conformity with one's belief or professions. It was utterly to be at once a consistent Quaker and a conspirator. Macaulay.
consistently |In a consistent manner.
consistorial |Of or pertaining to a consistory. \"Consistorial laws.\" Hooker. \"Consistorial courts.\" Bp. Hoadley.
consistorian |Pertaining to a Presbyterian consistory; -- a contemptuous term of 17th century controversy. You fall next on the consistorian schismatics; for so you call Presbyterians. Milton.
consistory |1. Primarily, a place of standing or staying together; hence, any solemn assembly or council. To council summons all his mighty peers, Within thick clouds and dark tenfold involved, A gloomy consistory. Milton. 2. (Eng. Ch.)  The spiritual court of a diocesan bishop held before his chancellor or commissioner in his cathedral church or elsewhere. Hook. 3. (R. C. Ch.)  An assembly of prelates; a session of the college of cardinals at Rome. Pius was then hearing of causes in consistory. Bacon. 4. A church tribunal or governing body. Note: In some churches, as the Dutch Reformed in America, a consistory is composed of the minister and elders of an individual church, corresponding to a Presbyterian church session, and in others, as the Reformed church in France, it is composed of ministers and elders, corresponding to a presbytery. In some Lutheran countries it is a body of clerical and lay officers appointed by the sovereign to superintend ecclesiastical affairs. 5. A civil court of justice. [Obs.] Chaucer.\n\nOf the nature of, or pertaining to, a consistory. \"To hold consistory session.\" Strype.
consociate |An associate; an accomplice. [Archaic] \"Wicked consociates.\" Bp. Hall.\n\n1. To bring into alliance, confederacy, or relationship; to bring together; to join; to unite. [R.] Join pole to pole, consociate severed worlds. Mallet. 2. To unite in an ecclesiastical consociation. [U.S.]\n\n1. To be allied, confederated, or associated; to coalescence. [R.] Bentley. 2. To form an ecclesiastical consociation. [U.S.]
consociation |1. Intimate union; fellowship; alliance; companionship; confederation; association; intimacy. A friendly consociation with your kindred elements. Warburton. 2. A voluntary and permanent council or union of neighboring Congregational churches, for mutual advice and co Note: In Connecticut some of the Congregational churhes are associated in consociations and the others in conferences.
consociational |Of or pertaining to a consociation. [U.S.]
consol |A consolidated annuity (see Consols); -- chiefly in combination or attributively.
consolable |Capable of receiving consolation.
consolate |To console; to comfort. [Obs.] Shak.
consolation |The act of consoling; the state of being consoled; allevation of misery or distress of mind; refreshment of spirit; comfort; that which consoles or comforts the spirit. Against such cruelties With inward consolations recompensed. Milton. Are the consolations of God small with thee Job xv. 11. Syn. -- Comfort; solace; allevation. See Comfort.
consolato del mare |A collection of maritime laws of disputed origin, supposed to have been first published at Barcelona early in the 14th century. It has formed the basis of most of the subsequent collections of maritime laws. Kent. Bouvier.
consolator |One who consoles or comforts. Johnson.
consolatory |Of a consoling or comforting nature. The punishment of tyrants is a noble and awful act of justice; and it has with truth been said to be consolatory to the human mind. Burke.\n\nThat which consoles; a speech or writing intended for consolation. [R.] Milton.
console |To cheer in distress or depression; to alleviate the grief and raise the spirits of; to relieve; to comfort; to soothe. And empty heads console with empty sound. Pope. I am much consoled by the reflection that the religion of Christ has been attacked in vain by all the wits and philosophers, and its triumph has been complete. P. Henry. Syn. -- To comfort; solace; soothe; cheer; sustain; encourage; support. See Comfort.\n\n(a) A bracket whose projection is not more than half its height. (b) Any small bracket; also, a console table. Console table, a table whose top is supported by two or more consoles instead of legs.
consoler |One who gives consolation.
consolidant |Serving to unite or consolidate; having the quality of consolidating or making firm.
consolidate |Formed into a solid mass; made firm; consolidated. [R.] A gentleman [should learn to ride] while he is tender and the brawns and sinews of his thighs not fully consolidate. Elyot.\n\n1. To make solid; to unite or press together into a compact mass; to harden or make dense and firm. He fixed and consolidated the earth. T. Burnet. 2. To unite, as various particulars, into one mass or body; to bring together in close union; to combine; as, to consolidate the armies of the republic. Consolidating numbers into unity. Wordsworth. 3. (Surg.)  To unite by means of applications, as the parts of a broken bone, or the lips of a wound. [R.] Syn. -- To unite; combine; harden; compact; condense; compress.\n\nTo grow firm and hard; to unite and become solid; as, moist clay consolidates by drying. In hurts and ulcers of the head, dryness maketh them more apt to consolidate. Bacon.
consolidated |1. Made solid, hard, or compact; united; joined; solidified. The Aggregate Fund . . . consisted of a great variety of taxes and surpluses of taxes and duties which were [in 1715] consolidated. Rees. A mass of partially consolidated mud. Tyndall. 2. (Bot.)  Having a small surface in proportion to bulk, as in the cactus. Consolidated plants are evidently adapted and designed for very dry regions; in such only they are found. Gray. The Consolidated Fund, a British fund formed by consolidating (in 1787) three public funds (the Aggregate Fund, the General Fund, and the South Sea Fund). In 1816, the larger part of the revenues of Great Britian and Ireland was assigned to what has been known as the Consolidated Fund of the United Kingdom, out of which are paid the interest of the national debt, the salaries of the civil list, etc.
consolidation |1. The act or process of consolidating, making firm, or uniting; the state of being consolidated; solidification; combination. The consolidation of the marble and of the stone did not fall out at random. Woodward. The consolidation of the great European monarchies. Hallam. 2. (Bot.)  To organic cohesion of different circled in a flower; adnation. 3. (Law)  The combination of several actions into one.
consolidative |Tending or having power to consolidate; healing.
consoling |Adapted to console or comfort; cheering; as, this is consoling news.
consols |The leading British funded government security. Note: A considerable part of the public debt of Great Britian, which had been contracted in the form of annuities yielding various rates of interest, was, in 1757, consolidated into one fund at 3 per cent interest, the account of which is kept at the Bank of England. This debt has been diminished and increased at different times, and now constitutes somewhat more than half of the entire national debt. The stocks are transferable, and Their value in the market constantly fluctuates; the price at any time being regarded as a gauge of the national prosperity and public confidence.
consomme |A clear soup or bouillion boiled down so as to be very rich.
