impregnate |1. To make pregnant; to cause to conceive; to render prolific; to get with child or young. 2. (Biol.)  To come into contact with (an ovum or egg) so as to cause impregnation; to fertilize; to fecundate. 3. To infuse an active principle into; to render frutful or fertile in any way; to fertilize; to imbue. 4. To infuse particles of another substance into; to communicate the quality of another to; to cause to be filled, imbued, mixed, or furnished (with something); as, to impregnate India rubber with sulphur; clothing impregnated with contagion; rock impregnated with ore.\n\nTo become pregnant. Addison.\n\nImpregnated; made prolific. The scorching ray Here pierceth not, impregnate with disease. Byron.
impregnation |1. The act of impregnating or the state of being impregnated; fecundation. 2. (Biol.)  The fusion of a female germ cell (ovum) with a male germ cell (in animals, a spermatozoön) to form a single new cell endowed with the power of developing into a new individual; fertilization; fecundation. Note: In the broadest biological sense, impregnation, or sexual generation, consists simply in the coalescence of two similar masses of protoplasmic matter, either derived from different parts of the same organism or from two distinct organisms. From the single mass, which results from the fusion, or coalescence, of these two masses, a new organism develops. 3. That with which anything is impregnated. Derham. 4. Intimate mixture; influsion; saturation. 5. (Mining)  An ore deposit, with indefinite boundaries, consisting of rock impregnated with ore. Raymond.
imprejudicate |Not prejuged; unprejudiced; impartial. [Obs.] Sir T. Browne.
imprenable |Impregnable. [Obs.]
impreparation |Want of preparation. [Obs.] Hooker.
impresa |A device on a shield or seal, or used as a bookplate or the like. [Written also imprese and impress.] My impresa to your lordship; a swain Flying to a laurel for shelter. J. Webster.
impresario |The projector, manager, or conductor, of an opera or concert company.
imprescriptibility |The quality of being imprescriptible.
imprescriptible |1. Not capable of being lost or impaired by neglect, by disuse, or by the claims of another founded on prescription. The right of navigation, fishing, and others that may be exercised on the sea, belonging to the right of mere ability, are imprescriptible. Vattel (Trans. ) 2. Not derived from, or dependent on, external authority; self- evidencing; obvious. The imprescriptible laws of the pure reason. Colerridge.
imprescriptibly |In an imprescriptible manner; obviously.
imprese |A device. See Impresa. An imprese, as the Italians call it, is a device in picture with his motto or word, borne by noble or learned personages. Camden.
impress |1. To press, stamp, or print something in or upon; to mark by pressure, or as by pressure; to imprint (that which bears the impression). His heart, like an agate, with your print impressed. Shak. 2. To produce by pressure, as a mark, stamp, image, etc.; to imprint (a mark or figure upon something). 3. Fig.: To fix deeply in the mind; to present forcibly to the attention, etc.; to imprint; to inculcate. Impress the motives of persuasion upon our own hearts till we feel the force of them. I. Watts. 4. Etym: [See Imprest, Impress, n., 5.]  To take by force for public service; as, to impress sailors or money. The second five thousand pounds impressed for the service of the sick and wounded prisoners. Evelyn.\n\nTo be impressed; to rest. [Obs.] Such fiendly thoughts in his heart impress. Chaucer.\n\n1. The act of impressing or making. 2. A mark made by pressure; an indentation; imprint; the image or figure of anything, formed by pressure or as if by pressure; result produced by pressure or influence. The impresses of the insides of these shells. Woodward. This weak impress of love is as a figure Trenched in ice. Shak. 3. Characteristic; mark of distinction; stamp. South. 4. A device. See Impresa. Cussans. To describe . . . emblazoned shields, Impresses quaint. Milton. 5. Etym: [See Imprest, Press to force into service.]  The act of impressing, or taking by force for the public service; compulsion to serve; also, that which is impressed. Why such impress of shipwrights Shak. Impress gang, a party of men, with an officer, employed to impress seamen for ships of war; a press gang. -- Impress money, a sum of money paid, immediately upon their entering service, to men who have been impressed.
impressibility |The quality of being impressible; susceptibility.
impressible |Capable of being impressed; susceptible; sensitive. -- Im*press\"i*ble*ness, n. -- Im*press\"i*bly, adv.
impression |1. The act of impressing, or the state of being impressed; the communication of a stamp, mold, style, or character, by external force or by influence. 2. That which is impressed; stamp; mark; indentation; sensible result of an influence exerted from without. The stamp and clear impression of good sense. Cowper. To shelter us from impressions of weather, we must spin, we must weave, we must build. Barrow. 3. That which impresses, or exercises an effect, action, or agency; appearance; phenomenon. [Obs.] Portentous blaze of comets and impressions in the air. Milton. A fiery impression falling from out of Heaven. Holland. 4. Influence or effect on the senses or the intellect hence, interest, concern. Reid. His words impression left. Milton. Such terrible impression made the dream. Shak. I have a father's dear impression, And wish, before I fall into my grave, That I might see her married. Ford. 5. An indistinct notion, remembrance, or belief. 6. Impressiveness; emphasis of delivery. Which must be read with an impression. Milton. 7. (Print.)  The pressure of the type on the paper, or the result of such pressure, as regards its appearance; as, a heavy impression; a clear, or a poor, impression; also, a single copy as the result of printing, or the whole edition printed at a given time. Ten impressions which his books have had. Dryden. 8. In painting, the first coat of color, as the priming in house painting and the like. [R.] 9. (Engraving)  A print on paper from a wood block, metal plate, or the like. Proof impression, one of the early impressions taken from an engraving, before the plate or block is worn.
impressionability |The quality of being impressionable.
impressionable |Liable or subject to impression; capable of being molded; susceptible; impressible. He was too impressionable; he had too much of the temperament of genius. Motley. A pretty face and an impressionable disposition. T. Hook.
impressionableness |The quality of being impressionable.
impressionism |The theory or method of suggesting an effect or impression without elaboration of the details; -- a disignation of a recent fashion in painting and etching.
impressionist |One who adheres to the theory or method of impressionism, so called.
impressionistic |Pertaining to, or characterized by, impressionism.
impressionless |Having the quality of not being impressed or affected; not susceptible.
impressive |1. Making, or tending to make, an impression; having power to impress; adapted to excite attention and feeling, to touch the sensibilities, or affect the conscience; as, an impressive discourse; an impressive scene. 2. Capable of being impressed. [Obs.] Drayton. - Im*press\"ive*ly, adv. -- Im*press\"ive*ness, n.
impressment |The act of seizing for public use, or of impressing into public service; compulsion to serve; as, the impressment of provisions or of sailors. The great scandal of our naval service -- impressment -- died a protracted death. J. H. Burton.
impressor |One who, or that which, impresses. Boyle.
impressure |Dent; impression. [Obs.] Shak.
imprest |To advance on loan. Burke.\n\nA kind of earnest money; loan; -- specifically, money advanced for some public service, as in enlistment. Burke. The clearing of their imprests for what little of their debts they have received. Pepys.
imprevalence |Want of prevalence. [Obs.]
imprevalency |Want of prevalence. [Obs.]
impreventability |The state or quality of being impreventable. [R.]
impreventable |Not preventable; invitable.
imprimatur |A license to print or publish a book, paper, etc.; also, in countries subjected to the censorship of the press, approval of that which is published.
imprimery |(a) A print; impression. (b) A printing establishment. (c) The art of printing.
impriming |A begining. [Obs.] \"Their springings and imprimings.\" Sir H. Wotton.
imprimis |In the first place; first in order.
imprint |1. To impress; to mark by pressure; to indent; to stamp. And sees his num'rous herds imprint her sands. Prior. 2. To stamp or mark, as letters on paper, by means of type, plates, stamps, or the like; to print the mark (figures, letters, etc., upon something). Nature imprints upon whate'er we see, That has a heart and life in it, \"Be free.\" Cowper. 3. To fix indelibly or permanently, as in the mind or memory; to impress. Ideas of those two different things distinctly imprinted on his mind. Locke.\n\nWhatever is impressed or imprinted; the impress or mark left by something; specifically, the name of the printer or publisher (usually) with the time and place of issue, in the title-page of a book, or on any printed sheet. \"That imprint of their hands.\" Buckle.
imprison |1. To put in prison or jail; To arrest and detain in custody; to confine. He imprisoned was in chains remediles. Spenser. 2. To limit, restrain, or confine in any way. Try to imprison the resistless wind. Dryden. Syn. -- To incarcerate; confine; immure.
imprisoner |One who imprisons.
imprisonment |The act of imprisoning, or the state of being imprisoned; confinement; restraint. His sinews waxen weak and raw Through long imprisonment and hard constraint. Spenser. Every confinement of the person is an imprisonment, whether it be in a common prison, or in a private house, or even by foreibly detaining one in the public streets. Blackstone. False imprisonment. (Law) See under False. Syn. -- Incarceration; custody; confinement; durance; restraint.
improbability |The quality or state of being improbable; unlikelihood; also, that which is improbable; an improbable event or result.
