lenten |Lent. [Obs.] Piers Plowman.\n\n1. Of or pertaining to the fast called Lent; used in, or suitable to, Lent; as, the Lenten season. She quenched her fury at the flood. And with a Lenten salad cooled her blood. Dryden. 2. Spare, meager; plain; somber; unostentatious; not abundant or showy. \"Lenten entertainment.\" \" Lenten answer.\" Shak. \" Lenten suit.\" Beau. & Fl. Lenten color, black or violet. F. G. Lee.
lententide |The season of Lenten or Lent.
lenticel |(a) One of the small, oval, rounded spots upon the stem or branch of a plant, from which the underlying tissues may protrude or roots may issue, either in the air, or more commonly when the stem or branch is covered with water or earth. (b) A small, lens-shaped gland on the under side of some leaves.
lenticellate |Producing lenticels; dotted with lenticels.
lenticelle |Lenticel.
lenticula |1. (Med.)  A kind of eruption upon the skin; lentigo; freckle. 2. (Opt.)  A lens of small size. 3. (Bot.)  A lenticel.
lenticular |Resembling a lentil in size or form; having the form of a double-convex lens.
lenticularly |In the manner of a lens; with a curve.
lentiform |Lenticular.
lentiginose |Bearing numerous dots resembling freckles.
lentiginous |Of or pertaining to lentigo; freckly; scurfy; furfuraceous.
lentigo |A freckly eruption on the skin; freckles.
lentil |A leguminous plant of the genus Ervum (Ervum Lens), of small size, common in the fields in Europe. Also, its seed, which is used for food on the continent. Note: The lentil of the Scriptures probably included several other vetchlike plants. Lentil shell (Zoöl.), a small bivalve shell of the genus Ervillia, family Tellinidæ.
lentiscus |A tree; the mastic. See Mastic.
lentisk |A tree; the mastic. See Mastic.
lentitude |Slowness; sluggishness. [Obs.]
lento |Slow; in slow time; slowly; -- rarely written lente.
lentoid |Having the form of a lens; lens-shaped.
lentor |1. Tenacity; viscidity; viscidity, as of fluids. 2. Slowness; delay; sluggishness. Arbuthnot.
lentous |Viscid; viscous; tenacious. Spawn of a lentous and transparent body. Sir T. Browne. L'ENVOI; L'ENVOY L'en`voi\| or; L'en`voy\" (| n. Etym| [F. le the + envei a sending. See Envoy.] 1. One or more detached verses at the end of a literary composition| serving to convey the moral| or to address the poem to a particular person; -- orig. employed in old French poetry. Shak. 2. A conclusion; a result. Massinger."
leo |1. The Lion, the fifth sign of the zodiac, marked thus 2. A northern constellation east of Cancer, containing the bright star Regulus at the end of the handle of the Sickle. Leo Minor, a small constellation between Leo and the Great Bear.
leod |People; a nation; a man. [Obs.] Piers Plowman. Bp. Gibson.
leon |A lion. [Obs.] Chaucer.
leonced |See Lionced.
leonese |Of or pertaining to Leon, in Spain. -- n. sing. & pl.  A native or natives of Leon.
leonid |One of the shooting stars which constitute the star shower that recurs near the fourteenth of November at intervals of about thirty- three years; so called because shooting stars appear on the heavens to move in lines directed from the constellation Leo.
