forestay |A large, strong rope, reaching from the foremast head to the bowsprit, to support the mast. See Illust. under Ship.
forester |1. One who has charge of the growing timber on an estate; an officer appointed to watch a forest and preserve the game. 2. An inhabitant of a forest. Wordsworth. 3. A forest tree. [R.] Evelyn. 4. (Zoöl.)  A lepidopterous insect belonging to Alypia and allied genera; as, the eight-spotted forester (A. octomaculata), which in the larval state is injurious to the grapevine.
forestick |Front stick of a hearth fire.
forestry |The art of forming or of cultivating forests; the management of growing timber.
foreswart |See Forswat.\n\nSee Forswat.
foretaste |A taste beforehand; enjoyment in advance; anticipation.\n\n1. To taste before full possession; to have previous enjoyment or experience of; to anticipate. 2. To taste before another. \"Foretasted fruit.\" Milton.
foretaster |One who tastes beforehand, or before another.
foreteach |To teach beforehand. [Obs.]
foretell |To predict; to tell before occurence; to prophesy; to foreshow. Deeds then undone my faithful tongue foretold. Pope. Prodigies, foretelling the future eminence and luster of his character. C. Middleton. Syn. -- To predict; prophesy; prognosticate; augur.\n\nTo utter predictions. Acts iii. 24.
foreteller |One who predicts. Boyle.
forethink |1. To think beforehand; to anticipate in the mind; to prognosticate. [Obs.] The soul of every man Prophetically doth forethink thy fall. Shak. 2. To contrive (something) beforehend. [Obs.] Bp. Hall.\n\nTo contrive beforehand. [Obs.]
forethought |Thought of, or planned, beforehand; aforethought; prepense; hence, deliberate. \"Forethought malice.\" Bacon.\n\nA thinking or planning beforehand; prescience; premeditation; forecast; provident care. A sphere that will demand from him forethought, courage, and wisdom. I. Taylor.
forethoughtful |Having forethought. [R.]
foretime |The past; the time before the present. \"A very dim foretime.\" J. C. Shairp.
foretoken |Prognostic; previous omen. Sir P. Sidney.\n\nTo foreshow; to presignify; to prognosticate. Whilst strange prodigious signs foretoken blood. Daniel.
foretop |1. The hair on the forepart of the head; esp., a tuft or lock of hair which hangs over the forehead, as of a horse. 2. That part of a headdress that is in front; the top of a periwig. 3. (Naut.)  The platform at the head of the foremast.
forever |1. Through eternity; through endless ages, eternally. 2. At all times; always. Note: In England, for and ever are usually written and printed as two separate words; but, in the United States, the general practice is to make but a single word of them. Forever and ever, an emphatic \"forever.\" Syn. -- Constantly; continually; invariably; unchangeably; incessantly; always; perpetually; unceasingly; ceaselessly; interminably; everlastingly; endlessly; eternally.
forevouched |Formerly vouched or avowed; affirmed in advance. [R.] Shak.
foreward |The van; the front. [Obs.] My foreward shall be drawn out all in length, Consisting equally of horse and foot. Shak.
forewarn |To warn beforehand; to give previous warning, admonition, information, or notice to; to caution in advance. We were forewarned of your coming. Shak.
forewaste |See Forewaste. Gascoigne.
forewend |To go before. [Obs.] Spenser.
forewish |To wish beforehand.
forewit |1. A leader, or would-be leader, in matters of knowledge or taste. [Obs.] Nor that the forewits, that would draw the rest unto their liking, always like the best. B. Jonson. 2. Foresight; prudence. Let this forewit guide thy thought. Southwell.
forewite |To foreknow. [Obs.] [Written also forwete.] Chaucer.
forewoman |A woman who is chief; a woman who has charge of the work or workers in a shop or other place; a head woman. Tatler. W. Besant.
foreword |A preface. Furnvall.
foreworn |Worn out; wasted; used up. [Archaic] Old foreworn stories almost forgotten. Brydges.
forewot |, 1st & 3d pers. sing. of Forewite. [Obs.] Chaucer.
foreyard |The lowermost yard on the foremast. Note: [See Illust. of Ship.]
forfalture |Forfeiture. [Obs.]
forfeit |1. Injury; wrong; mischief. [Obs. & R.] To seek arms upon people and country that never did us any forfeit. Ld. Berners. 2. A thing forfeit or forfeited; what is or may be taken from one in requital of a misdeed committed; that which is lost, or the right to which is alienated, by a crime, offense, neglect of duty, or breach of contract; hence, a fine; a mulct; a penalty; as, he who murders pays the forfeit of his life. Thy slanders I forgive; and therewithal Remit thy other forfeits. Shak. 3. Something deposited and redeemable by a sportive fine; -- whence the game of forfeits. Country dances and forfeits shortened the rest of the day. Goldsmith.\n\nLost or alienated for an offense or crime; liable to penal seizure. Thy wealth being forfeit to the state. Shak. To tread the forfeit paradise. Emerson.\n\nTo lose, or lose the right to, by some error, fault, offense, or crime; to render one's self by misdeed liable to be deprived of; to alienate the right to possess, by some neglect or crime; as, to forfeit an estate by treason; to forfeit reputation by a breach of promise; -- with to before the one acquiring what is forfeited. [They] had forfeited their property by their crimes. Burke. Undone and forfeited to cares forever! Shak.\n\n1. To be guilty of a misdeed; to be criminal; to transgress. [Obs.] 2. To fail to keep an obligation. [Obs.] I will have the heart of him if he forfeit. Shak.\n\nIn the condition of being forfeited; subject to alienation. Shak. Once more I will renew His lapsèd powers, though forfeite. Milton.
forfeitable |Liable to be forfeited; subject to forfeiture. For the future, uses shall be subject to the statutes of mortmain, and forfeitable, like the lands themselves. Blackstone.
forfeiter |One who incurs a penalty of forfeiture.
forfeiture |1. The act of forfeiting; the loss of some right, privilege, estate, honor, office, or effects, by an offense, crime, breach of condition, or other act. Under pain of foreiture of the said goods. Hakluyt. 2. That which is forfeited; a penalty; a fine or mulct. What should I gain By the exaction of the forfeiture Shak. Syn. -- Fine; mulct; amercement; penalty.
forfend |To prohibit; to forbid; to avert. [Archaic] Which peril heaven forefend! Shak. Note: This is etymologically the preferable spelling.
forfered |Excessively alarmed; in great fear. [Obs.] \"Forfered of his death.\" Chaucer.
forfete |To incur a penalty; to transgress. [Obs.] And all this suffered our Lord Jesus Christ that never forfeted. Chaucer.
forfex |A pair of shears. Pope.
forficate |Deeply forked, as the tail of certain birds.
forficula |A genus of insects including the earwigs. See Earwig, 1.
forgather |To convene; to gossip; to meet accidentally. [Scot.] Jamieson. Within that circle he forgathered with many a fool. Wilson.
forgave |imp. of Forgive.
forge |1. A place or establishment where iron or other metals are wrought by heating and hammering; especially, a furnace, or a shop with its furnace, etc., where iron is heated and wrought; a smithy. In the quick forge and working house of thought. Shak. 2. The works where wrought iron is produced directly from the ore, or where iron is rendered malleable by puddling and shingling; a shingling mill. 3. The act of beating or working iron or steel; the manufacture of metalic bodies. [Obs.] In the greater bodies the forge was easy. Bacon. American forge, a forge for the direct production of wrought iron, differing from the old Catalan forge mainly in using finely crushed ore and working continuously. Raymond. -- Catalan forge. (Metal.) See under Catalan. -- Forge cinder, the dross or slag form a forge or bloomary. -- Forge rolls, Forge train, the train of rolls by which a bloom is converted into puddle bars. -- Forge wagon (Mil.), a wagon fitted up for transporting a blackmith's forge and tools. -- Portable forge, a light and compact blacksmith's forge, with bellows, etc., that may be moved from place to place.\n\n1. To form by heating and hammering; to beat into any particular shape, as a metal. Mars's armor forged for proof eterne. Shak. 2. To form or shape out in any way; to produce; to frame; to invent. Those names that the schools forged, and put into the mouth of scholars, could never get admittance into common use. Locke. Do forge a life-long trouble for ourselves. Tennyson. 3. To coin. [Obs.] Chaucer. 4. To make falsely; to produce, as that which is untrue or not genuine; to fabricate; to counterfeit, as, a signature, or a signed document. That paltry story is untrue, And forged to cheat such gulls as you. Hudibras. Forged certificates of his . . . moral character. Macaulay. Syn. -- To fabricate; counterfeit; feign; falsify.\n\n1. To commit forgery. 2. (Naut.)  To move heavily and slowly, as a ship after the sails are furled; to work one's way, as one ship in outsailing another; -- used especially in the phrase to forge ahead. Totten. And off she [a ship] forged without a shock. De Quincey.\n\nTo impel forward slowly; as, to forge a ship forward.
forgeman |A skilled smith, who has a hammerer to assist him.
forger |One who forges, makes, of forms; a fabricator; a falsifier. 2. Especially: One guilty of forgery; one who makes or issues a counterfeit document.
forgery |1. The act of forging metal into shape. [Obs.] Useless the forgery Of brazen shield and spear. Milton. 2. The act of forging, fabricating, or producing falsely; esp., the crime of fraudulently making or altering a writing or signature purporting to be made by another; the false making or material alteration of or addition to a written instrument for the purpose of deceit and fraud; as, the forgery of a bond. Bouvier. 3. That which is forged, fabricated, falsely devised, or counterfeited. These are the forgeries of jealously. Shak. The writings going under the name of Aristobulus were a forgery of the second century. Waterland. Syn. -- Counterfeit; Forgery. Counterfeit is chiefly used of imitations of coin, or of paper money, or of securities depending upon pictorial devices and engraved designs for identity or assurance of genuineness. Forgery is more properly applied to making a false imitation of an instrument depending on signatures to show genuineness and validity. Abbott.
forget |1. To lose the remembrance of; to let go from the memory; to cease to have in mind; not to think of; also, to lose the power of; to cease from doing. Bless the Lord, O my soul, and forget not all his benefits. Ps. ciii. 2. Let y right hand forget her cunning. Ps. cxxxvii. 5. Hath thy knee forget to bow Shak. 2. To treat with inattention or disregard; to slight; to neglect. Can a woman forget her sucking child . . . Yes, they may forget, yet will I not forget thee. Is. xlix. 15. To forget one's self. (a) To become unmindful of one's own personality; to be lost in thought. (b) To be entirely unselfish. (c) To be guilty of what is unworthy of one; to lose one's dignity, temper, or self-control.
forget-me-not |A small herb, of the genus Myosotis (M. palustris, incespitosa, etc.), bearing a beautiful blue flower, and extensively considered the emblem of fidelity. Note: Formerly the name was given to the Ajuga Chamæpitus.
forgetful |1. Apt to forget; easily losing remembrance; as, a forgetful man should use helps to strengthen his memory. 2. Heedless; careless; neglectful; inattentive. Be not forgetful to entertain strangers. Heb. xiii. 2. 3. Causing to forget; inducing oblivion; oblivious. [Archaic or Poetic] \"The forgetful wine.\" J. Webster.
forgetfully |In a forgetful manner.
forgetfulness |1. The quality of being forgetful; prononess to let slip from the mind. 2. Loss of remembrance or recollection; a ceasing to remember; oblivion. A sweet forgetfulness of human care. Pope. 3. Failure to bear in mind; careless omission; inattention; as, forgetfulness of duty. Syn. -- Forgetfulnes, Oblivion. Forgetfulness is Anglo-Saxon, and oblivion is Latin. The former commonly has reference to persons, and marks a state of mind, and marks a state of mind; the latter commonly has reference to things, and indicates a condition into which they are sunk. We blame a man for his forgetfulness; we speak of some old custom as buried in oblivion. But this discrimination is not strictly adhered to.
