hetman |A Cossack headman or general. The title of chief hetman is now held by the heir to the throne of Russia.
heugh |1. A crag; a cliff; a glen with overhanging sides. [Scot. & Prov. Eng.] 2. A shaft in a coal pit; a hollow in a quarry. [Scot.]
heuk |Variant of Huke. [Obs.]
heulandite |A mineral of the Zeolite family, often occurring in amygdaloid, in foliated masses, and also in monoclinic crystals with pearly luster on the cleavage face. It is a hydrous silicate of alumina and lime.
heuristic |Serving to discover or find out.
heved |The head. [Obs.] Chaucer.
hew |1. To cut with an ax; to fell with a sharp instrument; -- often with down, or off. Shak. 2. To form or shape with a sharp instrument; to cut; hence, to form laboriously; -- often with out; as, to hew out a sepulcher. Look unto the rock whence ye are hewn. Is. li. 1. Rather polishing old works than hewing out new. Pope. 3. To cut in pieces; to chop; to hack. Hew them to pieces; hack their bones asunder. Shak.\n\nDestruction by cutting down. [Obs.] Of whom he makes such havoc and such hew. Spenser.\n\n1. Hue; color. [Obs.] Chaucer. 2. Shape; form. [Obs.] Spenser.
hewe |A domestic servant; a retainer. [Obs.] \"False homely hewe.\" Chaucer.
hewer |One who hews.
hewhole |The European green woodpecker. See Yaffle.
hewn |1. Felled, cut, or shaped as with an ax; roughly squared; as, a house built of hewn logs. 2. Roughly dressed as with a hammer; as, hewn stone.
hex- |A prefix or combining form, used to denote six, sixth, etc.; as, hexatomic, hexabasic.
hex-androus |Having six stamens.
hexa |A prefix or combining form, used to denote six, sixth, etc.; as, hexatomic, hexabasic.
hexabasic |Having six hydrogen atoms or six radicals capable of being replaced or saturated by bases; -- said of acids; as, mellitic acid is hexabasic.
hexacapsular |Having six capsules or seed vessels.
hexachord |A series of six notes, with a semitone between the third and fourth, the other intervals being whole tones.
hexacid |Having six atoms or radicals capable of being replaced by acids; hexatomic; hexavalent; -- said of bases; as, mannite is a hexacid base.
hexactinellid |Having six-rayed spicules; belonging to the Hexactinellinæ.
hexactinelline |Belonging to the Hexactinellinæ, a group of sponges, having six-rayed siliceous spicules.
hexactinia |The Anthozoa.
hexad |An atom whose valence is six, and which can be theoretically combined with, substituted for, or replaced by, six monad atoms or radicals; as, sulphur is a hexad in sulphuric acid. Also used as an adjective.
hexadactylous |Having six fingers or toes.
hexade |A series of six numbers.
hexadecane |See Hecdecane.
hexagon |A plane figure of six angles. Regular hexagon, a hexagon in which the angles are all equal, and the sides are also all equal.
hexagonal |Having six sides and six angles; six-sided. Hexagonal system. (Crystal.) See under Crystallization.
hexagonally |In an hexagonal manner.
hexagony |A hexagon. [Obs.] Bramhall.
hexagram |(a) A figure composed of two equal triangles intersecting so that each side of one triangle is parallel to a side of the other, and the six points coincide with those of a hexagon. (b) In Chinese literature, one of the sixty-four figures formed of six parallel lines (continuous or broken), forming the basis of the Yih King, or \"Book of Changes.\"  S. W. Williams.
hexagynia |A Linnæan order of plants having six pistils.
hexagynian |Having six pistils.
hexagynous |Having six pistils.
hexahedral |In the form of a hexahedron; having six sides or faces.
hexahedron |A solid body of six sides or faces. Regular hexahedron, a hexagon having six equal squares for its sides; a cube.
hexahemeron |1. A term of six days. Good. 2. The history of the six day's work of creation, as contained in the first chapter of Genesis.
hexamerous |In six parts; in sixes.
hexameter |A verse of six feet, the first four of which may be either dactyls or spondees, the fifth must regularly be a dactyl, and the sixth always a spondee. In this species of verse are composed the Iliad of Homer and the Æneid of Virgil. In English hexameters accent takes the place of quantity. Leaped like the | roe when he | hears in the | woodland the | voice of the | huntsman. Longfellow. Strongly it | bears us a- | long on | swelling and | limitless | billows, Nothing be- | fore and | nothing be- | hind but the | sky and the | ocean. Coleridge.\n\nHaving six metrical feet, especially dactyls and spondees. Holland.
hexametric |Consisting of six metrical feet.
hexametrical |Consisting of six metrical feet.
hexametrist |One who writes in hexameters. \"The Christian hexametrists.\" Milman.
hexandria |A Linnæan class of plants having six stamens.
hexandrian |Having six stamens.
hexane |Any one of five hydrocarbons, C6H14, of the paraffin series. They are colorless, volatile liquids, and are so called because the molecule has six carbon atoms.
hexangular |Having six angles or corners.
hexapetalous |Having six petals.
hexaphyllous |Having six leaves or leaflets.
hexapla |A collection of the Holy Scriptures in six languages or six versions in parallel columns; particularly, the edition of the Old Testament published by Origen, in the 3d century.
hexapod |Having six feet. -- n. (Zoöl.)  An animal having six feet; one of the Hexapoda.
hexapoda |The true, or six-legged, insects; insects other than myriapods and arachnids. Note: The Hexapoda have the head, thorax, and abdomen differentiated, and are mostly winged. They have three pairs of mouth organs, viz., mandibles, maxillæ, and the second maxillæ or labial palpi; three pairs of thoracic legs; and abdominal legs, which are present only in some of the lowest forms, and in the larval state of some of the higher ones. Many (the Metabola) undergo a complete metamorphosis, having larvæ (known as maggots, grubs, caterpillars) very unlike the adult, and pass through a quiescent pupa state in which no food is taken; others (the Hemimetabola) have larvæ much like the adult, expert in lacking wings, and an active pupa, in which rudimentary wings appear. See Insecta. The Hexapoda are divided into several orders.
hexapodous |Having six feet; belonging to the Hexapoda.
hexapterous |Having six processes. Gray.
hexastich |A poem consisting of six verses or lines.
hexastichon |A poem consisting of six verses or lines.
hexastyle |Having six columns in front; -- said of a portico or temple. -- n.  A hexastyle portico or temple.
hexateuch |The first six books of the Old Testament.
hexatomic |(a) Having six atoms in the molecule. [R.] (b) Having six replaceable radicals.
hexavalent |Having a valence of six; -- said of hexads.
hexdecyl |The essential radical, C16H33, of hecdecane.
hexdecylic |Pertaining to, or derived from, hexdecyl or hecdecane; as, hexdecylic alcohol.
hexeikosane |A hydrocarbon, C26H54, resembling paraffine; -- so called because each molecule has twenty-six atoms of carbon. [Written also hexacosane.]
hexene |Same as Hexylene.
hexicology |The science which treats of the complex relations of living creatures to other organisms, and to their surrounding conditions generally. St. George Mivart.
hexine |A hydrocarbon, C6H10, of the acetylene series, obtained artificially as a colorless, volatile, pungent liquid; -- called also hexoylene.
hexoctahedron |A solid having forty-eight equal triangular faces.
hexoic |Pertaining to, or derived from, hexane; as, hexoic acid.
hexone |A liquid hydrocarbon, C6H8, of the valylene series, obtained from distillation products of certain fats and gums.
hexose |Any member of a group of sugars containing six carbon atoms in the molecule. Some are widely distributed in nature, esp. in ripe fruits.
hexyl |A compound radical, C6H13, regarded as the essential residue of hexane, and a related series of compounds.
hexylene |A colorless, liquid hydrocarbon, C6H12, of the ethylene series, produced artificially, and found as a natural product of distillation of certain coals; also, any one several isomers of hexylene proper. Called also hexene.
hexylic |Pertaining to, or derived from, hexyl or hexane; as, hexylic alcohol.
hey |High. [Obs.] Chaucer.\n\n1. An exclamation of joy, surprise, or encouragement. Shak. 2. A cry to set dogs on. Shak.
heyday |An expression of frolic and exultation, and sometimes of wonder. B. Jonson.\n\nThe time of triumph and exultation; hence, joy, high spirits, frolicsomeness; wildness. The heyday in the blood is tame. Shak. In the heyday of their victories. J. H. Newman.
heydeguy |A kind of country-dance or round. [Obs.] Spenser.
heygh |High. [Obs.] Chaucer.
heyh |High. [Obs.] Chaucer.
heyne |A wretch; a rascal. [Obs.] Chaucer.
heyten |Hence. [Obs.] Chaucer.
hiation |Act of gaping. [Obs.] Sir T. Browne.
hiatus |1. An opening; an aperture; a gap; a chasm; esp., a defect in a manuscript, where some part is lost or effaced; a space where something is wanting; a break. 2. (Gram.)  The concurrence of two vowels in two successive words or syllables. Pope.
hibernacle |That which serves for protection or shelter in winter; winter quarters; as, the hibernacle of an animal or a plant. Martyn.
hibernaculum |1. (Bot.)  A winter bud, in which the rudimentary foliage or flower, as of most trees and shrubs in the temperate zone, is protected by closely overlapping scales. 2. (Zoöl.)  A little case in which certain insects pass the winter. 3. Winter home or abiding place. J. Burroughs.
hibernal |Belonging or relating to winter; wintry; winterish. Sir T. Browne.
hibernate |To winter; to pass the season of winter in close quarters, in a torpid or lethargic state, as certain mammals, reptiles, and insects. Inclination would lead me to hibernate, during half the year, in this uncomfortable climate of Great Britain. Southey.
hibernation |The act or state of hibernating. Evelyn.
hibernian |Of or pertaining to Hibernia, now Ireland; Irish. -- n.  A native or an inhabitant of Ireland.
hibernianism |An idiom or mode of speech peculiar to the Irish. Todd.
hibernicism |An idiom or mode of speech peculiar to the Irish. Todd.
hiberno-celtic |The native language of the Irish; that branch of the Celtic languages spoken by the natives of Ireland. Also adj.
