carillon |1. (Mus.)  A chime of bells diatonically tuned, played by clockwork or by finger keys. 2. A tune adapted to be played by musical bells.
carina |1. (Bot.)  A keel. (a) That part of a papilionaceous flower, consisting of two petals, commonly united, which incloses the organs of fructification. (b) A longitudinal ridge or projection like the keel of a boat. 2. (Zoöl.)  The keel of the breastbone of birds.
carinaria |A genus of oceanic heteropod Mollusca, having a thin, glassy, bonnet-shaped shell, which covers only the nucleus and gills.
carinatae |A grand division of birds, including all existing flying birds; -- So called from the carina or keel on the breastbone.
carinate |Shaped like the keel or prow of a ship; having a carina or keel; as, a carinate calyx or leaf; a carinate sternum (of a bird).
carinated |Shaped like the keel or prow of a ship; having a carina or keel; as, a carinate calyx or leaf; a carinate sternum (of a bird).
cariole |(a) A small, light, open one-horse carriage. (b) A covered cart. (c) A kind of calash. See Carryall.
cariopsis |See Caryopsis.
cariosity |Caries.
carious |Affected with caries; decaying; as, a carious tooth.
cark |A noxious or corroding care; solicitude; worry. [Archaic.] His heavy head, devoid of careful cark. Spenser. Fling cark and care aside. Motherwell. Ereedom from the cares of money and the cark of fashion. R. D. Blackmore.\n\nTo be careful, anxious, solicitous, or troubles in mind; to worry or grieve. [R.] Beau. & fl.\n\nTo vex; to worry; to make by anxious care or worry. [R.] Nor can a man, independently . . . of God's blessing, care and cark himself one penny richer. South.
carkanet |A carcanet. Southey.
carking |Distressing; worrying; perplexing; corroding; as, carking cares.
carl |1. A rude, rustic man; a churl. The miller was a stout carl. Chaucer. 2. Large stalks of hemp which bear the seed; -- called also carl hemp. 3. pl.  A kind of food. See citation, below. Caring or carl are gray steeped in water and fried the next day in butter or fat. They are eaten on the second Sunday before Easter, formerly called Carl Sunday. Robinson's Whitby Glossary (1875).
carlin |An old woman. [Scot. & Prov. Eng.]
carline |A silver coin once current in some parts of Italy, worth about seven cents. Simmonds.\n\nA short timber running lengthwise of a ship, from one transverse desk beam to another; also, one of the cross timbers that strengthen a hath; -- usually in pl.
carline thistle |A prickly plant of the genus Carlina (C. vulgaris), found in Europe and Asia.
carling |A short timber running lengthwise of a ship, from one transverse desk beam to another; also, one of the cross timbers that strengthen a hath; -- usually in pl.
carlings |Same as Carl, 3. Carling Sunday, a Sunday in Lent when carls are eaten. In some parts of England, Passion Sunday. See Carl, 4.
carlist |A parisan of Charles X. Of France, or of Dod Carlos of Spain.
carlock |A sort of Russian isinglass, made from the air bladder of the sturgeon, and used in clarifying wine.
carlot |A churl; a boor; a peasant or countryman. [Obs.] Shak.
carlovingian |Pertaining to, founded by, of descended from, Charlemagne; as, the Carlovingian race of kings.
carmagnole |1. A popular or Red Rebublican song and dance, of the time of the first French Revolution. They danced and yelled the carmagnole. Compton Reade. 2. A bombastic report from the French armies.
carman |A man whose employment is to drive, or to convey goods in, a car or car.
carmelin |Of or pertaining to the order of Carmelites.
carmelite |Of or pertaining to the order of Carmelites.\n\n1. (Eccl. Hist.)  A friar of a mendicant order (the Order of Our Lady of Mount Carmel) established on Mount Carmel, in Syria, in the twelfth century; a White Friar. 2. A nun of the Order of Our lady of Mount Carmel.
carminated |Of, relating to, or mixed with, carmine; as, carminated lake. Tomlinson.
carminative |Expelling wind from the body; warning; antispasmodic. \"Carmenative hot seeds.\" Dunglison.\n\nA substance, esp. an aromatic, which tends to expel wind from the alimentary canal, or to relieve colic, griping, or flatulence.
